,d,k,l,level,Min,Moves,CPU Time
0,4,1,11,2,6,[],67.16044425964355
1,4,1,11,2,6,[],57.766772747039795
2,4,1,11,2,6,[],68.65524625778198
3,4,1,11,2,6,[],56.89292526245117
4,4,1,11,2,6,[],69.35701823234558
5,4,1,11,2,6,[],67.56335973739624
6,4,1,11,2,6,[],63.259249210357666
7,4,1,11,2,6,[],73.55819630622864
8,4,1,11,2,6,[],63.993746280670166
9,4,1,11,2,6,[],66.78183603286743
10,4,1,11,2,6,[],80.42863702774048
11,4,1,11,2,6,[],78.84330344200134
12,4,1,11,2,6,[],73.29097294807434
13,4,1,11,2,6,[],63.56251120567322
14,4,1,11,2,6,[],63.25453567504883
15,4,1,11,2,6,[],68.98593354225159
16,4,1,11,2,6,[],62.541741371154785
17,4,1,11,2,6,[],68.23066592216492
18,4,1,11,2,6,[],69.74681234359741
19,4,1,11,2,6,[],58.37314558029175
20,4,1,11,2,6,[],72.24821496009827
21,4,1,11,2,6,[],75.66009712219238
22,4,1,11,2,6,[],74.7633228302002
23,4,1,11,2,6,[],72.87805271148682
24,4,1,11,2,6,[],63.99239230155945
25,4,1,11,2,6,[],108.83413743972778
26,4,1,11,2,6,[],122.34417343139648
27,4,1,11,2,6,[],92.41832637786865
28,4,1,11,2,6,[],78.46566247940063
29,4,1,11,2,6,[],136.77603197097778
30,4,1,11,2,6,[],70.49002027511597
31,4,1,11,2,6,[],86.00635480880737
32,4,1,11,2,6,[],122.25240564346313
33,4,1,11,2,6,[],91.71662783622742
34,4,1,11,2,6,[],114.1306688785553
35,4,1,11,2,6,[],68.34638118743896
36,4,1,11,2,6,[],84.7953929901123
37,4,1,11,2,6,[],75.61350893974304
38,4,1,11,2,6,[],68.72825956344604
39,4,1,11,2,6,[],79.84470343589783
40,4,1,11,2,6,[],86.87582898139954
41,4,1,11,2,6,[],102.67002868652344
42,4,1,11,2,6,[],69.41527795791626
43,4,1,11,2,6,[],93.92424368858337
44,4,1,11,2,6,[],69.5003125667572
45,4,1,11,2,6,[],71.41596388816833
46,4,1,11,2,6,[],89.21539616584778
47,4,1,11,2,6,[],101.07920575141907
48,4,1,11,2,6,[],83.96091723442078
49,4,1,11,2,6,[],94.23082566261292
50,4,1,11,2,6,[],70.2851893901825
51,4,1,11,2,6,[],81.67942810058594
52,4,1,11,2,6,[],98.23328113555908
53,4,1,11,2,6,[],91.63558602333069
54,4,1,11,2,6,[],92.55428814888
55,4,1,11,2,6,[],82.72596597671509
56,4,1,11,2,6,[],103.13900566101074
57,4,1,11,2,6,[],75.48333024978638
58,4,1,11,2,6,[],73.67562675476074
59,4,1,11,2,6,[],85.08485102653503
60,4,1,11,2,6,[],96.28266382217407
61,4,1,11,2,6,[],72.93087577819824
62,4,1,11,2,6,[],69.89762282371521
63,4,1,11,2,6,[],88.49336194992065
64,4,1,11,2,6,[],94.36437702178955
65,4,1,11,2,6,[],71.03742742538452
66,4,1,11,2,6,[],82.42738771438599
67,4,1,11,2,6,[],81.55577087402344
68,4,1,11,2,6,[],62.316834449768066
69,4,1,11,2,6,[],84.5461905002594
70,4,1,11,2,6,[],100.20180988311768
71,4,1,11,2,6,[],100.49878764152527
72,4,1,11,2,6,[],77.7592921257019
73,4,1,11,2,6,[],81.31013560295105
74,4,1,11,2,6,[],88.77964353561401
75,4,1,11,2,6,[],84.13909459114075
76,4,1,11,2,6,[],79.94921255111694
77,4,1,11,2,6,[],84.44199562072754
78,4,1,11,2,6,[],73.65850114822388
79,4,1,11,2,6,[],91.6801860332489
80,4,1,11,2,6,[],95.90081024169922
81,4,1,11,2,6,[],86.60499024391174
82,4,1,11,2,6,[],99.6376965045929
83,4,1,11,2,6,[],94.97595238685608
84,4,1,11,2,6,[],90.19274282455444
85,4,1,11,2,6,[],67.26761436462402
86,4,1,11,2,6,[],97.294114112854
87,4,1,11,2,6,[],75.30066418647766
88,4,1,11,2,6,[],92.13434767723083
89,4,1,11,2,6,[],79.3258547782898
90,4,1,11,2,6,[],79.62699723243713
91,4,1,11,2,6,[],83.50756359100342
92,4,1,11,2,6,[],71.6447205543518
93,4,1,11,2,6,[],97.06468439102173
94,4,1,11,2,6,[],87.24254512786865
95,4,1,11,2,6,[],116.25450801849365
96,4,1,11,2,6,[],85.50943207740784
97,4,1,11,2,6,[],85.80057096481323
98,4,1,11,2,6,[],87.62407350540161
99,4,1,11,2,6,[],85.04671883583069
100,4,1,11,2,6,[],91.83573460578918
101,4,1,11,2,6,[],117.61364936828613
102,4,1,11,2,6,[],88.28075456619263
103,4,1,11,2,6,[],79.00714206695557
104,4,1,11,2,6,[],76.90219449996948
105,4,1,11,2,6,[],113.45749735832214
106,4,1,11,2,6,[],102.61358118057251
107,4,1,11,2,6,[],109.38420581817627
108,4,1,11,2,6,[],68.10748839378357
109,4,1,11,2,6,[],86.24172496795654
110,4,1,11,2,6,[],69.40586400032043
111,4,1,11,2,6,[],94.1494505405426
112,4,1,11,2,6,[],76.93705773353577
113,4,1,11,2,6,[],112.30560207366943
114,4,1,11,2,6,[],89.26390433311462
115,4,1,11,2,6,[],74.97971296310425
116,4,1,11,2,6,[],106.86530637741089
117,4,1,11,2,6,[],74.47138047218323
118,4,1,11,2,6,[],93.58546042442322
119,4,1,11,2,6,[],84.99356341362
120,4,1,11,2,6,[],82.81183743476868
121,4,1,11,2,6,[],87.4375970363617
122,4,1,11,2,6,[],88.72223663330078
123,4,1,11,2,6,[],102.96060037612915
124,4,1,11,2,6,[],72.72934627532959
125,4,1,11,2,6,[],82.9180748462677
126,4,1,11,2,6,[],109.0660924911499
127,4,1,11,2,6,[],70.26179838180542
128,4,1,11,2,6,[],74.94683742523193
129,4,1,11,2,6,[],82.4491195678711
130,4,1,11,2,6,[],99.12491655349731
131,4,1,11,2,6,[],82.89884233474731
132,4,1,11,2,6,[],94.57934141159058
133,4,1,11,2,6,[],93.57718205451965
134,4,1,11,2,6,[],68.47576594352722
135,4,1,11,2,6,[],71.90436577796936
136,4,1,11,2,6,[],87.2324709892273
137,4,1,11,2,6,[],73.16547989845276
138,4,1,11,2,6,[],100.6549551486969
139,4,1,11,2,6,[],86.39922285079956
140,4,1,11,2,6,[],96.75509881973267
141,4,1,11,2,6,[],106.00228762626648
142,4,1,11,2,6,[],89.03106665611267
143,4,1,11,2,6,[],67.08184552192688
144,4,1,11,2,6,[],24.98743462562561
145,4,1,11,2,6,[],19.655437231063843
146,4,1,11,2,6,[],28.44295358657837
147,4,1,11,2,6,[],27.62780523300171
148,4,1,11,2,6,[],16.196906566619873
149,4,1,11,2,6,[],18.78908109664917
