,d,k,l,level,Min,Moves,CPU Time
29,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.7427499294281006
30,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.8352210521697998
31,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.6685900688171387
32,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.5968599319458008
33,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.7148699760437012
34,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.7616708278656006
35,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.8417730331420898
36,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.7570428848266602
37,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.7090749740600586
38,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.7202250957489014
39,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.6114041805267334
40,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.7985098361968994
41,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.8413360118865967
42,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.7320420742034912
43,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.7581162452697754
44,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.671539306640625
45,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.7305691242218018
46,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.7090060710906982
47,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.7245590686798096
48,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.7109620571136475
49,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.6673390865325928
50,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.6990251541137695
51,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.6823749542236328
52,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.770906925201416
53,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.7638981342315674
54,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.7221879959106445
55,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.7460129261016846
