,d,k,l,level,Min,Moves,CPU Time
95,4,2,11,1,10,[],278.193861246109
96,4,2,11,1,7,[],247.94618153572083
97,4,2,11,1,9,[],235.36984181404114
98,4,2,11,1,12,[],257.2336313724518
99,4,2,11,1,12,[],261.6276388168335
100,4,2,11,1,10,[],247.4517045021057
101,4,2,11,1,10,[],338.7848403453827
102,4,2,11,1,11,[],242.20552945137024
103,4,2,11,1,13,[],247.61563444137573
104,4,2,11,1,13,[],278.07735800743103
105,4,2,11,1,13,[],249.9857096672058
106,4,2,11,1,10,[],300.09646224975586
107,4,2,11,1,10,[],218.0014431476593
108,4,2,11,1,10,[],220.88372778892517
109,4,2,11,1,11,[],270.16030645370483
110,4,2,11,1,8,[],164.92875385284424
111,4,2,11,1,10,[],182.7663037776947
112,4,2,11,1,8,[],251.719664812088
113,4,2,11,1,10,[],270.78207755088806
114,4,2,11,1,9,[],223.78544664382935
115,4,2,11,1,12,[],242.57904720306396
116,4,2,11,1,10,[],246.88932490348816
117,4,2,11,1,8,[],131.9018259048462
118,4,2,11,1,9,[],204.16460609436035
119,4,2,11,1,13,[],281.3846914768219
120,4,2,11,1,8,[],222.22244930267334
121,4,2,11,1,11,[],232.1697657108307
122,4,2,11,1,10,[],224.18471908569336
123,4,2,11,1,15,[],283.2436637878418
124,4,2,11,1,8,[],223.84773802757263
125,4,2,11,1,10,[],209.32739067077637
126,4,2,11,1,10,[],234.3576741218567
127,4,2,11,1,10,[],252.1694791316986
128,4,2,11,1,15,[],259.79181480407715
129,4,2,11,1,7,[],273.6425187587738
130,4,2,11,1,12,[],266.4438259601593
131,4,2,11,1,9,[],271.0333089828491
132,4,2,11,1,12,[],281.38611936569214
133,4,2,11,1,12,[],231.65304017066956
134,4,2,11,1,11,[],252.54897952079773
135,4,2,11,1,11,[],261.1619758605957
136,4,2,11,1,13,[],268.4218170642853
137,4,2,11,1,11,[],270.43300676345825
138,4,2,11,1,11,[],285.4500308036804
139,4,2,11,1,14,[],300.85986852645874
140,4,2,11,1,10,[],258.77985286712646
141,4,2,11,1,10,[],231.80701160430908
142,4,2,11,1,13,[],275.89646315574646
143,4,2,11,1,9,[],282.4050681591034
144,4,2,11,1,13,[],181.31816387176514
145,4,2,11,1,8,[],213.19811964035034
146,4,2,11,1,13,[],152.2145857810974
147,4,2,11,1,8,[],167.79960227012634
148,4,2,11,1,12,[],169.6732897758484
149,4,2,11,1,11,[],147.16879153251648
