,d,k,l,level,Min,Moves
76,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
77,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
78,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
79,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
80,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
81,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
82,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
83,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
84,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
85,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
86,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
87,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
88,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
89,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
90,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
91,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
92,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
93,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
94,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
95,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
96,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
97,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
98,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
99,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
100,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
101,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
102,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
103,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
104,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
105,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
106,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
107,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
108,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
109,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
110,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
111,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
112,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
113,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
114,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
115,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
116,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
117,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
118,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
119,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
120,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
121,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
122,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
123,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
124,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
125,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
126,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
127,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
128,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
129,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
130,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
131,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
132,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
133,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
134,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
135,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
136,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
137,3,1,4,1,8,"[(0.0, 'blue'), (2.0, 'blue'), (0.0, 'purple'), (4.0, 'green'), (7.0, 'red'), (6.0, 'blue'), (1.0, 'purple'), (5.0, 'red')]"
