,d,k,l,level,Min,Moves
66,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
67,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
68,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
69,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
70,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
71,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
72,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
73,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
74,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
75,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
76,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
77,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
