,ID,graph,fitness,moves,ring_positions
69,3351b74f-8e3f-4aef-8fa0-35cf6029e19a,Graph with 8 nodes and 12 edges,0.3333333333333333,"[(5, 'green'), (6, 'blue'), (2, 'blue'), (6, 'blue'), (1, 'red'), (3, 'blue'), (6, 'blue'), (7, 'blue'), (2, 'blue')]","[(4, 'yellow'), (5, 'green'), (2, 'blue'), (1, 'red')]"
70,d4cd438a-1f17-46e8-bdfe-5f1c3058c1c8,Graph with 8 nodes and 12 edges,0.3333333333333333,"[(5, 'green'), (7, 'blue'), (1, 'red'), (2, 'blue'), (3, 'blue')]","[(4, 'yellow'), (5, 'green'), (3, 'blue'), (1, 'red')]"
71,5e58678a-ee90-478a-9b44-9269ccdf177d,Graph with 8 nodes and 12 edges,0.3333333333333333,"[(5, 'green'), (7, 'blue'), (1, 'red'), (2, 'blue'), (6, 'blue'), (2, 'blue')]","[(4, 'yellow'), (5, 'green'), (2, 'blue'), (1, 'red')]"
72,bcc1c3e7-1562-436e-be58-65e451f4c1b2,Graph with 8 nodes and 12 edges,0.3333333333333333,"[(3, 'green'), (7, 'yellow'), (1, 'red'), (6, 'blue'), (0, 'blue')]","[(7, 'yellow'), (3, 'green'), (0, 'blue'), (1, 'red')]"
73,7c02d679-2514-4488-b2cd-d039df3c79d8,Graph with 8 nodes and 12 edges,0.3333333333333333,"[(5, 'green'), (7, 'blue'), (1, 'red'), (2, 'blue'), (3, 'blue'), (2, 'yellow'), (4, 'yellow'), (2, 'blue')]","[(4, 'yellow'), (5, 'green'), (2, 'blue'), (1, 'red')]"
74,30b6380e-190a-4098-89e4-dff06de74b68,Graph with 8 nodes and 12 edges,0.3333333333333333,"[(6, 'blue'), (7, 'green'), (3, 'red'), (1, 'red'), (3, 'red'), (1, 'red')]","[(4, 'yellow'), (7, 'green'), (6, 'blue'), (1, 'red')]"
75,2679b7db-4f1d-4e9e-967a-7bb32e298bea,Graph with 8 nodes and 12 edges,0.3333333333333333,"[(6, 'blue'), (7, 'green'), (1, 'red')]","[(4, 'yellow'), (7, 'green'), (6, 'blue'), (1, 'red')]"
76,6e649ad9-4442-472f-814a-cc52fd0cdd32,Graph with 8 nodes and 12 edges,0.3333333333333333,"[(5, 'green'), (7, 'blue'), (1, 'red'), (2, 'blue'), (3, 'blue'), (7, 'blue')]","[(4, 'yellow'), (5, 'green'), (7, 'blue'), (1, 'red')]"
77,1f0f69b8-a72d-400f-a7c0-4e2ddc582bbf,Graph with 8 nodes and 12 edges,0.3333333333333333,"[(5, 'green'), (7, 'blue'), (6, 'blue'), (1, 'red'), (7, 'blue'), (3, 'blue'), (2, 'blue'), (3, 'blue')]","[(4, 'yellow'), (5, 'green'), (3, 'blue'), (1, 'red')]"
78,e4ddde70-9324-4da2-84f8-1e59c82f4159,Graph with 8 nodes and 12 edges,0.3333333333333333,"[(5, 'green'), (6, 'blue'), (2, 'blue'), (6, 'blue'), (1, 'red'), (2, 'blue')]","[(4, 'yellow'), (5, 'green'), (2, 'blue'), (1, 'red')]"
79,7dea074f-b96c-4043-a957-6c28770b57c6,Graph with 8 nodes and 12 edges,0.3333333333333333,"[(5, 'green'), (7, 'blue'), (1, 'red'), (2, 'blue')]","[(4, 'yellow'), (5, 'green'), (2, 'blue'), (1, 'red')]"
80,71f56026-7521-47c1-920d-f9a34b86b590,Graph with 8 nodes and 12 edges,0.3333333333333333,"[(5, 'green'), (7, 'blue'), (6, 'blue'), (1, 'red'), (7, 'blue'), (3, 'blue'), (2, 'blue'), (3, 'blue'), (6, 'blue')]","[(4, 'yellow'), (5, 'green'), (6, 'blue'), (1, 'red')]"
81,e7f617f3-08ef-47c5-a824-099a8a87e5f0,Graph with 8 nodes and 12 edges,0.3333333333333333,"[(5, 'green'), (7, 'blue'), (1, 'red'), (2, 'blue'), (3, 'blue'), (2, 'yellow'), (4, 'yellow'), (2, 'blue')]","[(4, 'yellow'), (5, 'green'), (2, 'blue'), (1, 'red')]"
82,a9777858-f1e5-4394-9bac-e07927811444,Graph with 8 nodes and 12 edges,0.3333333333333333,"[(6, 'blue'), (7, 'green'), (3, 'red'), (1, 'red'), (3, 'red'), (1, 'red')]","[(4, 'yellow'), (7, 'green'), (6, 'blue'), (1, 'red')]"
83,9990850a-52a9-450a-8158-cf63bc547d2e,Graph with 8 nodes and 12 edges,0.3333333333333333,"[(5, 'green'), (6, 'blue'), (2, 'blue'), (6, 'blue'), (1, 'red'), (2, 'blue')]","[(4, 'yellow'), (5, 'green'), (2, 'blue'), (1, 'red')]"
84,90bec20e-6976-4811-b7fa-b7612a603bd6,Graph with 8 nodes and 12 edges,0.3333333333333333,"[(5, 'green'), (7, 'blue'), (1, 'red'), (2, 'blue'), (6, 'blue'), (7, 'blue'), (2, 'blue')]","[(4, 'yellow'), (5, 'green'), (2, 'blue'), (1, 'red')]"
85,2dae1cfe-e146-414a-9dbe-4b0a5f82acca,Graph with 8 nodes and 12 edges,0.3333333333333333,"[(5, 'green'), (7, 'blue'), (1, 'red'), (2, 'blue')]","[(4, 'yellow'), (5, 'green'), (2, 'blue'), (1, 'red')]"
86,67e1485d-98f6-4e84-8a1c-c694aae89f3e,Graph with 8 nodes and 12 edges,0.3333333333333333,"[(3, 'green'), (7, 'yellow'), (1, 'red'), (6, 'blue'), (0, 'blue')]","[(7, 'yellow'), (3, 'green'), (0, 'blue'), (1, 'red')]"
87,f4c4e351-0d0d-4af2-9637-dd40c2c26c6d,Graph with 8 nodes and 12 edges,0.3333333333333333,"[(5, 'green'), (6, 'blue'), (2, 'blue'), (6, 'blue'), (1, 'red'), (2, 'blue'), (3, 'blue'), (6, 'blue')]","[(4, 'yellow'), (5, 'green'), (6, 'blue'), (1, 'red')]"
88,8bad37db-b587-4a80-8af6-53544593d011,Graph with 8 nodes and 12 edges,0.3333333333333333,"[(5, 'green'), (7, 'blue'), (6, 'blue'), (1, 'red'), (2, 'blue')]","[(4, 'yellow'), (5, 'green'), (2, 'blue'), (1, 'red')]"
89,030ebc7c-28b9-4054-8ac7-806b34ab2d9d,Graph with 8 nodes and 12 edges,0.3333333333333333,"[(5, 'green'), (7, 'blue'), (1, 'red'), (2, 'blue'), (7, 'blue')]","[(4, 'yellow'), (5, 'green'), (7, 'blue'), (1, 'red')]"
90,2718b4a9-db43-435a-9078-a220d9a10991,Graph with 8 nodes and 12 edges,0.3333333333333333,"[(5, 'green'), (7, 'blue'), (1, 'red'), (6, 'blue'), (3, 'blue'), (2, 'blue')]","[(4, 'yellow'), (5, 'green'), (2, 'blue'), (1, 'red')]"
91,2d904550-7861-481b-bd26-aae2873516ad,Graph with 8 nodes and 12 edges,0.3333333333333333,"[(6, 'blue'), (7, 'green'), (3, 'red'), (1, 'red'), (3, 'red'), (1, 'red')]","[(4, 'yellow'), (7, 'green'), (6, 'blue'), (1, 'red')]"
92,09d32f28-59a0-4e94-ac62-97b50b36c880,Graph with 8 nodes and 12 edges,0.3333333333333333,"[(5, 'green'), (7, 'blue'), (1, 'red'), (6, 'blue'), (3, 'blue'), (2, 'blue')]","[(4, 'yellow'), (5, 'green'), (2, 'blue'), (1, 'red')]"
