,d,k,l,t,level,Min,Moves,CPU Time
0,4,2,11,13,2,12,"[(14, 'blue'), (12, 'green'), (15, 'purple'), (9, 'yellow'), (8, 'green'), (7, 'purple'), (1, 'yellow'), (15, 'blue'), (13, 'green'), (10, 'blue'), (8, 'blue'), (4, 'blue')]",28.56373119354248
1,4,2,11,15,2,8,"[(15, 'purple'), (2, 'blue'), (8, 'green'), (7, 'purple'), (4, 'blue'), (6, 'blue'), (4, 'blue'), (13, 'green')]",34.37527322769165
2,4,2,11,14,2,6,"[(12, 'green'), (6, 'blue'), (4, 'blue'), (11, 'purple'), (13, 'green'), (7, 'purple')]",14.012492895126343
3,4,2,11,16,2,8,"[(11, 'blue'), (15, 'purple'), (7, 'purple'), (14, 'blue'), (8, 'green'), (4, 'blue'), (9, 'green'), (13, 'green')]",35.11211848258972
4,4,2,11,17,2,6,"[(15, 'purple'), (6, 'blue'), (7, 'purple'), (12, 'green'), (13, 'green'), (4, 'blue')]",36.57599592208862
5,4,2,11,17,2,8,"[(12, 'green'), (6, 'blue'), (14, 'blue'), (15, 'purple'), (13, 'green'), (12, 'blue'), (7, 'purple'), (4, 'blue')]",40.133601903915405
6,4,2,11,12,2,7,"[(12, 'green'), (6, 'blue'), (4, 'blue'), (11, 'purple'), (8, 'green'), (13, 'green'), (7, 'purple')]",24.78748631477356
7,4,2,11,13,2,8,"[(15, 'purple'), (2, 'blue'), (7, 'purple'), (0, 'blue'), (6, 'green'), (12, 'green'), (4, 'blue'), (13, 'green')]",30.234766244888306
8,4,2,11,11,2,10,"[(12, 'green'), (6, 'blue'), (15, 'purple'), (7, 'purple'), (3, 'yellow'), (4, 'blue'), (13, 'green'), (9, 'green'), (13, 'green'), (1, 'yellow')]",26.5840802192688
9,4,2,11,13,2,10,"[(15, 'blue'), (6, 'blue'), (0, 'green'), (8, 'green'), (4, 'blue'), (3, 'yellow'), (11, 'purple'), (1, 'yellow'), (13, 'green'), (7, 'purple')]",25.766121864318848
10,4,2,11,15,2,12,"[(8, 'purple'), (15, 'blue'), (9, 'purple'), (8, 'green'), (10, 'blue'), (13, 'purple'), (12, 'green'), (15, 'purple'), (0, 'blue'), (13, 'green'), (7, 'purple'), (4, 'blue')]",32.594666719436646
11,4,2,11,13,2,8,"[(14, 'green'), (15, 'purple'), (2, 'blue'), (11, 'purple'), (4, 'blue'), (3, 'purple'), (13, 'green'), (7, 'purple')]",32.814876079559326
12,4,2,11,15,2,10,"[(12, 'green'), (6, 'blue'), (15, 'purple'), (7, 'blue'), (3, 'blue'), (7, 'purple'), (13, 'green'), (11, 'blue'), (2, 'blue'), (4, 'blue')]",30.5196852684021
13,4,2,11,14,2,10,"[(0, 'green'), (3, 'blue'), (14, 'purple'), (2, 'blue'), (8, 'green'), (13, 'green'), (11, 'purple'), (15, 'purple'), (4, 'blue'), (7, 'purple')]",33.91832971572876
14,4,2,11,17,2,8,"[(14, 'green'), (15, 'purple'), (2, 'blue'), (11, 'purple'), (4, 'blue'), (13, 'green'), (15, 'purple'), (7, 'purple')]",34.84792447090149
15,4,2,11,10,2,8,"[(12, 'green'), (15, 'purple'), (2, 'blue'), (4, 'blue'), (13, 'green'), (11, 'purple'), (3, 'purple'), (7, 'purple')]",18.724724292755127
16,4,2,11,13,2,8,"[(2, 'blue'), (14, 'purple'), (12, 'green'), (6, 'purple'), (13, 'green'), (0, 'blue'), (7, 'purple'), (4, 'blue')]",31.601131677627563
17,4,2,11,6,2,6,"[(15, 'purple'), (6, 'blue'), (12, 'green'), (4, 'blue'), (7, 'purple'), (13, 'green')]",12.220295190811157
18,4,2,11,15,2,12,"[(6, 'blue'), (15, 'purple'), (2, 'blue'), (7, 'purple'), (12, 'green'), (0, 'blue'), (3, 'yellow'), (4, 'blue'), (13, 'green'), (1, 'yellow'), (2, 'blue'), (4, 'blue')]",37.386311292648315
19,4,2,11,12,2,7,"[(12, 'green'), (11, 'purple'), (13, 'green'), (2, 'purple'), (6, 'blue'), (4, 'blue'), (7, 'purple')]",29.905351638793945
20,4,2,11,9,2,7,"[(3, 'blue'), (2, 'blue'), (8, 'green'), (11, 'purple'), (7, 'purple'), (4, 'blue'), (13, 'green')]",21.21333599090576
21,4,2,11,13,2,9,"[(8, 'green'), (15, 'purple'), (9, 'green'), (6, 'blue'), (0, 'blue'), (4, 'blue'), (13, 'green'), (11, 'purple'), (7, 'purple')]",29.84864115715027
22,4,2,11,14,2,8,"[(12, 'green'), (6, 'blue'), (9, 'purple'), (8, 'green'), (11, 'purple'), (13, 'green'), (7, 'purple'), (4, 'blue')]",32.90233397483826
23,4,2,11,15,2,10,"[(9, 'purple'), (2, 'blue'), (14, 'green'), (13, 'green'), (4, 'blue'), (10, 'purple'), (8, 'yellow'), (1, 'yellow'), (2, 'purple'), (7, 'purple')]",36.34292960166931
24,4,2,11,15,2,8,"[(12, 'green'), (9, 'purple'), (13, 'green'), (11, 'purple'), (15, 'purple'), (6, 'blue'), (7, 'purple'), (4, 'blue')]",36.89655518531799
25,4,2,11,12,2,7,"[(12, 'green'), (6, 'blue'), (15, 'purple'), (11, 'purple'), (13, 'green'), (7, 'purple'), (4, 'blue')]",28.20881485939026
26,4,2,11,13,2,7,"[(3, 'blue'), (8, 'green'), (15, 'purple'), (7, 'purple'), (13, 'green'), (2, 'blue'), (4, 'blue')]",32.30633068084717
27,4,2,11,10,2,10,"[(12, 'green'), (14, 'green'), (11, 'purple'), (6, 'blue'), (3, 'purple'), (7, 'purple'), (11, 'purple'), (7, 'purple'), (4, 'blue'), (13, 'green')]",17.529871702194214
28,4,2,11,17,2,8,"[(14, 'green'), (6, 'green'), (12, 'green'), (11, 'purple'), (13, 'green'), (6, 'blue'), (7, 'purple'), (4, 'blue')]",40.294289112091064
29,4,2,11,20,2,12,"[(11, 'blue'), (14, 'purple'), (7, 'purple'), (8, 'green'), (14, 'blue'), (11, 'green'), (6, 'blue'), (8, 'green'), (12, 'green'), (8, 'green'), (13, 'green'), (4, 'blue')]",42.96382164955139
30,4,2,11,10,2,10,"[(15, 'blue'), (8, 'green'), (14, 'blue'), (2, 'blue'), (15, 'purple'), (3, 'purple'), (7, 'purple'), (6, 'blue'), (4, 'blue'), (13, 'green')]",12.952967882156372
31,4,2,11,12,2,8,"[(15, 'blue'), (11, 'blue'), (15, 'purple'), (2, 'blue'), (12, 'green'), (4, 'blue'), (13, 'green'), (7, 'purple')]",25.67065191268921
32,4,2,11,13,2,8,"[(14, 'green'), (11, 'purple'), (8, 'green'), (2, 'blue'), (13, 'green'), (4, 'blue'), (3, 'purple'), (7, 'purple')]",33.09282112121582
33,4,2,11,19,2,13,"[(12, 'green'), (11, 'purple'), (13, 'green'), (10, 'purple'), (6, 'blue'), (4, 'blue'), (15, 'green'), (14, 'green'), (13, 'green'), (15, 'green'), (2, 'purple'), (7, 'purple'), (13, 'green')]",46.15049743652344
34,4,2,11,15,2,7,"[(15, 'purple'), (2, 'blue'), (12, 'green'), (4, 'blue'), (11, 'purple'), (13, 'green'), (7, 'purple')]",36.06406545639038
35,4,2,11,16,2,8,"[(6, 'blue'), (12, 'green'), (4, 'blue'), (15, 'purple'), (13, 'green'), (11, 'purple'), (3, 'purple'), (7, 'purple')]",37.820836305618286
36,4,2,11,15,2,9,"[(2, 'blue'), (15, 'purple'), (6, 'green'), (12, 'green'), (14, 'purple'), (4, 'blue'), (8, 'green'), (7, 'purple'), (13, 'green')]",38.200329065322876
37,4,2,11,15,2,10,"[(3, 'blue'), (14, 'purple'), (8, 'green'), (6, 'blue'), (12, 'green'), (13, 'green'), (4, 'blue'), (0, 'yellow'), (7, 'purple'), (1, 'yellow')]",37.2854437828064
38,4,2,11,13,2,8,"[(8, 'green'), (15, 'purple'), (6, 'blue'), (4, 'blue'), (3, 'purple'), (7, 'purple'), (9, 'green'), (13, 'green')]",33.10273885726929
39,4,2,11,13,2,7,"[(3, 'blue'), (15, 'purple'), (6, 'blue'), (12, 'green'), (13, 'green'), (7, 'purple'), (4, 'blue')]",31.991758346557617
40,4,2,11,13,2,8,"[(15, 'purple'), (8, 'green'), (6, 'blue'), (4, 'blue'), (12, 'green'), (13, 'green'), (6, 'purple'), (7, 'purple')]",33.07536315917969
41,4,2,11,12,2,7,"[(12, 'green'), (6, 'blue'), (11, 'purple'), (13, 'green'), (0, 'blue'), (4, 'blue'), (7, 'purple')]",28.832566499710083
42,4,2,11,13,2,9,"[(12, 'green'), (15, 'purple'), (6, 'blue'), (4, 'blue'), (3, 'purple'), (7, 'purple'), (0, 'blue'), (13, 'green'), (4, 'blue')]",32.82897973060608
