,d,k,l,level,Min,Moves,CPU Time
0,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",17.226991176605225
1,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",17.22555375099182
2,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.269096851348877
3,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.857155084609985
4,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.67624282836914
5,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.79346776008606
6,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",17.293874979019165
7,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",17.080522060394287
8,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.30586004257202
9,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",17.444679021835327
10,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.963626861572266
11,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.45390486717224
12,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",17.503920316696167
13,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",17.033122062683105
14,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.626909017562866
15,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",17.20456099510193
16,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",17.021995067596436
17,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.604364156723022
18,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.822513818740845
19,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.779386043548584
20,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.54106593132019
21,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",17.148203134536743
22,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.724375009536743
23,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.943742036819458
24,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",17.087164163589478
25,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.76289701461792
26,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.84394598007202
27,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",17.26754379272461
28,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.950087785720825
29,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.568307876586914
30,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.840631008148193
31,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",15.942296981811523
32,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",15.897808074951172
33,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",17.05199098587036
34,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.168999910354614
35,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.110769033432007
36,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.8009250164032
37,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.314111948013306
38,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.126105070114136
39,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",17.13752794265747
40,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.31049680709839
41,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.182860136032104
42,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.976197004318237
43,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.14084815979004
44,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",15.74578309059143
45,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",17.201371908187866
46,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.37305188179016
47,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",15.670751810073853
48,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.985379934310913
49,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.56015920639038
50,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",15.881793975830078
51,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",17.140204906463623
52,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.06267523765564
53,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",15.81737494468689
54,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.711324214935303
55,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.241472005844116
56,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",15.973424196243286
57,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",17.0258948802948
58,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.23100972175598
59,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",15.783483982086182
60,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.19680690765381
61,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.013962030410767
62,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.12256693840027
63,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",15.735172033309937
64,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",15.871876955032349
65,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",15.936479091644287
66,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",15.922747135162354
67,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.057650804519653
68,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",15.615113973617554
69,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",15.792386054992676
70,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",15.788632869720459
71,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",15.984637260437012
72,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",15.761559009552002
73,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",15.975481033325195
74,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.043709754943848
75,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",15.740170955657959
76,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",15.599225997924805
77,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",15.660924911499023
78,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",15.420377016067505
79,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",15.430469036102295
80,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.397489070892334
81,4,2,11,2,6,"[(12.0, 'green'), (15.0, 'purple'), (13.0, 'green'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue')]",16.0849506855011
