,d,k,l,t,level,Min,Moves,CPU Time
12,3,1,4,6,3,8,"[(7, 'green'), (5, 'red'), (3, 'green'), (2, 'green'), (4, 'blue'), (6, 'blue'), (0, 'green'), (4, 'green')]",0.8583812713623047
13,3,1,4,10,3,8,"[(7, 'green'), (5, 'red'), (2, 'blue'), (0, 'purple'), (6, 'green'), (4, 'green'), (1, 'purple'), (6, 'blue')]",1.4387171268463135
14,3,1,4,6,3,8,"[(7, 'green'), (2, 'blue'), (6, 'green'), (5, 'red'), (4, 'green'), (6, 'blue'), (3, 'purple'), (1, 'purple')]",0.8086113929748535
15,3,1,4,5,3,6,"[(7, 'green'), (3, 'green'), (2, 'green'), (0, 'green'), (5, 'red'), (4, 'green')]",0.6566076278686523
16,3,1,4,6,3,8,"[(0, 'red'), (3, 'purple'), (2, 'purple'), (1, 'red'), (4, 'green'), (3, 'purple'), (5, 'red'), (1, 'purple')]",0.8162662982940674
17,3,1,4,9,3,8,"[(7, 'green'), (5, 'red'), (3, 'green'), (2, 'green'), (0, 'green'), (3, 'purple'), (1, 'purple'), (4, 'green')]",1.2642500400543213
18,3,1,4,9,3,14,"[(7, 'blue'), (0, 'purple'), (1, 'green'), (6, 'red'), (3, 'green'), (2, 'green'), (4, 'red'), (6, 'blue'), (1, 'purple'), (0, 'green'), (5, 'red'), (2, 'green'), (0, 'green'), (4, 'green')]",1.5091068744659424
19,3,1,4,5,3,8,"[(0, 'purple'), (2, 'blue'), (7, 'green'), (5, 'red'), (6, 'green'), (4, 'green'), (1, 'purple'), (6, 'blue')]",0.6660189628601074
20,3,1,4,9,3,6,"[(0, 'red'), (4, 'green'), (2, 'red'), (3, 'red'), (7, 'red'), (5, 'red')]",1.3363735675811768
21,3,1,4,10,3,10,"[(7, 'green'), (5, 'red'), (4, 'red'), (5, 'red'), (3, 'purple'), (2, 'blue'), (6, 'green'), (4, 'green'), (6, 'blue'), (1, 'purple')]",1.6441495418548584
22,3,1,4,9,3,8,"[(0, 'red'), (4, 'blue'), (6, 'blue'), (4, 'green'), (2, 'red'), (3, 'red'), (7, 'red'), (5, 'red')]",1.265770673751831
23,3,1,4,9,3,6,"[(0, 'red'), (4, 'green'), (2, 'red'), (3, 'red'), (7, 'red'), (5, 'red')]",1.2371211051940918
24,3,1,4,9,3,6,"[(7, 'green'), (5, 'red'), (3, 'green'), (2, 'green'), (0, 'green'), (4, 'green')]",1.261699914932251
25,3,1,4,8,3,8,"[(3, 'purple'), (0, 'red'), (7, 'purple'), (1, 'red'), (4, 'green'), (5, 'red'), (3, 'purple'), (1, 'purple')]",1.0915086269378662
26,3,1,4,9,3,10,"[(7, 'green'), (5, 'red'), (3, 'green'), (2, 'blue'), (6, 'blue'), (4, 'red'), (2, 'green'), (0, 'green'), (5, 'red'), (4, 'green')]",1.2264015674591064
27,3,1,4,9,3,6,"[(0, 'red'), (4, 'green'), (2, 'red'), (3, 'red'), (7, 'red'), (5, 'red')]",1.3068616390228271
28,3,1,4,7,3,8,"[(2, 'blue'), (6, 'red'), (7, 'red'), (4, 'green'), (0, 'blue'), (5, 'red'), (2, 'blue'), (6, 'blue')]",1.387803316116333
29,3,1,4,8,3,6,"[(7, 'green'), (5, 'red'), (3, 'green'), (2, 'green'), (0, 'green'), (4, 'green')]",1.1645121574401855
30,3,1,4,5,3,8,"[(0, 'purple'), (2, 'blue'), (6, 'red'), (7, 'red'), (4, 'green'), (5, 'red'), (1, 'purple'), (6, 'blue')]",0.8613648414611816
31,3,1,4,8,3,10,"[(0, 'purple'), (7, 'blue'), (1, 'purple'), (6, 'red'), (3, 'blue'), (4, 'green'), (7, 'red'), (5, 'red'), (2, 'blue'), (6, 'blue')]",1.1548683643341064
32,3,1,4,6,3,10,"[(7, 'green'), (5, 'red'), (3, 'purple'), (2, 'blue'), (1, 'red'), (6, 'green'), (5, 'red'), (4, 'green'), (6, 'blue'), (1, 'purple')]",0.8089950084686279
33,3,1,4,7,3,6,"[(0, 'red'), (4, 'green'), (2, 'red'), (3, 'red'), (7, 'red'), (5, 'red')]",0.9272921085357666
34,3,1,4,9,3,6,"[(7, 'green'), (5, 'red'), (3, 'green'), (2, 'green'), (0, 'green'), (4, 'green')]",1.229417324066162
35,3,1,4,3,3,6,"[(0, 'red'), (4, 'green'), (3, 'purple'), (1, 'red'), (5, 'red'), (1, 'purple')]",0.38777661323547363
36,3,1,4,5,3,8,"[(0, 'red'), (7, 'green'), (3, 'green'), (2, 'green'), (4, 'red'), (0, 'green'), (5, 'red'), (4, 'green')]",0.6821537017822266
37,3,1,4,8,3,8,"[(0, 'red'), (4, 'green'), (3, 'purple'), (1, 'red'), (5, 'red'), (7, 'blue'), (1, 'purple'), (6, 'blue')]",1.0947439670562744
38,3,1,4,6,3,6,"[(3, 'purple'), (0, 'red'), (4, 'green'), (1, 'red'), (5, 'red'), (1, 'purple')]",0.7928225994110107
39,3,1,4,8,3,6,"[(0, 'red'), (4, 'green'), (2, 'red'), (3, 'red'), (7, 'red'), (5, 'red')]",1.1030335426330566
40,3,1,4,6,3,6,"[(7, 'green'), (2, 'blue'), (5, 'red'), (6, 'green'), (4, 'green'), (6, 'blue')]",0.8238768577575684
41,3,1,4,10,3,8,"[(0, 'red'), (4, 'green'), (3, 'purple'), (1, 'red'), (7, 'purple'), (5, 'red'), (3, 'purple'), (1, 'purple')]",1.624892234802246
42,3,1,4,5,3,8,"[(3, 'purple'), (1, 'green'), (2, 'blue'), (0, 'green'), (6, 'blue'), (5, 'red'), (4, 'green'), (1, 'purple')]",0.6665215492248535
43,3,1,4,6,3,8,"[(0, 'red'), (3, 'purple'), (4, 'green'), (1, 'red'), (2, 'blue'), (6, 'blue'), (5, 'red'), (1, 'purple')]",0.8174130916595459
44,3,1,4,11,3,6,"[(0, 'red'), (4, 'green'), (2, 'red'), (3, 'red'), (7, 'red'), (5, 'red')]",1.6197328567504883
45,3,1,4,10,3,6,"[(0, 'red'), (4, 'green'), (2, 'red'), (3, 'red'), (7, 'red'), (5, 'red')]",1.354088306427002
46,3,1,4,7,3,8,"[(3, 'purple'), (1, 'green'), (2, 'blue'), (5, 'red'), (6, 'blue'), (0, 'green'), (1, 'purple'), (4, 'green')]",0.9427099227905273
47,3,1,4,7,3,8,"[(2, 'blue'), (7, 'green'), (5, 'red'), (0, 'purple'), (1, 'purple'), (6, 'green'), (4, 'green'), (6, 'blue')]",0.9644923210144043
48,3,1,4,10,3,8,"[(0, 'red'), (2, 'red'), (4, 'green'), (3, 'red'), (5, 'purple'), (1, 'purple'), (7, 'red'), (5, 'red')]",1.3725106716156006
49,3,1,4,3,3,6,"[(3, 'purple'), (1, 'green'), (0, 'green'), (5, 'red'), (1, 'purple'), (4, 'green')]",0.38673925399780273
50,3,1,4,6,3,8,"[(0, 'red'), (2, 'red'), (3, 'red'), (0, 'purple'), (1, 'purple'), (7, 'red'), (4, 'green'), (5, 'red')]",0.7770345211029053
51,3,1,4,8,3,10,"[(0, 'red'), (2, 'red'), (4, 'green'), (3, 'red'), (5, 'green'), (2, 'blue'), (7, 'red'), (4, 'green'), (5, 'red'), (6, 'blue')]",1.0996699333190918
52,3,1,4,9,3,6,"[(7, 'green'), (5, 'red'), (3, 'green'), (2, 'green'), (0, 'green'), (4, 'green')]",1.217226505279541
53,3,1,4,9,3,6,"[(7, 'green'), (5, 'red'), (3, 'green'), (2, 'green'), (0, 'green'), (4, 'green')]",1.31355881690979
54,3,1,4,6,3,12,"[(0, 'purple'), (1, 'purple'), (7, 'green'), (2, 'blue'), (6, 'red'), (5, 'green'), (7, 'red'), (6, 'blue'), (4, 'green'), (5, 'purple'), (1, 'purple'), (5, 'red')]",0.9339513778686523
55,3,1,4,7,3,8,"[(0, 'red'), (3, 'purple'), (1, 'red'), (7, 'purple'), (3, 'purple'), (4, 'green'), (5, 'red'), (1, 'purple')]",0.9655725955963135
56,3,1,4,8,3,10,"[(2, 'blue'), (0, 'red'), (4, 'red'), (0, 'red'), (6, 'blue'), (3, 'purple'), (4, 'green'), (1, 'red'), (5, 'red'), (1, 'purple')]",1.0975615978240967
57,3,1,4,9,3,8,"[(0, 'red'), (2, 'red'), (4, 'green'), (0, 'purple'), (3, 'red'), (1, 'purple'), (7, 'red'), (5, 'red')]",1.241260290145874
58,3,1,4,8,3,6,"[(0, 'red'), (4, 'green'), (3, 'purple'), (1, 'red'), (5, 'red'), (1, 'purple')]",1.1355407238006592
59,3,1,4,9,3,12,"[(0, 'red'), (4, 'green'), (2, 'red'), (3, 'red'), (2, 'blue'), (0, 'purple'), (6, 'blue'), (5, 'green'), (7, 'red'), (4, 'green'), (1, 'purple'), (5, 'red')]",1.2515349388122559
60,3,1,4,5,3,6,"[(0, 'red'), (2, 'red'), (3, 'red'), (7, 'red'), (4, 'green'), (5, 'red')]",0.7034544944763184
61,3,1,4,7,3,6,"[(7, 'green'), (5, 'red'), (2, 'blue'), (6, 'green'), (4, 'green'), (6, 'blue')]",1.0665783882141113
62,3,1,4,8,3,6,"[(3, 'purple'), (0, 'red'), (4, 'green'), (1, 'red'), (5, 'red'), (1, 'purple')]",1.1002459526062012
63,3,1,4,8,3,6,"[(7, 'green'), (5, 'red'), (3, 'green'), (2, 'green'), (0, 'green'), (4, 'green')]",1.591792345046997
64,3,1,4,8,3,6,"[(7, 'green'), (5, 'red'), (3, 'green'), (2, 'green'), (0, 'green'), (4, 'green')]",1.2610187530517578
65,3,1,4,8,3,8,"[(7, 'green'), (2, 'blue'), (3, 'purple'), (6, 'green'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",1.3515560626983643
66,3,1,4,9,3,6,"[(0, 'red'), (4, 'green'), (2, 'red'), (3, 'red'), (7, 'red'), (5, 'red')]",1.414966106414795
67,3,1,4,11,3,8,"[(7, 'green'), (5, 'red'), (3, 'green'), (2, 'green'), (0, 'green'), (4, 'red'), (5, 'red'), (4, 'green')]",1.660099983215332
68,3,1,4,6,3,6,"[(3, 'purple'), (1, 'green'), (0, 'green'), (1, 'purple'), (5, 'red'), (4, 'green')]",1.7979686260223389
69,3,1,4,4,3,6,"[(7, 'green'), (2, 'blue'), (6, 'green'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.7097821235656738
70,3,1,4,5,3,8,"[(0, 'red'), (3, 'purple'), (2, 'blue'), (1, 'red'), (4, 'green'), (5, 'red'), (1, 'purple'), (6, 'blue')]",0.8184475898742676
71,3,1,4,6,3,6,"[(0, 'red'), (4, 'green'), (2, 'red'), (3, 'red'), (7, 'red'), (5, 'red')]",1.0937137603759766
72,3,1,4,8,3,10,"[(7, 'green'), (2, 'blue'), (0, 'purple'), (1, 'purple'), (6, 'green'), (0, 'blue'), (5, 'red'), (4, 'green'), (2, 'blue'), (6, 'blue')]",2.098867177963257
73,3,1,4,7,3,8,"[(0, 'red'), (4, 'green'), (5, 'green'), (4, 'green'), (3, 'purple'), (1, 'red'), (5, 'red'), (1, 'purple')]",1.0492324829101562
74,3,1,4,10,3,6,"[(0, 'red'), (4, 'green'), (2, 'red'), (3, 'red'), (7, 'red'), (5, 'red')]",1.528716802597046
75,3,1,4,10,3,14,"[(7, 'green'), (5, 'green'), (0, 'red'), (4, 'blue'), (2, 'red'), (6, 'blue'), (0, 'purple'), (4, 'green'), (3, 'red'), (1, 'purple'), (5, 'green'), (7, 'red'), (4, 'green'), (5, 'red')]",3.9173743724823
76,3,1,4,9,3,6,"[(7, 'green'), (5, 'red'), (3, 'green'), (2, 'green'), (0, 'green'), (4, 'green')]",1.603346586227417
77,3,1,4,4,3,6,"[(2, 'blue'), (6, 'red'), (7, 'red'), (4, 'green'), (6, 'blue'), (5, 'red')]",0.8086738586425781
78,3,1,4,7,3,6,"[(0, 'red'), (2, 'red'), (3, 'red'), (7, 'red'), (4, 'green'), (5, 'red')]",1.214911699295044
79,3,1,4,8,3,6,"[(2, 'blue'), (6, 'red'), (4, 'green'), (7, 'red'), (6, 'blue'), (5, 'red')]",3.1210744380950928
80,3,1,4,9,3,8,"[(0, 'red'), (3, 'purple'), (4, 'green'), (1, 'purple'), (2, 'red'), (3, 'red'), (7, 'red'), (5, 'red')]",2.46860671043396
81,3,1,4,9,3,12,"[(0, 'red'), (3, 'purple'), (2, 'purple'), (4, 'blue'), (6, 'blue'), (1, 'green'), (4, 'red'), (0, 'green'), (5, 'red'), (3, 'purple'), (1, 'purple'), (4, 'green')]",2.309847831726074
82,3,1,4,10,3,12,"[(3, 'purple'), (1, 'green'), (7, 'purple'), (3, 'purple'), (0, 'green'), (5, 'red'), (2, 'blue'), (1, 'purple'), (6, 'blue'), (7, 'blue'), (4, 'green'), (6, 'blue')]",1.6999218463897705
83,3,1,4,8,3,10,"[(2, 'blue'), (0, 'red'), (6, 'blue'), (3, 'purple'), (4, 'green'), (1, 'red'), (0, 'green'), (5, 'red'), (4, 'green'), (1, 'purple')]",1.1451365947723389
84,3,1,4,7,3,6,"[(0, 'red'), (2, 'red'), (3, 'red'), (4, 'green'), (7, 'red'), (5, 'red')]",2.3496651649475098
85,3,1,4,9,3,6,"[(0, 'red'), (4, 'green'), (2, 'red'), (3, 'red'), (7, 'red'), (5, 'red')]",2.4750869274139404
86,3,1,4,9,3,8,"[(7, 'blue'), (6, 'red'), (3, 'blue'), (2, 'blue'), (7, 'red'), (6, 'blue'), (4, 'green'), (5, 'red')]",2.6286678314208984
87,3,1,4,8,3,6,"[(0, 'red'), (4, 'green'), (2, 'red'), (3, 'red'), (7, 'red'), (5, 'red')]",2.3943417072296143
88,3,1,4,3,3,8,"[(0, 'red'), (2, 'blue'), (3, 'purple'), (6, 'blue'), (4, 'green'), (1, 'red'), (5, 'red'), (1, 'purple')]",1.3464975357055664
89,3,1,4,9,3,6,"[(7, 'green'), (5, 'red'), (3, 'green'), (2, 'green'), (0, 'green'), (4, 'green')]",3.0060975551605225
90,3,1,4,3,3,8,"[(7, 'green'), (2, 'blue'), (5, 'red'), (3, 'purple'), (6, 'green'), (4, 'green'), (1, 'purple'), (6, 'blue')]",0.6418330669403076
91,3,1,4,5,3,8,"[(7, 'green'), (2, 'blue'), (5, 'red'), (3, 'blue'), (6, 'green'), (4, 'green'), (2, 'blue'), (6, 'blue')]",2.2999017238616943
92,3,1,4,8,3,10,"[(7, 'green'), (2, 'blue'), (5, 'red'), (0, 'blue'), (3, 'purple'), (6, 'green'), (4, 'green'), (2, 'blue'), (1, 'purple'), (6, 'blue')]",2.9660913944244385
93,3,1,4,10,3,6,"[(0, 'red'), (4, 'green'), (2, 'red'), (3, 'red'), (7, 'red'), (5, 'red')]",2.8068454265594482
94,3,1,4,8,3,6,"[(0, 'red'), (2, 'red'), (4, 'green'), (3, 'red'), (7, 'red'), (5, 'red')]",2.5197017192840576
95,3,1,4,5,3,6,"[(3, 'purple'), (1, 'green'), (0, 'green'), (5, 'red'), (4, 'green'), (1, 'purple')]",1.423537015914917
96,3,1,4,3,3,10,"[(3, 'purple'), (2, 'blue'), (1, 'green'), (5, 'red'), (7, 'red'), (0, 'green'), (4, 'green'), (6, 'blue'), (1, 'purple'), (5, 'red')]",0.850919246673584
97,3,1,4,7,3,8,"[(7, 'green'), (5, 'red'), (4, 'red'), (3, 'green'), (2, 'green'), (0, 'green'), (5, 'red'), (4, 'green')]",1.8580405712127686
98,3,1,4,5,3,8,"[(3, 'purple'), (2, 'blue'), (1, 'green'), (6, 'blue'), (0, 'green'), (5, 'red'), (1, 'purple'), (4, 'green')]",1.828385591506958
99,3,1,4,6,3,6,"[(0, 'red'), (2, 'red'), (4, 'green'), (3, 'red'), (7, 'red'), (5, 'red')]",1.481367826461792
100,3,1,4,9,3,14,"[(3, 'purple'), (7, 'green'), (5, 'green'), (1, 'green'), (5, 'red'), (7, 'red'), (0, 'green'), (5, 'red'), (4, 'blue'), (1, 'red'), (5, 'red'), (6, 'blue'), (1, 'purple'), (4, 'green')]",2.5529065132141113
101,3,1,4,8,3,8,"[(0, 'red'), (4, 'green'), (2, 'red'), (5, 'green'), (3, 'red'), (7, 'red'), (4, 'green'), (5, 'red')]",2.341728925704956
102,3,1,4,8,3,6,"[(7, 'green'), (5, 'red'), (3, 'green'), (2, 'green'), (0, 'green'), (4, 'green')]",2.6689374446868896
103,3,1,4,8,3,6,"[(7, 'green'), (5, 'red'), (3, 'green'), (2, 'green'), (0, 'green'), (4, 'green')]",1.3987698554992676
104,3,1,4,8,3,8,"[(7, 'green'), (5, 'red'), (2, 'blue'), (6, 'blue'), (3, 'green'), (2, 'green'), (0, 'green'), (4, 'green')]",2.1254348754882812
105,3,1,4,4,3,6,"[(2, 'blue'), (6, 'red'), (7, 'red'), (6, 'blue'), (4, 'green'), (5, 'red')]",1.0214989185333252
106,3,1,4,11,3,6,"[(0, 'red'), (4, 'green'), (2, 'red'), (3, 'red'), (7, 'red'), (5, 'red')]",2.203545331954956
107,3,1,4,6,3,14,"[(7, 'green'), (5, 'red'), (2, 'blue'), (4, 'red'), (3, 'purple'), (5, 'green'), (6, 'red'), (1, 'purple'), (4, 'green'), (7, 'red'), (6, 'blue'), (0, 'green'), (4, 'green'), (5, 'red')]",1.337134838104248
108,3,1,4,7,3,6,"[(0, 'red'), (4, 'green'), (2, 'red'), (3, 'red'), (7, 'red'), (5, 'red')]",1.5359110832214355
109,3,1,4,8,3,6,"[(7, 'green'), (5, 'red'), (3, 'green'), (2, 'green'), (0, 'green'), (4, 'green')]",1.4711225032806396
110,3,1,4,7,3,8,"[(7, 'green'), (5, 'red'), (2, 'blue'), (3, 'blue'), (6, 'green'), (7, 'blue'), (4, 'green'), (6, 'blue')]",2.0542151927948
111,3,1,4,6,3,10,"[(7, 'blue'), (0, 'red'), (3, 'purple'), (4, 'green'), (1, 'red'), (5, 'red'), (6, 'blue'), (1, 'purple'), (7, 'blue'), (6, 'blue')]",1.4596853256225586
112,3,1,4,11,3,8,"[(7, 'green'), (3, 'green'), (5, 'red'), (2, 'green'), (0, 'purple'), (1, 'purple'), (0, 'green'), (4, 'green')]",2.1865503787994385
113,3,1,4,10,3,6,"[(0, 'red'), (4, 'green'), (2, 'red'), (3, 'red'), (7, 'red'), (5, 'red')]",2.3463876247406006
114,3,1,4,5,3,6,"[(7, 'green'), (5, 'red'), (3, 'green'), (2, 'green'), (0, 'green'), (4, 'green')]",1.5154781341552734
115,3,1,4,6,3,6,"[(0, 'red'), (4, 'green'), (2, 'red'), (3, 'red'), (7, 'red'), (5, 'red')]",1.1376895904541016
116,3,1,4,9,3,6,"[(7, 'green'), (3, 'green'), (5, 'red'), (2, 'green'), (0, 'green'), (4, 'green')]",1.6755506992340088
117,3,1,4,8,3,6,"[(0, 'red'), (4, 'green'), (2, 'red'), (3, 'red'), (7, 'red'), (5, 'red')]",1.4304931163787842
118,3,1,4,9,3,6,"[(0, 'red'), (4, 'green'), (2, 'red'), (3, 'red'), (7, 'red'), (5, 'red')]",1.6034984588623047
119,3,1,4,6,3,6,"[(0, 'red'), (4, 'green'), (3, 'purple'), (1, 'red'), (5, 'red'), (1, 'purple')]",0.9483475685119629
120,3,1,4,7,3,10,"[(7, 'green'), (3, 'purple'), (0, 'red'), (1, 'red'), (2, 'blue'), (5, 'green'), (4, 'green'), (5, 'red'), (6, 'blue'), (1, 'purple')]",1.1035103797912598
121,3,1,4,4,3,6,"[(3, 'purple'), (1, 'green'), (0, 'green'), (1, 'purple'), (5, 'red'), (4, 'green')]",0.744769811630249
122,3,1,4,7,3,6,"[(0, 'red'), (2, 'red'), (3, 'red'), (4, 'green'), (7, 'red'), (5, 'red')]",1.6895289421081543
123,3,1,4,9,3,6,"[(7, 'green'), (5, 'red'), (3, 'green'), (2, 'green'), (0, 'green'), (4, 'green')]",1.9183733463287354
124,3,1,4,6,3,8,"[(7, 'green'), (0, 'purple'), (2, 'blue'), (6, 'green'), (5, 'red'), (4, 'green'), (6, 'blue'), (1, 'purple')]",1.1483869552612305
125,3,1,4,8,3,6,"[(0, 'red'), (4, 'green'), (2, 'red'), (3, 'red'), (7, 'red'), (5, 'red')]",1.2752230167388916
126,3,1,4,8,3,6,"[(7, 'green'), (3, 'green'), (2, 'green'), (0, 'green'), (5, 'red'), (4, 'green')]",1.5176591873168945
127,3,1,4,5,3,8,"[(3, 'purple'), (1, 'green'), (5, 'red'), (0, 'green'), (1, 'purple'), (4, 'green'), (7, 'blue'), (6, 'blue')]",0.9412882328033447
128,3,1,4,11,3,14,"[(0, 'red'), (4, 'green'), (2, 'red'), (7, 'blue'), (3, 'red'), (5, 'green'), (6, 'blue'), (0, 'purple'), (2, 'purple'), (1, 'red'), (0, 'purple'), (4, 'green'), (5, 'red'), (1, 'purple')]",1.8820874691009521
129,3,1,4,5,3,6,"[(3, 'purple'), (1, 'green'), (0, 'green'), (5, 'red'), (1, 'purple'), (4, 'green')]",0.9521725177764893
130,3,1,4,9,3,8,"[(0, 'red'), (2, 'blue'), (4, 'red'), (6, 'red'), (4, 'green'), (7, 'red'), (6, 'blue'), (5, 'red')]",1.895855188369751
131,3,1,4,8,3,6,"[(7, 'green'), (3, 'green'), (5, 'red'), (2, 'green'), (0, 'green'), (4, 'green')]",1.2238948345184326
132,3,1,4,7,3,8,"[(7, 'green'), (2, 'blue'), (6, 'green'), (0, 'purple'), (5, 'red'), (4, 'green'), (1, 'purple'), (6, 'blue')]",1.9167897701263428
133,3,1,4,8,3,10,"[(7, 'green'), (5, 'red'), (3, 'green'), (7, 'blue'), (2, 'green'), (6, 'blue'), (4, 'red'), (0, 'green'), (5, 'red'), (4, 'green')]",2.0166382789611816
134,3,1,4,8,3,10,"[(7, 'green'), (5, 'red'), (3, 'green'), (7, 'red'), (2, 'green'), (3, 'purple'), (5, 'red'), (1, 'purple'), (0, 'green'), (4, 'green')]",1.3540079593658447
135,3,1,4,7,3,6,"[(2, 'blue'), (7, 'green'), (5, 'red'), (6, 'green'), (4, 'green'), (6, 'blue')]",1.1939115524291992
136,3,1,4,9,3,8,"[(7, 'green'), (3, 'green'), (5, 'red'), (2, 'green'), (4, 'blue'), (0, 'green'), (6, 'blue'), (4, 'green')]",1.3618345260620117
137,3,1,4,8,3,8,"[(0, 'red'), (4, 'green'), (2, 'red'), (3, 'red'), (5, 'green'), (4, 'green'), (7, 'red'), (5, 'red')]",1.519761085510254
138,3,1,4,7,3,6,"[(3, 'purple'), (1, 'green'), (0, 'green'), (1, 'purple'), (5, 'red'), (4, 'green')]",0.9536631107330322
139,3,1,4,7,3,6,"[(0, 'red'), (2, 'red'), (3, 'red'), (4, 'green'), (7, 'red'), (5, 'red')]",1.0039751529693604
140,3,1,4,9,3,8,"[(0, 'purple'), (2, 'blue'), (1, 'purple'), (6, 'red'), (7, 'red'), (6, 'blue'), (4, 'green'), (5, 'red')]",1.4407525062561035
141,3,1,4,7,3,6,"[(3, 'purple'), (1, 'green'), (0, 'green'), (1, 'purple'), (5, 'red'), (4, 'green')]",1.5317051410675049
142,3,1,4,6,3,6,"[(7, 'green'), (5, 'red'), (2, 'blue'), (6, 'green'), (4, 'green'), (6, 'blue')]",0.920743465423584
143,3,1,4,9,3,8,"[(0, 'red'), (4, 'green'), (2, 'red'), (3, 'red'), (0, 'green'), (7, 'red'), (4, 'green'), (5, 'red')]",3.147765636444092
144,3,1,4,5,3,8,"[(2, 'blue'), (0, 'red'), (6, 'blue'), (3, 'purple'), (4, 'green'), (1, 'red'), (5, 'red'), (1, 'purple')]",1.3515069484710693
145,3,1,4,9,3,6,"[(7, 'green'), (5, 'red'), (3, 'green'), (2, 'green'), (0, 'green'), (4, 'green')]",2.532057285308838
146,3,1,4,12,3,6,"[(7, 'green'), (3, 'green'), (5, 'red'), (2, 'green'), (0, 'green'), (4, 'green')]",3.3485093116760254
147,3,1,4,5,3,8,"[(3, 'purple'), (1, 'green'), (5, 'red'), (2, 'blue'), (0, 'green'), (1, 'purple'), (4, 'green'), (6, 'blue')]",0.8206708431243896
148,3,1,4,9,3,6,"[(0, 'red'), (4, 'green'), (2, 'red'), (3, 'red'), (7, 'red'), (5, 'red')]",2.3544530868530273
149,3,1,4,5,3,10,"[(2, 'blue'), (7, 'green'), (3, 'blue'), (6, 'green'), (7, 'blue'), (3, 'purple'), (1, 'purple'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.6666460037231445
