,d,k,l,level,Min,Moves
15,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
16,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
17,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
18,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
19,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
20,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
21,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
22,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
23,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
24,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
25,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
26,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
27,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
28,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
29,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
30,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
31,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
32,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
33,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
34,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
35,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
36,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
37,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
38,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
39,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
40,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
41,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
42,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
43,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
44,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
45,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
46,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
47,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
48,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
49,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
50,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
51,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
52,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
53,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
54,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
55,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
56,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
57,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
58,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
59,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
60,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
61,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
62,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
63,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
64,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
65,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
66,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
67,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
68,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
69,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
70,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
71,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
72,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
73,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
74,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
75,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
76,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
77,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
78,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
79,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
80,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
81,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
82,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
83,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
84,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
85,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
86,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
87,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
88,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
89,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
90,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
91,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
92,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
93,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
94,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
95,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
96,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
97,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
98,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
99,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
100,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
101,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
102,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
103,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
104,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
105,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
106,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
107,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
108,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
109,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
110,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
111,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
112,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
113,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
114,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
115,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
116,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
117,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
118,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
119,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
120,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
121,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
122,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
123,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
124,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
125,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
126,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
127,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
128,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
129,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
130,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
131,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
132,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
133,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
