,d,k,l,level,Min,Moves
19,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
20,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
21,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
22,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
23,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
24,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
25,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
26,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
27,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
28,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
29,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
30,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
31,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
32,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
33,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
34,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
35,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
36,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
37,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
38,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
39,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
40,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
41,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
42,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
43,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
44,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
45,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
46,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
47,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
48,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
49,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
50,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
51,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
52,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
53,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
54,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
55,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
56,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
57,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
58,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
59,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
60,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
61,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
62,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
63,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
64,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
65,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
66,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
67,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
68,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
69,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
70,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
71,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
72,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
73,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
74,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
75,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
76,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
77,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
78,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
79,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
80,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
81,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
82,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
83,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
84,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
85,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
86,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
87,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
88,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
89,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
90,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
91,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
92,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
93,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
94,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
95,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
96,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
97,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
98,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
99,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
100,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
101,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
102,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
103,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
104,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
105,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
106,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
107,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
108,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
109,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
110,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
111,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
112,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
113,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
114,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
115,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
116,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
117,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
118,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
119,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
120,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
121,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
122,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
123,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
124,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
125,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
126,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
127,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
128,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
129,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
130,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
131,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
132,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
133,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
134,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
135,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
136,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
137,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
138,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
139,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
140,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
141,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
142,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
143,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
144,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
145,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
146,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
147,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
148,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
149,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
150,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
151,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
152,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
153,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
154,3,2,4,1,7,"[(2.0, 'blue'), (3.0, 'red'), (0.0, 'purple'), (4.0, 'green'), (5.0, 'red'), (6.0, 'blue'), (1.0, 'purple')]"
