,d,k,l,t,level,Min,Moves,CPU Time
40,3,2,4,75,1,12,"[(2, 'blue'), (3, 'red'), (1, 'purple'), (4, 'green'), (7, 'green'), (0, 'purple'), (4, 'green'), (5, 'red'), (3, 'blue'), (7, 'blue'), (1, 'purple'), (6, 'blue')]",45.459946632385254
41,3,2,4,6,1,7,"[(2, 'blue'), (3, 'red'), (0, 'purple'), (4, 'green'), (5, 'red'), (6, 'blue'), (1, 'purple')]",4.1894896030426025
42,3,2,4,28,1,9,"[(3, 'blue'), (2, 'blue'), (7, 'red'), (0, 'purple'), (3, 'red'), (4, 'green'), (5, 'red'), (6, 'blue'), (1, 'purple')]",28.86055874824524
43,3,2,4,19,1,10,"[(2, 'blue'), (3, 'red'), (0, 'purple'), (4, 'green'), (1, 'red'), (5, 'red'), (7, 'blue'), (2, 'blue'), (6, 'blue'), (1, 'purple')]",19.221762657165527
44,3,2,4,23,1,9,"[(0, 'blue'), (7, 'red'), (3, 'blue'), (1, 'purple'), (4, 'green'), (2, 'green'), (5, 'red'), (4, 'green'), (6, 'blue')]",13.205352067947388
45,3,2,4,54,1,15,"[(3, 'blue'), (2, 'blue'), (7, 'red'), (3, 'red'), (0, 'purple'), (4, 'green'), (5, 'red'), (7, 'blue'), (3, 'blue'), (7, 'blue'), (1, 'purple'), (2, 'green'), (0, 'green'), (4, 'green'), (6, 'blue')]",33.500932693481445
46,3,2,4,13,1,8,"[(2, 'blue'), (3, 'red'), (0, 'purple'), (4, 'green'), (7, 'red'), (5, 'red'), (6, 'blue'), (1, 'purple')]",8.969088315963745
47,3,2,4,33,1,12,"[(3, 'blue'), (0, 'blue'), (7, 'red'), (3, 'blue'), (1, 'purple'), (4, 'green'), (2, 'green'), (5, 'red'), (6, 'green'), (4, 'green'), (2, 'blue'), (6, 'blue')]",33.47162842750549
48,3,2,4,10,1,8,"[(3, 'blue'), (2, 'blue'), (3, 'red'), (0, 'purple'), (4, 'green'), (5, 'red'), (6, 'blue'), (1, 'purple')]",10.35880184173584
49,3,2,4,42,1,11,"[(3, 'blue'), (2, 'blue'), (3, 'red'), (0, 'purple'), (4, 'green'), (5, 'red'), (3, 'blue'), (2, 'blue'), (7, 'blue'), (1, 'purple'), (6, 'blue')]",44.340975284576416
50,3,2,4,16,1,9,"[(3, 'blue'), (2, 'blue'), (3, 'red'), (5, 'purple'), (0, 'purple'), (4, 'green'), (5, 'red'), (6, 'blue'), (1, 'purple')]",7.3502888679504395
51,3,2,4,28,1,11,"[(3, 'blue'), (0, 'blue'), (7, 'red'), (3, 'blue'), (1, 'purple'), (4, 'green'), (0, 'green'), (5, 'red'), (6, 'green'), (4, 'green'), (6, 'blue')]",29.496497631072998
52,3,2,4,23,1,12,"[(3, 'blue'), (2, 'blue'), (0, 'blue'), (7, 'red'), (3, 'blue'), (1, 'purple'), (2, 'green'), (4, 'red'), (5, 'red'), (4, 'green'), (2, 'blue'), (6, 'blue')]",23.415576934814453
53,3,2,4,69,1,15,"[(2, 'blue'), (3, 'red'), (1, 'purple'), (4, 'green'), (7, 'green'), (5, 'purple'), (0, 'purple'), (4, 'green'), (1, 'red'), (5, 'red'), (7, 'blue'), (1, 'purple'), (6, 'blue'), (2, 'purple'), (1, 'purple')]",29.00134015083313
54,3,2,4,23,1,9,"[(3, 'blue'), (2, 'blue'), (3, 'red'), (0, 'purple'), (4, 'green'), (5, 'red'), (3, 'blue'), (6, 'blue'), (1, 'purple')]",16.328323125839233
55,3,2,4,29,1,15,"[(2, 'blue'), (3, 'red'), (1, 'purple'), (4, 'green'), (6, 'green'), (0, 'purple'), (5, 'purple'), (0, 'purple'), (4, 'green'), (7, 'red'), (5, 'red'), (7, 'blue'), (1, 'purple'), (2, 'blue'), (6, 'blue')]",31.065837383270264
56,3,2,4,15,1,8,"[(2, 'blue'), (3, 'red'), (0, 'purple'), (4, 'green'), (5, 'red'), (6, 'blue'), (3, 'purple'), (1, 'purple')]",15.620582818984985
57,3,2,4,61,1,10,"[(2, 'blue'), (3, 'red'), (1, 'purple'), (4, 'green'), (6, 'green'), (0, 'purple'), (4, 'green'), (5, 'red'), (6, 'blue'), (1, 'purple')]",58.17831802368164
58,3,2,4,24,1,14,"[(2, 'blue'), (7, 'red'), (5, 'red'), (7, 'red'), (3, 'blue'), (0, 'purple'), (1, 'purple'), (4, 'green'), (0, 'green'), (5, 'red'), (7, 'blue'), (4, 'green'), (3, 'blue'), (6, 'blue')]",11.109375953674316
59,3,2,4,96,1,12,"[(2, 'green'), (6, 'green'), (2, 'blue'), (3, 'red'), (5, 'purple'), (1, 'purple'), (0, 'purple'), (4, 'green'), (5, 'red'), (3, 'blue'), (6, 'blue'), (1, 'purple')]",26.209542274475098
60,3,2,4,13,1,10,"[(2, 'blue'), (3, 'red'), (0, 'purple'), (4, 'green'), (1, 'red'), (6, 'blue'), (7, 'red'), (1, 'red'), (5, 'red'), (1, 'purple')]",12.874786853790283
61,3,2,4,34,1,15,"[(2, 'blue'), (1, 'red'), (3, 'red'), (1, 'purple'), (4, 'green'), (7, 'green'), (0, 'purple'), (5, 'green'), (4, 'green'), (1, 'red'), (6, 'blue'), (3, 'red'), (5, 'red'), (3, 'purple'), (1, 'purple')]",23.1259605884552
62,3,2,4,38,1,10,"[(2, 'blue'), (3, 'red'), (1, 'purple'), (4, 'green'), (6, 'green'), (0, 'purple'), (4, 'green'), (5, 'red'), (6, 'blue'), (1, 'purple')]",24.13024926185608
63,3,2,4,18,1,13,"[(2, 'green'), (6, 'green'), (2, 'blue'), (3, 'red'), (0, 'purple'), (7, 'green'), (4, 'green'), (5, 'red'), (3, 'blue'), (6, 'blue'), (2, 'purple'), (3, 'purple'), (1, 'purple')]",19.352423906326294
64,3,2,4,133,1,14,"[(2, 'green'), (3, 'green'), (2, 'green'), (7, 'green'), (3, 'blue'), (2, 'purple'), (6, 'purple'), (0, 'red'), (1, 'red'), (0, 'purple'), (4, 'green'), (6, 'blue'), (5, 'red'), (1, 'purple')]",64.19231581687927
65,3,2,4,46,1,11,"[(2, 'blue'), (3, 'red'), (1, 'purple'), (4, 'green'), (6, 'green'), (0, 'purple'), (4, 'green'), (5, 'red'), (6, 'blue'), (3, 'purple'), (1, 'purple')]",45.36484694480896
66,3,2,4,19,1,9,"[(2, 'green'), (6, 'green'), (2, 'blue'), (3, 'red'), (0, 'purple'), (4, 'green'), (5, 'red'), (6, 'blue'), (1, 'purple')]",17.468878269195557
67,3,2,4,60,1,12,"[(3, 'blue'), (1, 'blue'), (0, 'blue'), (7, 'red'), (1, 'blue'), (3, 'blue'), (1, 'purple'), (0, 'green'), (5, 'red'), (4, 'green'), (2, 'blue'), (6, 'blue')]",19.389108657836914
68,3,2,4,100,1,11,"[(2, 'blue'), (3, 'red'), (1, 'purple'), (4, 'green'), (6, 'green'), (0, 'purple'), (4, 'green'), (5, 'red'), (6, 'blue'), (2, 'purple'), (1, 'purple')]",78.17566156387329
69,3,2,4,6,1,10,"[(0, 'blue'), (7, 'red'), (3, 'blue'), (1, 'purple'), (0, 'green'), (5, 'red'), (6, 'green'), (4, 'green'), (7, 'blue'), (6, 'blue')]",5.8263702392578125
70,3,2,4,16,1,12,"[(2, 'blue'), (7, 'red'), (3, 'blue'), (0, 'purple'), (1, 'purple'), (0, 'green'), (4, 'green'), (0, 'green'), (5, 'red'), (4, 'green'), (2, 'blue'), (6, 'blue')]",10.222620725631714
71,3,2,4,13,1,10,"[(2, 'blue'), (7, 'red'), (3, 'blue'), (1, 'purple'), (0, 'green'), (5, 'red'), (6, 'blue'), (3, 'blue'), (4, 'green'), (6, 'blue')]",7.9513258934021
72,3,2,4,15,1,9,"[(3, 'green'), (6, 'green'), (2, 'blue'), (3, 'red'), (0, 'purple'), (4, 'green'), (5, 'red'), (6, 'blue'), (1, 'purple')]",11.759055137634277
73,3,2,4,23,1,9,"[(3, 'blue'), (2, 'blue'), (3, 'red'), (0, 'purple'), (4, 'green'), (5, 'red'), (6, 'blue'), (3, 'purple'), (1, 'purple')]",8.789351224899292
74,3,2,4,33,1,18,"[(3, 'blue'), (2, 'blue'), (3, 'red'), (0, 'purple'), (1, 'red'), (4, 'green'), (7, 'blue'), (2, 'blue'), (7, 'blue'), (6, 'blue'), (7, 'red'), (3, 'red'), (5, 'red'), (3, 'blue'), (7, 'blue'), (1, 'purple'), (3, 'blue'), (6, 'blue')]",22.846232891082764
75,3,2,4,14,1,10,"[(3, 'blue'), (2, 'blue'), (3, 'red'), (0, 'purple'), (4, 'green'), (5, 'red'), (1, 'red'), (6, 'blue'), (5, 'red'), (1, 'purple')]",14.627955198287964
76,3,2,4,18,1,10,"[(3, 'blue'), (0, 'blue'), (2, 'blue'), (3, 'red'), (0, 'purple'), (4, 'green'), (5, 'red'), (6, 'blue'), (3, 'purple'), (1, 'purple')]",20.584529161453247
77,3,2,4,23,1,10,"[(3, 'blue'), (2, 'blue'), (3, 'red'), (0, 'purple'), (4, 'green'), (5, 'red'), (6, 'blue'), (1, 'purple'), (3, 'blue'), (6, 'blue')]",27.10593581199646
78,3,2,4,36,1,9,"[(3, 'blue'), (0, 'blue'), (7, 'red'), (3, 'blue'), (1, 'purple'), (2, 'green'), (5, 'red'), (4, 'green'), (6, 'blue')]",36.40490794181824
79,3,2,4,18,1,8,"[(2, 'blue'), (3, 'red'), (0, 'purple'), (4, 'green'), (5, 'red'), (6, 'blue'), (3, 'purple'), (1, 'purple')]",19.66690945625305
80,3,2,4,22,1,12,"[(2, 'blue'), (3, 'red'), (1, 'purple'), (4, 'green'), (6, 'green'), (0, 'purple'), (1, 'red'), (4, 'green'), (5, 'red'), (3, 'blue'), (6, 'blue'), (1, 'purple')]",14.963482856750488
81,3,2,4,49,1,12,"[(2, 'blue'), (3, 'red'), (1, 'purple'), (4, 'green'), (7, 'green'), (0, 'purple'), (4, 'green'), (5, 'red'), (3, 'blue'), (6, 'blue'), (3, 'purple'), (1, 'purple')]",46.684953927993774
82,3,2,4,70,1,12,"[(3, 'blue'), (2, 'blue'), (7, 'red'), (3, 'blue'), (1, 'purple'), (0, 'green'), (5, 'red'), (7, 'blue'), (2, 'blue'), (3, 'blue'), (4, 'green'), (6, 'blue')]",59.03222465515137
83,3,2,4,14,1,10,"[(2, 'blue'), (3, 'red'), (0, 'purple'), (4, 'green'), (5, 'red'), (7, 'blue'), (6, 'blue'), (3, 'red'), (5, 'red'), (1, 'purple')]",5.50053596496582
84,3,2,4,21,1,12,"[(3, 'blue'), (2, 'blue'), (3, 'red'), (1, 'purple'), (0, 'purple'), (4, 'green'), (7, 'red'), (5, 'red'), (3, 'blue'), (2, 'blue'), (6, 'blue'), (1, 'purple')]",25.027883768081665
85,3,2,4,22,1,10,"[(2, 'blue'), (7, 'red'), (5, 'purple'), (3, 'blue'), (1, 'purple'), (4, 'green'), (0, 'green'), (5, 'red'), (4, 'green'), (6, 'blue')]",14.58422040939331
86,3,2,4,21,1,10,"[(2, 'blue'), (1, 'red'), (3, 'red'), (1, 'purple'), (0, 'purple'), (4, 'green'), (5, 'red'), (7, 'blue'), (1, 'purple'), (6, 'blue')]",14.896260499954224
87,3,2,4,26,1,10,"[(3, 'blue'), (0, 'blue'), (7, 'red'), (3, 'blue'), (1, 'purple'), (4, 'green'), (0, 'green'), (5, 'red'), (4, 'green'), (6, 'blue')]",8.391181468963623
88,3,2,4,12,1,8,"[(2, 'blue'), (3, 'red'), (0, 'purple'), (4, 'green'), (1, 'red'), (6, 'blue'), (5, 'red'), (1, 'purple')]",13.631876707077026
89,3,2,4,45,1,10,"[(2, 'blue'), (3, 'red'), (1, 'purple'), (4, 'green'), (7, 'green'), (0, 'purple'), (4, 'green'), (5, 'red'), (6, 'blue'), (1, 'purple')]",44.07365298271179
90,3,2,4,13,1,9,"[(2, 'blue'), (7, 'red'), (3, 'blue'), (1, 'purple'), (2, 'green'), (5, 'red'), (6, 'green'), (4, 'green'), (6, 'blue')]",11.185749292373657
91,3,2,4,25,1,10,"[(3, 'blue'), (0, 'blue'), (7, 'red'), (3, 'blue'), (1, 'purple'), (2, 'green'), (5, 'red'), (4, 'green'), (2, 'blue'), (6, 'blue')]",17.37208390235901
92,3,2,4,24,1,9,"[(2, 'blue'), (7, 'red'), (3, 'blue'), (1, 'purple'), (4, 'green'), (0, 'green'), (5, 'red'), (4, 'green'), (6, 'blue')]",7.2517430782318115
93,3,2,4,20,1,11,"[(3, 'blue'), (2, 'blue'), (7, 'red'), (0, 'purple'), (3, 'red'), (4, 'green'), (5, 'red'), (7, 'blue'), (1, 'purple'), (3, 'blue'), (6, 'blue')]",5.470454931259155
94,3,2,4,33,1,15,"[(3, 'blue'), (2, 'blue'), (3, 'red'), (5, 'purple'), (1, 'purple'), (4, 'purple'), (1, 'purple'), (0, 'purple'), (4, 'green'), (1, 'red'), (5, 'red'), (3, 'blue'), (6, 'blue'), (2, 'purple'), (1, 'purple')]",32.712743282318115
95,3,2,4,25,1,11,"[(3, 'blue'), (2, 'blue'), (1, 'red'), (3, 'red'), (0, 'purple'), (4, 'green'), (1, 'red'), (5, 'red'), (7, 'blue'), (1, 'purple'), (6, 'blue')]",8.460757970809937
96,3,2,4,16,1,9,"[(2, 'blue'), (3, 'red'), (0, 'purple'), (4, 'green'), (1, 'red'), (6, 'blue'), (7, 'red'), (5, 'red'), (1, 'purple')]",13.872040748596191
97,3,2,4,14,1,10,"[(2, 'blue'), (3, 'red'), (0, 'purple'), (4, 'green'), (1, 'red'), (5, 'red'), (3, 'blue'), (7, 'blue'), (1, 'purple'), (6, 'blue')]",15.676049709320068
98,3,2,4,13,1,10,"[(2, 'green'), (6, 'green'), (2, 'blue'), (3, 'red'), (0, 'purple'), (4, 'green'), (5, 'red'), (6, 'blue'), (3, 'purple'), (1, 'purple')]",4.6981401443481445
99,3,2,4,88,1,14,"[(2, 'blue'), (3, 'red'), (1, 'purple'), (4, 'green'), (6, 'green'), (0, 'purple'), (4, 'green'), (1, 'red'), (6, 'blue'), (7, 'red'), (5, 'red'), (1, 'purple'), (3, 'blue'), (6, 'blue')]",17.845264434814453
100,3,2,4,17,1,8,"[(2, 'blue'), (3, 'red'), (0, 'purple'), (5, 'green'), (4, 'green'), (5, 'red'), (6, 'blue'), (1, 'purple')]",5.620717287063599
101,3,2,4,24,1,12,"[(3, 'blue'), (2, 'blue'), (7, 'red'), (3, 'blue'), (1, 'purple'), (4, 'green'), (6, 'green'), (0, 'green'), (5, 'red'), (7, 'blue'), (4, 'green'), (6, 'blue')]",15.469151258468628
102,3,2,4,17,1,8,"[(2, 'blue'), (3, 'red'), (0, 'purple'), (4, 'green'), (5, 'red'), (6, 'blue'), (2, 'purple'), (1, 'purple')]",20.775760650634766
103,3,2,4,79,1,14,"[(3, 'blue'), (2, 'blue'), (3, 'red'), (0, 'purple'), (1, 'purple'), (4, 'green'), (6, 'green'), (0, 'purple'), (4, 'green'), (5, 'red'), (6, 'blue'), (3, 'red'), (5, 'red'), (1, 'purple')]",62.032339334487915
104,3,2,4,18,1,10,"[(0, 'blue'), (7, 'red'), (3, 'blue'), (1, 'purple'), (4, 'green'), (2, 'green'), (6, 'red'), (5, 'red'), (4, 'green'), (6, 'blue')]",11.138817310333252
105,3,2,4,11,1,7,"[(2, 'blue'), (3, 'red'), (0, 'purple'), (4, 'green'), (5, 'red'), (6, 'blue'), (1, 'purple')]",11.858578443527222
106,3,2,4,20,1,12,"[(0, 'blue'), (2, 'blue'), (0, 'blue'), (2, 'blue'), (3, 'red'), (0, 'purple'), (1, 'red'), (4, 'green'), (6, 'blue'), (7, 'red'), (5, 'red'), (1, 'purple')]",4.8959808349609375
107,3,2,4,30,1,11,"[(2, 'blue'), (3, 'red'), (1, 'purple'), (4, 'green'), (6, 'green'), (0, 'purple'), (4, 'green'), (5, 'red'), (3, 'blue'), (6, 'blue'), (1, 'purple')]",16.749945640563965
108,3,2,4,22,1,10,"[(2, 'blue'), (7, 'red'), (3, 'blue'), (1, 'purple'), (4, 'green'), (6, 'green'), (0, 'green'), (5, 'red'), (4, 'green'), (6, 'blue')]",21.368029594421387
109,3,2,4,46,1,13,"[(3, 'blue'), (1, 'blue'), (3, 'blue'), (2, 'blue'), (1, 'red'), (3, 'red'), (0, 'purple'), (4, 'green'), (5, 'red'), (6, 'blue'), (3, 'purple'), (2, 'purple'), (1, 'purple')]",9.974429845809937
110,3,2,4,13,1,10,"[(2, 'blue'), (1, 'red'), (3, 'red'), (0, 'purple'), (4, 'green'), (7, 'red'), (5, 'red'), (7, 'blue'), (1, 'purple'), (6, 'blue')]",15.574232578277588
111,3,2,4,23,1,9,"[(3, 'blue'), (2, 'blue'), (3, 'red'), (0, 'purple'), (4, 'green'), (5, 'red'), (3, 'blue'), (6, 'blue'), (1, 'purple')]",6.993011951446533
112,3,2,4,14,1,9,"[(2, 'blue'), (7, 'red'), (3, 'blue'), (1, 'purple'), (4, 'green'), (2, 'green'), (5, 'red'), (4, 'green'), (6, 'blue')]",3.115687847137451
113,3,2,4,24,1,8,"[(2, 'blue'), (7, 'red'), (3, 'blue'), (1, 'purple'), (0, 'green'), (5, 'red'), (4, 'green'), (6, 'blue')]",23.504947900772095
114,3,2,4,17,1,8,"[(2, 'blue'), (3, 'red'), (0, 'purple'), (4, 'green'), (5, 'red'), (6, 'blue'), (3, 'purple'), (1, 'purple')]",3.3500425815582275
115,3,2,4,25,1,14,"[(3, 'blue'), (0, 'blue'), (2, 'blue'), (3, 'red'), (0, 'purple'), (4, 'green'), (1, 'red'), (6, 'blue'), (7, 'red'), (3, 'red'), (5, 'red'), (1, 'purple'), (2, 'blue'), (6, 'blue')]",4.9246015548706055
116,3,2,4,28,1,12,"[(3, 'blue'), (0, 'blue'), (3, 'blue'), (2, 'blue'), (7, 'red'), (0, 'purple'), (1, 'red'), (4, 'green'), (5, 'red'), (6, 'blue'), (2, 'purple'), (1, 'purple')]",28.87327218055725
117,3,2,4,59,1,15,"[(2, 'blue'), (3, 'red'), (1, 'purple'), (5, 'green'), (6, 'blue'), (4, 'blue'), (7, 'red'), (6, 'blue'), (3, 'purple'), (4, 'green'), (2, 'purple'), (1, 'purple'), (2, 'purple'), (5, 'red'), (1, 'purple')]",12.708244323730469
