,d,k,l,level,Min,Moves,CPU Time
0,4,3,11,0,14,[],484.3083999156952
1,4,3,11,0,14,[],520.5976481437683
2,4,3,11,0,15,[],395.76062870025635
3,4,3,11,0,18,[],612.6123034954071
4,4,3,11,0,12,[],533.2610971927643
5,4,3,11,0,9,[],400.6314606666565
6,4,3,11,0,15,[],535.699310541153
7,4,3,11,0,14,[],500.6214294433594
8,4,3,11,0,18,[],611.5685827732086
9,4,3,11,0,11,[],401.71917271614075
10,4,3,11,0,13,[],403.7416830062866
11,4,3,11,0,17,[],327.480751991272
12,4,3,11,0,11,[],381.95950078964233
13,4,3,11,0,11,[],299.7893497943878
14,4,3,11,0,10,[],826.7365515232086
15,4,3,11,0,13,[],727.753616809845
16,4,3,11,0,13,[],533.6639049053192
17,4,3,11,0,9,[],399.0097301006317
18,4,3,11,0,16,[],568.4310009479523
19,4,3,11,0,16,[],544.3349657058716
20,4,3,11,0,12,[],482.27064967155457
21,4,3,11,0,17,[],890.5820801258087
22,4,3,11,0,9,[],560.892263174057
23,4,3,11,0,18,[],633.7785334587097
24,4,3,11,0,17,[],492.0476222038269
25,4,3,11,0,16,[],317.9035577774048
26,4,3,11,0,12,[],471.5397312641144
27,4,3,11,0,14,[],547.2523124217987
28,4,3,11,0,16,[],379.66731810569763
29,4,3,11,0,18,[],554.0675354003906
30,4,3,11,0,9,[],846.5349154472351
31,4,3,11,0,21,[],476.48898243904114
32,4,3,11,0,8,[],471.42302799224854
33,4,3,11,0,14,[],413.070344209671
34,4,3,11,0,13,[],447.1604883670807
35,4,3,11,0,15,[],483.4504518508911
36,4,3,11,0,11,[],444.42625737190247
37,4,3,11,0,12,[],267.84601879119873
38,4,3,11,0,17,[],526.8967380523682
39,4,3,11,0,14,[],474.7253794670105
40,4,3,11,0,16,[],518.2481763362885
41,4,3,11,0,10,[],498.7515344619751
42,4,3,11,0,19,[],485.81223702430725
43,4,3,11,0,15,[],536.368546962738
44,4,3,11,0,22,[],818.0159041881561
45,4,3,11,0,12,[],430.3083474636078
46,4,3,11,0,10,[],472.494015455246
47,4,3,11,0,15,[],342.36404395103455
48,4,3,11,0,11,[],335.7684187889099
49,4,3,11,0,11,[],571.1181652545929
50,4,3,11,0,9,[],562.2359290122986
51,4,3,11,0,18,[],514.1223673820496
52,4,3,11,0,14,[],322.1124966144562
53,4,3,11,0,18,[],564.381242275238
54,4,3,11,0,16,[],461.74060440063477
55,4,3,11,0,10,[],551.794723033905
56,4,3,11,0,12,[],466.29015707969666
57,4,3,11,0,15,[],302.50386142730713
58,4,3,11,0,19,[],668.0269796848297
59,4,3,11,0,13,[],754.6484625339508
60,4,3,11,0,11,[],493.7152030467987
61,4,3,11,0,20,[],422.4885380268097
62,4,3,11,0,12,[],429.4855806827545
63,4,3,11,0,15,[],443.038596868515
64,4,3,11,0,13,[],660.029180765152
65,4,3,11,0,8,[],601.5805978775024
66,4,3,11,0,18,[],358.4272344112396
67,4,3,11,0,16,[],1168.45117020607
68,4,3,11,0,15,[],521.4557964801788
69,4,3,11,0,13,[],405.82927560806274
70,4,3,11,0,17,[],516.7219531536102
71,4,3,11,0,22,[],815.6600131988525
72,4,3,11,0,13,[],325.2078449726105
73,4,3,11,0,18,[],724.7773807048798
74,4,3,11,0,14,[],479.46848917007446
75,4,3,11,0,15,[],536.6256802082062
76,4,3,11,0,20,[],551.6473288536072
77,4,3,11,0,12,[],534.0532727241516
78,4,3,11,0,12,[],572.1543772220612
79,4,3,11,0,8,[],950.7607669830322
80,4,3,11,0,14,[],469.2801594734192
81,4,3,11,0,11,[],993.797357082367
82,4,3,11,0,13,[],614.0493290424347
83,4,3,11,0,15,[],558.374242067337
84,4,3,11,0,9,[],656.3478178977966
85,4,3,11,0,19,[],442.4244031906128
86,4,3,11,0,21,[],543.0241446495056
87,4,3,11,0,17,[],531.4067659378052
88,4,3,11,0,13,[],431.4923963546753
