,d,k,l,t,level,Min,Moves,CPU Time
0,4,1,11,11,0,4,"[(12, 'green'), (4, 'blue'), (5, 'red'), (13, 'green')]",5.105862379074097
1,4,1,11,5,0,4,"[(12, 'green'), (4, 'blue'), (5, 'red'), (13, 'green')]",1.7110915184020996
2,4,1,11,8,0,4,"[(12, 'green'), (4, 'blue'), (5, 'red'), (13, 'green')]",4.127500534057617
3,4,1,11,13,0,4,"[(12, 'green'), (4, 'blue'), (5, 'red'), (13, 'green')]",2.566805124282837
4,4,1,11,9,0,4,"[(12, 'green'), (4, 'blue'), (5, 'red'), (13, 'green')]",4.037398099899292
5,4,1,11,5,0,4,"[(12, 'green'), (4, 'blue'), (5, 'red'), (13, 'green')]",2.669968843460083
6,4,1,11,8,0,4,"[(12, 'green'), (4, 'blue'), (5, 'red'), (13, 'green')]",3.229405641555786
7,4,1,11,8,0,8,"[(3, 'purple'), (9, 'yellow'), (12, 'green'), (4, 'blue'), (5, 'red'), (7, 'purple'), (1, 'yellow'), (13, 'green')]",4.315659761428833
8,4,1,11,8,0,6,"[(12, 'green'), (4, 'blue'), (5, 'red'), (6, 'purple'), (7, 'purple'), (13, 'green')]",1.6515123844146729
9,4,1,11,9,0,4,"[(12, 'green'), (4, 'blue'), (5, 'red'), (13, 'green')]",1.937690258026123
10,4,1,11,6,0,6,"[(12, 'green'), (9, 'red'), (4, 'blue'), (13, 'red'), (5, 'red'), (13, 'green')]",3.346245050430298
11,4,1,11,3,0,4,"[(12, 'green'), (4, 'blue'), (5, 'red'), (13, 'green')]",1.0441012382507324
12,4,1,11,6,0,4,"[(12, 'green'), (4, 'blue'), (5, 'red'), (13, 'green')]",3.1915268898010254
13,4,1,11,6,0,4,"[(12, 'green'), (4, 'blue'), (5, 'red'), (13, 'green')]",2.8467864990234375
14,4,1,11,2,0,4,"[(12, 'green'), (4, 'blue'), (5, 'red'), (13, 'green')]",0.6674392223358154
15,4,1,11,10,0,4,"[(12, 'green'), (4, 'blue'), (5, 'red'), (13, 'green')]",5.125755548477173
16,4,1,11,11,0,4,"[(12, 'green'), (4, 'blue'), (5, 'red'), (13, 'green')]",3.222691297531128
17,4,1,11,6,0,4,"[(12, 'green'), (4, 'blue'), (5, 'red'), (13, 'green')]",2.097851514816284
18,4,1,11,9,0,4,"[(12, 'green'), (4, 'blue'), (5, 'red'), (13, 'green')]",2.8604135513305664
19,4,1,11,6,0,4,"[(12, 'green'), (4, 'blue'), (5, 'red'), (13, 'green')]",1.793306827545166
20,4,1,11,7,0,4,"[(12, 'green'), (4, 'blue'), (5, 'red'), (13, 'green')]",1.9232957363128662
21,4,1,11,10,0,8,"[(12, 'green'), (4, 'blue'), (14, 'green'), (9, 'yellow'), (5, 'red'), (1, 'yellow'), (12, 'green'), (13, 'green')]",3.415492057800293
22,4,1,11,9,0,4,"[(12, 'green'), (4, 'blue'), (5, 'red'), (13, 'green')]",2.241157293319702
23,4,1,11,9,0,4,"[(12, 'green'), (4, 'blue'), (5, 'red'), (13, 'green')]",1.762413501739502
24,4,1,11,6,0,8,"[(0, 'green'), (3, 'purple'), (8, 'green'), (7, 'purple'), (4, 'blue'), (5, 'red'), (12, 'green'), (13, 'green')]",1.9216935634613037
25,4,1,11,8,0,4,"[(12, 'green'), (4, 'blue'), (5, 'red'), (13, 'green')]",2.6046998500823975
26,4,1,11,10,0,4,"[(12, 'green'), (4, 'blue'), (5, 'red'), (13, 'green')]",2.721808433532715
27,4,1,11,13,0,6,"[(0, 'green'), (4, 'blue'), (5, 'red'), (8, 'green'), (9, 'green'), (13, 'green')]",6.884801149368286
28,4,1,11,7,0,4,"[(12, 'green'), (4, 'blue'), (5, 'red'), (13, 'green')]",1.645416498184204
29,4,1,11,5,0,4,"[(12, 'green'), (4, 'blue'), (5, 'red'), (13, 'green')]",1.5699520111083984
30,4,1,11,7,0,4,"[(12, 'green'), (4, 'blue'), (5, 'red'), (13, 'green')]",3.2169744968414307
