,d,k,l,level,Min,Moves,CPU Time
0,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.24252796173095703
1,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.20533490180969238
2,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.16412115097045898
3,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.15740489959716797
4,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.15278410911560059
5,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.1853020191192627
6,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.1724088191986084
7,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.16923904418945312
8,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.1798419952392578
9,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.20891594886779785
10,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.17183303833007812
11,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.18505597114562988
12,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.1785881519317627
13,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.15710902214050293
14,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.19956398010253906
15,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.19601798057556152
16,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.173264741897583
17,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.2091197967529297
18,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.20951509475708008
19,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.2417619228363037
20,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.19862604141235352
21,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.22964096069335938
22,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.1675279140472412
23,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.1742258071899414
24,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.18698596954345703
25,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.19927501678466797
26,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.17342782020568848
27,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.17807602882385254
28,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.23401808738708496
29,4,1,11,3,8,"[(12.0, 'green'), (3.0, 'purple'), (6.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (1.0, 'yellow'), (5.0, 'red'), (13.0, 'green')]",0.16816473007202148
