,d,k,l,level,Min,Moves,CPU Time
0,4,1,11,1,10,[],111.71751070022583
1,4,1,11,1,10,[],141.96297812461853
2,4,1,11,1,12,[],131.09454226493835
3,4,1,11,1,8,[],120.43864464759827
4,4,1,11,1,10,[],143.42699003219604
5,4,1,11,1,10,[],128.751647233963
6,4,1,11,1,8,[],150.85104823112488
7,4,1,11,1,12,[],144.1530725955963
8,4,1,11,1,10,[],136.6749427318573
9,4,1,11,1,10,[],134.78426122665405
10,4,1,11,1,10,[],151.61386060714722
11,4,1,11,1,8,[],131.83152031898499
12,4,1,11,1,8,[],150.84712743759155
13,4,1,11,1,8,[],106.49379324913025
14,4,1,11,1,10,[],157.61418271064758
15,4,1,11,1,10,[],124.59481000900269
16,4,1,11,1,8,[],137.99388432502747
17,4,1,11,1,10,[],120.76189017295837
18,4,1,11,1,8,[],145.7882227897644
19,4,1,11,1,12,[],158.4899935722351
20,4,1,11,1,8,[],118.91476774215698
21,4,1,11,1,10,[],136.01463675498962
22,4,1,11,1,8,[],150.7244336605072
23,4,1,11,1,14,[],161.34517669677734
24,4,1,11,1,10,[],106.03917074203491
25,4,1,11,1,10,[],125.9555094242096
26,4,1,11,1,8,[],104.8207266330719
27,4,1,11,1,8,[],129.5058913230896
28,4,1,11,1,12,[],162.34618830680847
29,4,1,11,1,8,[],117.9766776561737
30,4,1,11,1,10,[],153.8749761581421
31,4,1,11,1,10,[],141.38199520111084
32,4,1,11,1,10,[],108.4776759147644
33,4,1,11,1,8,[],151.16036009788513
34,4,1,11,1,10,[],136.71398496627808
35,4,1,11,1,12,[],157.74401926994324
36,4,1,11,1,8,[],137.8267571926117
37,4,1,11,1,8,[],120.49781274795532
38,4,1,11,1,10,[],106.09961152076721
39,4,1,11,1,8,[],144.85141277313232
40,4,1,11,1,8,[],102.45401048660278
41,4,1,11,1,10,[],158.4411482810974
42,4,1,11,1,10,[],96.9382975101471
43,4,1,11,1,8,[],133.43918776512146
44,4,1,11,1,10,[],142.748925447464
45,4,1,11,1,8,[],151.4986491203308
46,4,1,11,1,8,[],119.53728175163269
47,4,1,11,1,10,[],130.52036571502686
48,4,1,11,1,12,[],155.32908129692078
49,4,1,11,1,10,[],130.56123399734497
50,4,1,11,1,8,[],149.351469039917
51,4,1,11,1,8,[],127.07538437843323
52,4,1,11,1,10,[],113.6636426448822
53,4,1,11,1,10,[],130.180189371109
54,4,1,11,1,10,[],135.48033475875854
55,4,1,11,1,8,[],118.94474148750305
56,4,1,11,1,10,[],141.2096791267395
57,4,1,11,1,10,[],156.2873079776764
58,4,1,11,1,8,[],103.48773097991943
59,4,1,11,1,10,[],132.95579290390015
60,4,1,11,1,10,[],128.4102818965912
61,4,1,11,1,10,[],154.66290473937988
62,4,1,11,1,12,[],167.9631724357605
63,4,1,11,1,8,[],122.27457475662231
64,4,1,11,1,10,[],141.029470205307
65,4,1,11,1,10,[],145.94821548461914
66,4,1,11,1,10,[],135.4928572177887
67,4,1,11,1,10,[],141.3396441936493
68,4,1,11,1,10,[],123.10826373100281
69,4,1,11,1,10,[],140.86729407310486
70,4,1,11,1,12,[],165.23346734046936
71,4,1,11,1,8,[],128.84296870231628
72,4,1,11,1,12,[],148.20767879486084
73,4,1,11,1,12,[],151.33029079437256
74,4,1,11,1,10,[],149.50177145004272
75,4,1,11,1,10,[],133.13579320907593
76,4,1,11,1,10,[],123.03796434402466
77,4,1,11,1,8,[],116.39598155021667
78,4,1,11,1,10,[],138.76048707962036
79,4,1,11,1,8,[],142.39100980758667
80,4,1,11,1,10,[],115.97096514701843
81,4,1,11,1,10,[],139.88949513435364
82,4,1,11,1,10,[],134.94326901435852
83,4,1,11,1,8,[],157.61256742477417
84,4,1,11,1,10,[],134.42558026313782
85,4,1,11,1,10,[],134.9655478000641
86,4,1,11,1,10,[],135.10950231552124
87,4,1,11,1,14,[],147.5448501110077
88,4,1,11,1,10,[],137.01411533355713
89,4,1,11,1,8,[],137.5385115146637
90,4,1,11,1,8,[],156.26152539253235
91,4,1,11,1,8,[],115.84846997261047
92,4,1,11,1,10,[],130.13484263420105
93,4,1,11,1,8,[],139.02720594406128
94,4,1,11,1,10,[],141.14875864982605
95,4,1,11,1,8,[],146.85350394248962
96,4,1,11,1,10,[],129.14795541763306
97,4,1,11,1,8,[],163.7715311050415
98,4,1,11,1,12,[],142.82023334503174
99,4,1,11,1,10,[],161.90648126602173
100,4,1,11,1,8,[],122.70338702201843
101,4,1,11,1,8,[],103.07379961013794
102,4,1,11,1,8,[],120.1069278717041
103,4,1,11,1,10,[],135.69170498847961
104,4,1,11,1,8,[],129.43678402900696
105,4,1,11,1,10,[],108.99749159812927
106,4,1,11,1,10,[],159.5742745399475
107,4,1,11,1,10,[],152.34714603424072
108,4,1,11,1,8,[],121.95525217056274
109,4,1,11,1,10,[],147.79890251159668
110,4,1,11,1,8,[],142.03869009017944
111,4,1,11,1,8,[],107.78521299362183
112,4,1,11,1,12,[],149.66937804222107
113,4,1,11,1,10,[],109.16977167129517
114,4,1,11,1,8,[],95.91704082489014
115,4,1,11,1,12,[],154.6819727420807
116,4,1,11,1,10,[],134.32330870628357
117,4,1,11,1,10,[],151.73870992660522
118,4,1,11,1,8,[],130.64934992790222
119,4,1,11,1,10,[],140.37757086753845
120,4,1,11,1,10,[],158.08491253852844
121,4,1,11,1,10,[],135.0414171218872
122,4,1,11,1,8,[],112.15660309791565
123,4,1,11,1,8,[],154.4145860671997
124,4,1,11,1,10,[],115.41364336013794
125,4,1,11,1,10,[],147.96623706817627
126,4,1,11,1,10,[],124.29301762580872
127,4,1,11,1,12,[],159.153311252594
128,4,1,11,1,10,[],153.66177558898926
129,4,1,11,1,10,[],132.74843096733093
130,4,1,11,1,10,[],117.31209588050842
131,4,1,11,1,10,[],159.8195037841797
132,4,1,11,1,10,[],162.5980052947998
133,4,1,11,1,8,[],100.41497087478638
134,4,1,11,1,10,[],136.37141513824463
135,4,1,11,1,10,[],143.49289846420288
136,4,1,11,1,10,[],145.90847039222717
137,4,1,11,1,8,[],147.88201212882996
138,4,1,11,1,8,[],133.1731288433075
139,4,1,11,1,10,[],128.28818130493164
140,4,1,11,1,8,[],157.92800402641296
141,4,1,11,1,10,[],156.3324806690216
142,4,1,11,1,10,[],98.97452187538147
143,4,1,11,1,8,[],151.5642807483673
144,4,1,11,1,8,[],67.83343768119812
145,4,1,11,1,10,[],75.41236305236816
146,4,1,11,1,8,[],75.80337691307068
147,4,1,11,1,8,[],70.43131613731384
148,4,1,11,1,10,[],79.86154794692993
149,4,1,11,1,8,[],66.74692559242249
