,d,k,l,t,level,Min,Moves,CPU Time
32,5,2,26,23,0,10,"[(27, 'green'), (19, 'blue'), (30, 'purple'), (23, 'blue'), (29, 'blue'), (19, 'green'), (20, 'blue'), (17, 'green'), (21, 'blue'), (29, 'blue')]",34.35616874694824
33,5,2,26,14,0,11,"[(24, 'purple'), (28, 'green'), (20, 'green'), (16, 'green'), (26, 'purple'), (30, 'purple'), (29, 'blue'), (20, 'green'), (17, 'green'), (20, 'yellow'), (4, 'yellow')]",19.832178592681885
34,5,2,26,19,0,9,"[(28, 'purple'), (26, 'green'), (29, 'blue'), (31, 'green'), (22, 'purple'), (11, 'green'), (30, 'purple'), (27, 'green'), (17, 'green')]",12.651090383529663
35,5,2,26,16,0,12,"[(22, 'green'), (31, 'purple'), (30, 'purple'), (23, 'blue'), (20, 'green'), (26, 'purple'), (31, 'blue'), (30, 'purple'), (13, 'blue'), (21, 'green'), (29, 'blue'), (17, 'green')]",23.225234270095825
36,5,2,26,14,0,6,"[(22, 'green'), (30, 'purple'), (16, 'green'), (21, 'blue'), (17, 'green'), (29, 'blue')]",19.271929264068604
37,5,2,26,22,0,8,"[(25, 'purple'), (24, 'purple'), (20, 'green'), (30, 'purple'), (25, 'blue'), (28, 'blue'), (17, 'green'), (29, 'blue')]",27.4414222240448
38,5,2,26,26,0,11,"[(31, 'purple'), (29, 'blue'), (23, 'purple'), (22, 'purple'), (28, 'green'), (30, 'purple'), (24, 'green'), (16, 'green'), (5, 'yellow'), (4, 'yellow'), (17, 'green')]",37.95312690734863
39,5,2,26,12,0,8,"[(28, 'purple'), (29, 'blue'), (18, 'green'), (20, 'purple'), (24, 'purple'), (19, 'green'), (17, 'green'), (30, 'purple')]",20.36597228050232
40,5,2,26,18,0,11,"[(21, 'blue'), (13, 'purple'), (23, 'blue'), (15, 'purple'), (27, 'green'), (29, 'blue'), (11, 'green'), (26, 'green'), (30, 'purple'), (16, 'green'), (17, 'green')]",11.231312274932861
41,5,2,26,17,0,5,"[(28, 'purple'), (29, 'blue'), (18, 'green'), (30, 'purple'), (17, 'green')]",24.465843200683594
42,5,2,26,12,0,9,"[(22, 'green'), (31, 'purple'), (20, 'blue'), (29, 'blue'), (19, 'purple'), (21, 'green'), (23, 'purple'), (17, 'green'), (30, 'purple')]",16.17882251739502
43,5,2,26,25,0,10,"[(14, 'green'), (30, 'purple'), (10, 'green'), (21, 'blue'), (29, 'blue'), (8, 'green'), (24, 'green'), (10, 'green'), (24, 'green'), (17, 'green')]",37.05631637573242
44,5,2,26,13,0,7,"[(28, 'purple'), (21, 'blue'), (29, 'blue'), (23, 'green'), (30, 'purple'), (19, 'green'), (17, 'green')]",8.429943561553955
45,5,2,26,23,0,9,"[(26, 'green'), (30, 'purple'), (24, 'blue'), (20, 'blue'), (16, 'green'), (29, 'blue'), (5, 'orange'), (17, 'green'), (1, 'orange')]",29.453185319900513
46,5,2,26,21,0,8,"[(25, 'blue'), (24, 'green'), (30, 'purple'), (29, 'blue'), (25, 'green'), (31, 'blue'), (17, 'green'), (29, 'blue')]",28.985529899597168
47,5,2,26,20,0,7,"[(31, 'purple'), (29, 'blue'), (10, 'green'), (9, 'green'), (30, 'purple'), (25, 'green'), (17, 'green')]",24.3305983543396
48,5,2,26,24,0,9,"[(23, 'blue'), (15, 'green'), (30, 'purple'), (14, 'green'), (10, 'green'), (18, 'green'), (29, 'blue'), (19, 'green'), (17, 'green')]",36.28053903579712
49,5,2,26,20,0,9,"[(28, 'purple'), (29, 'blue'), (20, 'purple'), (28, 'purple'), (26, 'green'), (27, 'green'), (25, 'green'), (30, 'purple'), (17, 'green')]",21.98233652114868
50,5,2,26,16,0,9,"[(31, 'purple'), (13, 'purple'), (29, 'blue'), (15, 'purple'), (20, 'green'), (12, 'purple'), (21, 'green'), (17, 'green'), (30, 'purple')]",9.276793956756592
51,5,2,26,15,0,4,"[(18, 'green'), (30, 'purple'), (29, 'blue'), (17, 'green')]",22.930412530899048
52,5,2,26,15,0,10,"[(27, 'green'), (30, 'purple'), (9, 'green'), (11, 'green'), (9, 'green'), (29, 'blue'), (25, 'green'), (17, 'orange'), (1, 'orange'), (17, 'green')]",20.335966110229492
53,5,2,26,21,0,11,"[(28, 'purple'), (23, 'green'), (21, 'blue'), (30, 'purple'), (22, 'purple'), (29, 'blue'), (30, 'purple'), (17, 'orange'), (1, 'orange'), (21, 'green'), (17, 'green')]",28.153114795684814
54,5,2,26,16,0,10,"[(20, 'green'), (31, 'purple'), (29, 'blue'), (16, 'green'), (22, 'purple'), (17, 'green'), (31, 'blue'), (30, 'purple'), (21, 'blue'), (29, 'blue')]",20.844310998916626
55,5,2,26,18,0,6,"[(21, 'blue'), (20, 'green'), (30, 'purple'), (5, 'blue'), (17, 'green'), (29, 'blue')]",12.428641319274902
56,5,2,26,27,0,11,"[(5, 'purple'), (29, 'blue'), (21, 'purple'), (18, 'green'), (26, 'green'), (20, 'purple'), (18, 'purple'), (20, 'purple'), (16, 'green'), (30, 'purple'), (17, 'green')]",24.999430418014526
57,5,2,26,17,0,6,"[(22, 'green'), (21, 'blue'), (18, 'green'), (30, 'purple'), (29, 'blue'), (17, 'green')]",22.971226930618286
58,5,2,26,18,0,6,"[(23, 'green'), (30, 'purple'), (16, 'blue'), (17, 'green'), (24, 'blue'), (29, 'blue')]",25.04619026184082
59,5,2,26,18,0,10,"[(23, 'green'), (13, 'purple'), (29, 'blue'), (15, 'purple'), (21, 'green'), (9, 'purple'), (11, 'purple'), (26, 'purple'), (30, 'purple'), (17, 'green')]",9.738193988800049
60,5,2,26,24,0,8,"[(14, 'green'), (30, 'purple'), (6, 'green'), (24, 'blue'), (7, 'green'), (23, 'green'), (29, 'blue'), (17, 'green')]",24.1010684967041
61,5,2,26,23,0,9,"[(21, 'blue'), (27, 'purple'), (29, 'blue'), (31, 'purple'), (20, 'green'), (17, 'green'), (28, 'blue'), (30, 'purple'), (29, 'blue')]",31.8298659324646
62,5,2,26,9,0,7,"[(16, 'blue'), (26, 'green'), (30, 'purple'), (18, 'green'), (25, 'blue'), (17, 'green'), (29, 'blue')]",6.234985828399658
63,5,2,26,15,0,7,"[(18, 'green'), (25, 'blue'), (28, 'purple'), (20, 'purple'), (30, 'purple'), (29, 'blue'), (17, 'green')]",18.98476004600525
64,5,2,26,18,0,9,"[(31, 'green'), (19, 'green'), (25, 'purple'), (20, 'blue'), (29, 'blue'), (26, 'purple'), (24, 'purple'), (17, 'green'), (30, 'purple')]",10.301065921783447
65,5,2,26,23,0,10,"[(31, 'green'), (28, 'purple'), (29, 'blue'), (30, 'purple'), (13, 'blue'), (21, 'green'), (17, 'green'), (12, 'blue'), (28, 'blue'), (29, 'blue')]",12.642512559890747
66,5,2,26,24,0,12,"[(28, 'purple'), (29, 'blue'), (18, 'green'), (24, 'purple'), (25, 'purple'), (26, 'purple'), (10, 'purple'), (30, 'purple'), (19, 'green'), (8, 'red'), (0, 'red'), (17, 'green')]",15.537096738815308
67,5,2,26,22,0,9,"[(21, 'blue'), (27, 'green'), (30, 'purple'), (19, 'green'), (5, 'orange'), (29, 'blue'), (1, 'orange'), (23, 'green'), (17, 'green')]",11.77225661277771
68,5,2,26,18,0,7,"[(20, 'green'), (12, 'purple'), (29, 'blue'), (16, 'green'), (28, 'purple'), (30, 'purple'), (17, 'green')]",9.705870151519775
69,5,2,26,26,0,10,"[(31, 'purple'), (21, 'blue'), (29, 'blue'), (26, 'green'), (18, 'green'), (30, 'purple'), (9, 'orange'), (16, 'green'), (17, 'green'), (1, 'orange')]",14.538016319274902
70,5,2,26,21,0,12,"[(28, 'purple'), (23, 'green'), (27, 'blue'), (17, 'green'), (5, 'orange'), (31, 'blue'), (1, 'orange'), (26, 'purple'), (29, 'blue'), (13, 'orange'), (1, 'orange'), (30, 'purple')]",28.29161787033081
71,5,2,26,20,0,11,"[(26, 'green'), (24, 'green'), (31, 'purple'), (25, 'blue'), (16, 'green'), (9, 'blue'), (17, 'green'), (27, 'purple'), (30, 'purple'), (25, 'blue'), (29, 'blue')]",11.493634700775146
72,5,2,26,19,0,11,"[(22, 'green'), (28, 'purple'), (30, 'purple'), (20, 'blue'), (28, 'blue'), (29, 'blue'), (19, 'green'), (5, 'orange'), (21, 'green'), (1, 'orange'), (17, 'green')]",10.282354831695557
73,5,2,26,22,0,10,"[(22, 'green'), (25, 'blue'), (30, 'purple'), (19, 'green'), (5, 'orange'), (17, 'green'), (26, 'purple'), (29, 'blue'), (1, 'orange'), (30, 'purple')]",26.416836738586426
74,5,2,26,19,0,10,"[(5, 'purple'), (20, 'yellow'), (18, 'green'), (4, 'yellow'), (29, 'blue'), (26, 'green'), (19, 'green'), (17, 'green'), (23, 'purple'), (30, 'purple')]",9.988383293151855
75,5,2,26,19,0,12,"[(27, 'green'), (21, 'blue'), (25, 'purple'), (9, 'orange'), (29, 'blue'), (1, 'orange'), (19, 'green'), (17, 'green'), (26, 'purple'), (21, 'yellow'), (4, 'yellow'), (30, 'purple')]",10.412015438079834
76,5,2,26,26,0,10,"[(23, 'purple'), (15, 'green'), (21, 'blue'), (29, 'blue'), (18, 'purple'), (30, 'green'), (24, 'green'), (25, 'green'), (17, 'green'), (30, 'purple')]",29.3896586894989
77,5,2,26,15,0,7,"[(23, 'blue'), (24, 'green'), (17, 'green'), (13, 'orange'), (30, 'purple'), (29, 'blue'), (1, 'orange')]",8.343038082122803
78,5,2,26,23,0,11,"[(5, 'purple'), (29, 'blue'), (26, 'green'), (18, 'green'), (21, 'purple'), (19, 'green'), (20, 'purple'), (18, 'green'), (28, 'purple'), (30, 'purple'), (17, 'green')]",30.046053409576416
79,5,2,26,20,0,11,"[(14, 'green'), (20, 'purple'), (30, 'purple'), (29, 'blue'), (21, 'yellow'), (10, 'green'), (6, 'green'), (23, 'green'), (4, 'yellow'), (19, 'green'), (17, 'green')]",11.893587112426758
80,5,2,26,11,0,6,"[(22, 'green'), (30, 'purple'), (19, 'green'), (21, 'blue'), (29, 'blue'), (17, 'green')]",14.252039432525635
81,5,2,26,18,0,13,"[(20, 'purple'), (29, 'blue'), (16, 'purple'), (22, 'green'), (6, 'green'), (30, 'green'), (22, 'green'), (19, 'green'), (5, 'orange'), (17, 'green'), (1, 'orange'), (20, 'purple'), (30, 'purple')]",21.628208875656128
82,5,2,26,27,0,8,"[(26, 'green'), (30, 'purple'), (25, 'blue'), (29, 'blue'), (16, 'green'), (21, 'green'), (23, 'green'), (17, 'green')]",16.1393826007843
83,5,2,26,17,0,5,"[(24, 'green'), (28, 'purple'), (29, 'blue'), (30, 'purple'), (17, 'green')]",22.56953477859497
84,5,2,26,21,0,10,"[(18, 'green'), (25, 'purple'), (21, 'blue'), (19, 'purple'), (27, 'purple'), (30, 'purple'), (16, 'green'), (19, 'green'), (29, 'blue'), (17, 'green')]",13.925883293151855
85,5,2,26,23,0,6,"[(22, 'green'), (25, 'blue'), (30, 'purple'), (29, 'blue'), (19, 'green'), (17, 'green')]",14.92129635810852
86,5,2,26,22,0,8,"[(23, 'purple'), (29, 'blue'), (22, 'green'), (5, 'purple'), (20, 'green'), (17, 'green'), (15, 'purple'), (30, 'purple')]",26.295222520828247
87,5,2,26,31,0,11,"[(20, 'blue'), (23, 'green'), (27, 'purple'), (29, 'blue'), (22, 'green'), (14, 'green'), (26, 'purple'), (30, 'purple'), (8, 'green'), (25, 'green'), (17, 'green')]",18.12480092048645
88,5,2,26,16,0,10,"[(5, 'yellow'), (10, 'green'), (30, 'purple'), (29, 'blue'), (27, 'green'), (20, 'yellow'), (24, 'green'), (4, 'yellow'), (25, 'green'), (17, 'green')]",8.910662174224854
89,5,2,26,23,0,12,"[(22, 'green'), (16, 'green'), (19, 'blue'), (21, 'green'), (28, 'purple'), (17, 'green'), (3, 'blue'), (30, 'purple'), (15, 'blue'), (9, 'blue'), (13, 'blue'), (29, 'blue')]",19.283758640289307
90,5,2,26,19,0,8,"[(31, 'purple'), (20, 'green'), (25, 'blue'), (17, 'green'), (26, 'purple'), (31, 'blue'), (29, 'blue'), (30, 'purple')]",22.20771360397339
91,5,2,26,22,0,10,"[(23, 'purple'), (29, 'blue'), (18, 'green'), (30, 'purple'), (3, 'green'), (28, 'purple'), (27, 'green'), (25, 'green'), (17, 'green'), (30, 'purple')]",25.318759202957153
92,5,2,26,16,0,8,"[(18, 'green'), (19, 'green'), (31, 'purple'), (30, 'purple'), (29, 'blue'), (31, 'blue'), (29, 'blue'), (17, 'green')]",15.463281631469727
93,5,2,26,26,0,17,"[(10, 'green'), (13, 'purple'), (16, 'blue'), (2, 'green'), (15, 'purple'), (21, 'blue'), (19, 'green'), (29, 'blue'), (5, 'orange'), (17, 'green'), (11, 'purple'), (1, 'orange'), (13, 'purple'), (14, 'purple'), (9, 'orange'), (30, 'purple'), (1, 'orange')]",29.310528993606567
94,5,2,26,22,0,6,"[(22, 'green'), (30, 'purple'), (24, 'blue'), (21, 'green'), (29, 'blue'), (17, 'green')]",27.33236050605774
95,5,2,26,16,0,9,"[(23, 'purple'), (21, 'blue'), (26, 'green'), (30, 'purple'), (27, 'green'), (8, 'red'), (17, 'green'), (0, 'red'), (29, 'blue')]",9.003187656402588
96,5,2,26,18,0,6,"[(22, 'green'), (30, 'purple'), (21, 'blue'), (19, 'green'), (29, 'blue'), (17, 'green')]",10.276397466659546
97,5,2,26,24,0,14,"[(20, 'green'), (25, 'blue'), (31, 'purple'), (24, 'blue'), (17, 'green'), (8, 'blue'), (14, 'purple'), (30, 'purple'), (10, 'blue'), (2, 'blue'), (3, 'blue'), (7, 'blue'), (15, 'blue'), (29, 'blue')]",27.88316011428833
98,5,2,26,20,0,9,"[(12, 'yellow'), (4, 'yellow'), (9, 'purple'), (29, 'blue'), (24, 'purple'), (22, 'green'), (23, 'green'), (17, 'green'), (30, 'purple')]",11.832089185714722
99,5,2,26,24,0,14,"[(31, 'purple'), (29, 'blue'), (28, 'green'), (30, 'green'), (23, 'purple'), (26, 'green'), (31, 'purple'), (30, 'purple'), (31, 'purple'), (25, 'green'), (15, 'purple'), (31, 'purple'), (17, 'green'), (30, 'purple')]",15.670904159545898
100,5,2,26,19,0,11,"[(22, 'green'), (28, 'purple'), (31, 'green'), (30, 'purple'), (21, 'blue'), (19, 'green'), (16, 'green'), (29, 'blue'), (17, 'green'), (28, 'purple'), (30, 'purple')]",13.591218709945679
101,5,2,26,23,0,8,"[(13, 'purple'), (29, 'blue'), (11, 'purple'), (23, 'green'), (17, 'green'), (7, 'purple'), (23, 'purple'), (30, 'purple')]",23.79768967628479
102,5,2,26,19,0,10,"[(27, 'blue'), (13, 'purple'), (31, 'blue'), (22, 'green'), (16, 'green'), (28, 'purple'), (21, 'blue'), (17, 'green'), (30, 'purple'), (29, 'blue')]",19.807541131973267
103,5,2,26,20,0,9,"[(24, 'green'), (30, 'purple'), (20, 'blue'), (29, 'blue'), (20, 'yellow'), (16, 'green'), (28, 'yellow'), (17, 'green'), (4, 'yellow')]",10.384105443954468
104,5,2,26,23,0,9,"[(28, 'purple'), (29, 'blue'), (26, 'green'), (30, 'purple'), (20, 'yellow'), (28, 'yellow'), (24, 'green'), (4, 'yellow'), (17, 'green')]",24.98387122154236
105,5,2,26,28,0,14,"[(20, 'yellow'), (24, 'purple'), (18, 'green'), (4, 'yellow'), (30, 'purple'), (22, 'green'), (29, 'blue'), (19, 'green'), (28, 'purple'), (23, 'green'), (30, 'purple'), (21, 'green'), (23, 'green'), (17, 'green')]",28.432817935943604
106,5,2,26,24,0,15,"[(25, 'purple'), (28, 'purple'), (29, 'blue'), (25, 'orange'), (18, 'green'), (11, 'orange'), (21, 'blue'), (17, 'green'), (30, 'purple'), (20, 'purple'), (1, 'orange'), (29, 'blue'), (21, 'blue'), (30, 'purple'), (29, 'blue')]",25.32096529006958
107,5,2,26,29,0,12,"[(15, 'green'), (31, 'purple'), (29, 'blue'), (30, 'purple'), (12, 'yellow'), (5, 'green'), (15, 'green'), (4, 'yellow'), (5, 'green'), (23, 'green'), (19, 'green'), (17, 'green')]",16.934905290603638
108,5,2,26,15,0,9,"[(28, 'purple'), (14, 'green'), (30, 'purple'), (20, 'blue'), (11, 'green'), (29, 'blue'), (27, 'green'), (19, 'green'), (17, 'green')]",17.695424556732178
109,5,2,26,33,0,8,"[(20, 'purple'), (29, 'blue'), (23, 'green'), (16, 'purple'), (20, 'purple'), (30, 'purple'), (21, 'green'), (17, 'green')]",30.050622940063477
110,5,2,26,30,0,6,"[(14, 'green'), (30, 'purple'), (29, 'blue'), (8, 'green'), (25, 'green'), (17, 'green')]",21.06376576423645
111,5,2,26,26,0,10,"[(21, 'blue'), (9, 'purple'), (28, 'blue'), (29, 'blue'), (23, 'green'), (27, 'purple'), (21, 'green'), (31, 'purple'), (17, 'green'), (30, 'purple')]",27.125266075134277
112,5,2,26,17,0,12,"[(20, 'green'), (24, 'blue'), (17, 'green'), (5, 'orange'), (31, 'purple'), (1, 'orange'), (16, 'green'), (12, 'blue'), (30, 'purple'), (28, 'blue'), (17, 'green'), (29, 'blue')]",19.444753885269165
113,5,2,26,15,0,9,"[(13, 'purple'), (28, 'green'), (12, 'purple'), (16, 'green'), (8, 'purple'), (29, 'blue'), (17, 'green'), (24, 'purple'), (30, 'purple')]",17.061484813690186
114,5,2,26,16,0,7,"[(14, 'green'), (30, 'purple'), (6, 'green'), (23, 'green'), (29, 'blue'), (21, 'green'), (17, 'green')]",19.793625593185425
115,5,2,26,20,0,10,"[(28, 'green'), (31, 'purple'), (29, 'blue'), (8, 'red'), (30, 'purple'), (16, 'green'), (17, 'green'), (9, 'red'), (8, 'red'), (0, 'red')]",20.930952072143555
116,5,2,26,22,0,9,"[(28, 'purple'), (25, 'blue'), (23, 'green'), (29, 'blue'), (17, 'green'), (6, 'yellow'), (5, 'yellow'), (4, 'yellow'), (30, 'purple')]",13.57002878189087
117,5,2,26,23,0,8,"[(28, 'green'), (24, 'green'), (30, 'purple'), (23, 'blue'), (29, 'blue'), (8, 'green'), (25, 'green'), (17, 'green')]",23.787485361099243
118,5,2,26,29,0,11,"[(24, 'green'), (19, 'blue'), (17, 'green'), (28, 'purple'), (8, 'purple'), (12, 'purple'), (30, 'purple'), (26, 'blue'), (27, 'blue'), (25, 'blue'), (29, 'blue')]",17.176007509231567
119,5,2,26,16,0,9,"[(23, 'purple'), (21, 'blue'), (18, 'green'), (29, 'blue'), (22, 'purple'), (13, 'blue'), (30, 'purple'), (29, 'blue'), (17, 'green')]",9.82367467880249
120,5,2,26,29,0,8,"[(21, 'blue'), (20, 'green'), (30, 'purple'), (24, 'green'), (8, 'green'), (29, 'blue'), (24, 'green'), (17, 'green')]",16.544236183166504
121,5,2,26,13,0,6,"[(22, 'green'), (25, 'blue'), (30, 'purple'), (19, 'green'), (17, 'green'), (29, 'blue')]",13.582152605056763
122,5,2,26,30,0,11,"[(31, 'purple'), (20, 'blue'), (29, 'blue'), (28, 'green'), (26, 'purple'), (8, 'green'), (30, 'purple'), (10, 'green'), (26, 'green'), (19, 'green'), (17, 'green')]",24.951338529586792
123,5,2,26,22,0,11,"[(9, 'purple'), (26, 'green'), (29, 'blue'), (8, 'purple'), (27, 'green'), (11, 'green'), (12, 'purple'), (30, 'purple'), (3, 'green'), (19, 'green'), (17, 'green')]",20.365466117858887
124,5,2,26,17,0,7,"[(28, 'purple'), (18, 'green'), (29, 'blue'), (30, 'purple'), (13, 'blue'), (17, 'green'), (29, 'blue')]",20.04160165786743
125,5,2,26,23,0,10,"[(5, 'purple'), (24, 'green'), (29, 'blue'), (25, 'green'), (7, 'purple'), (22, 'purple'), (30, 'purple'), (28, 'yellow'), (4, 'yellow'), (17, 'green')]",22.21505045890808
126,5,2,26,23,0,11,"[(18, 'green'), (20, 'blue'), (17, 'green'), (31, 'purple'), (5, 'yellow'), (4, 'yellow'), (30, 'purple'), (24, 'blue'), (28, 'blue'), (21, 'blue'), (29, 'blue')]",13.45394229888916
127,5,2,26,20,0,7,"[(18, 'green'), (30, 'purple'), (29, 'blue'), (16, 'green'), (25, 'blue'), (17, 'green'), (29, 'blue')]",19.517471313476562
128,5,2,26,16,0,12,"[(21, 'blue'), (31, 'purple'), (7, 'purple'), (23, 'purple'), (31, 'purple'), (20, 'green'), (17, 'blue'), (30, 'purple'), (14, 'yellow'), (29, 'blue'), (4, 'yellow'), (17, 'green')]",11.559660911560059
129,5,2,26,18,0,6,"[(28, 'purple'), (29, 'blue'), (23, 'green'), (30, 'purple'), (21, 'green'), (17, 'green')]",10.025898218154907
130,5,2,26,23,0,9,"[(31, 'purple'), (29, 'blue'), (28, 'green'), (24, 'green'), (20, 'yellow'), (30, 'purple'), (4, 'yellow'), (16, 'green'), (17, 'green')]",20.02511978149414
131,5,2,26,18,0,7,"[(31, 'purple'), (29, 'blue'), (22, 'green'), (16, 'green'), (18, 'green'), (30, 'purple'), (17, 'green')]",16.045535564422607
132,5,2,26,15,0,9,"[(21, 'purple'), (29, 'green'), (20, 'purple'), (28, 'purple'), (16, 'blue'), (17, 'green'), (30, 'purple'), (28, 'blue'), (29, 'blue')]",15.300346851348877
