,d,k,l,t,level,Min,Moves,CPU Time
16,3,2,4,77,2,17,"[(3, 'blue'), (0, 'blue'), (1, 'green'), (3, 'purple'), (5, 'red'), (2, 'blue'), (6, 'blue'), (0, 'blue'), (6, 'blue'), (0, 'blue'), (7, 'red'), (6, 'blue'), (4, 'green'), (1, 'purple'), (2, 'purple'), (5, 'red'), (1, 'purple')]",64.2534453868866
17,3,2,4,47,2,15,"[(7, 'purple'), (6, 'red'), (2, 'blue'), (4, 'green'), (5, 'purple'), (1, 'purple'), (3, 'purple'), (0, 'green'), (1, 'purple'), (5, 'red'), (6, 'blue'), (2, 'blue'), (3, 'blue'), (4, 'green'), (6, 'blue')]",41.715418577194214
18,3,2,4,25,2,14,"[(0, 'blue'), (7, 'green'), (1, 'blue'), (0, 'blue'), (3, 'blue'), (1, 'red'), (2, 'purple'), (5, 'green'), (0, 'purple'), (4, 'green'), (7, 'blue'), (6, 'blue'), (5, 'red'), (1, 'purple')]",22.017558097839355
19,3,2,4,79,2,15,"[(3, 'blue'), (0, 'blue'), (1, 'green'), (3, 'purple'), (5, 'red'), (6, 'blue'), (4, 'blue'), (0, 'blue'), (7, 'red'), (6, 'blue'), (4, 'green'), (1, 'purple'), (0, 'purple'), (5, 'red'), (1, 'purple')]",59.498568296432495
20,3,2,4,88,2,25,"[(7, 'purple'), (6, 'red'), (2, 'blue'), (4, 'green'), (0, 'blue'), (1, 'purple'), (7, 'red'), (3, 'red'), (7, 'green'), (4, 'green'), (2, 'red'), (5, 'green'), (3, 'red'), (7, 'red'), (3, 'red'), (6, 'blue'), (0, 'blue'), (2, 'red'), (7, 'red'), (6, 'blue'), (3, 'purple'), (4, 'green'), (0, 'purple'), (5, 'red'), (1, 'purple')]",75.04394698143005
21,3,2,4,13,2,13,"[(2, 'blue'), (0, 'blue'), (1, 'green'), (3, 'purple'), (5, 'red'), (2, 'blue'), (7, 'red'), (5, 'green'), (6, 'blue'), (2, 'purple'), (4, 'green'), (5, 'red'), (1, 'purple')]",7.8110270500183105
22,3,2,4,97,2,16,"[(0, 'blue'), (1, 'green'), (2, 'purple'), (5, 'red'), (3, 'purple'), (6, 'blue'), (0, 'blue'), (4, 'red'), (5, 'red'), (7, 'red'), (6, 'blue'), (4, 'green'), (1, 'purple'), (0, 'purple'), (5, 'red'), (1, 'purple')]",17.273967266082764
23,3,2,4,26,2,11,"[(7, 'purple'), (6, 'red'), (0, 'blue'), (2, 'blue'), (0, 'green'), (1, 'purple'), (5, 'red'), (7, 'blue'), (2, 'green'), (4, 'green'), (6, 'blue')]",22.38425302505493
24,3,2,4,76,2,14,"[(2, 'purple'), (7, 'purple'), (2, 'red'), (6, 'red'), (0, 'blue'), (2, 'blue'), (1, 'green'), (0, 'green'), (1, 'purple'), (5, 'red'), (6, 'blue'), (3, 'blue'), (4, 'green'), (6, 'blue')]",66.27278637886047
25,3,2,4,78,2,20,"[(3, 'blue'), (0, 'blue'), (1, 'green'), (7, 'purple'), (3, 'purple'), (5, 'red'), (6, 'blue'), (0, 'blue'), (7, 'red'), (6, 'blue'), (4, 'green'), (0, 'purple'), (1, 'red'), (2, 'blue'), (7, 'blue'), (6, 'blue'), (5, 'red'), (3, 'purple'), (2, 'purple'), (1, 'purple')]",70.093186378479
26,3,2,4,25,2,11,"[(0, 'blue'), (1, 'green'), (3, 'purple'), (7, 'red'), (6, 'blue'), (0, 'green'), (1, 'green'), (4, 'green'), (0, 'purple'), (5, 'red'), (1, 'purple')]",20.71220326423645
27,3,2,4,43,2,14,"[(0, 'blue'), (1, 'green'), (3, 'purple'), (5, 'red'), (6, 'blue'), (0, 'blue'), (6, 'blue'), (2, 'blue'), (7, 'red'), (6, 'blue'), (4, 'green'), (0, 'purple'), (5, 'red'), (1, 'purple')]",42.94765520095825
28,3,2,4,33,2,10,"[(0, 'blue'), (1, 'green'), (3, 'purple'), (7, 'red'), (6, 'blue'), (4, 'green'), (1, 'purple'), (2, 'purple'), (5, 'red'), (1, 'purple')]",31.982956886291504
29,3,2,4,20,2,12,"[(3, 'blue'), (0, 'blue'), (1, 'green'), (3, 'purple'), (7, 'red'), (2, 'blue'), (5, 'green'), (6, 'blue'), (4, 'green'), (0, 'purple'), (5, 'red'), (1, 'purple')]",18.515432357788086
30,3,2,4,26,2,12,"[(3, 'purple'), (0, 'red'), (7, 'green'), (5, 'green'), (2, 'purple'), (7, 'green'), (6, 'green'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",24.744495153427124
31,3,2,4,76,2,19,"[(2, 'purple'), (3, 'purple'), (7, 'purple'), (6, 'red'), (2, 'blue'), (4, 'green'), (1, 'purple'), (3, 'purple'), (1, 'green'), (7, 'red'), (6, 'blue'), (4, 'blue'), (6, 'blue'), (4, 'green'), (1, 'purple'), (3, 'purple'), (2, 'purple'), (5, 'red'), (1, 'purple')]",61.25555229187012
32,3,2,4,43,2,14,"[(0, 'blue'), (1, 'green'), (2, 'purple'), (5, 'red'), (3, 'purple'), (6, 'blue'), (2, 'blue'), (7, 'red'), (6, 'blue'), (4, 'green'), (1, 'purple'), (2, 'purple'), (5, 'red'), (1, 'purple')]",42.08433938026428
33,3,2,4,32,2,13,"[(2, 'purple'), (6, 'purple'), (0, 'blue'), (1, 'green'), (3, 'purple'), (7, 'red'), (2, 'blue'), (6, 'blue'), (4, 'green'), (2, 'purple'), (1, 'red'), (5, 'red'), (1, 'purple')]",31.784093618392944
34,3,2,4,23,2,12,"[(7, 'purple'), (6, 'red'), (0, 'blue'), (2, 'blue'), (0, 'green'), (3, 'purple'), (1, 'purple'), (4, 'red'), (5, 'red'), (3, 'blue'), (4, 'green'), (6, 'blue')]",21.199767589569092
35,3,2,4,101,2,15,"[(7, 'purple'), (6, 'red'), (2, 'blue'), (4, 'green'), (3, 'purple'), (1, 'purple'), (3, 'purple'), (1, 'purple'), (7, 'purple'), (0, 'green'), (1, 'purple'), (5, 'red'), (7, 'blue'), (4, 'green'), (6, 'blue')]",83.34581756591797
36,3,2,4,30,2,16,"[(0, 'blue'), (1, 'green'), (2, 'purple'), (5, 'red'), (3, 'purple'), (6, 'blue'), (0, 'blue'), (7, 'red'), (6, 'blue'), (4, 'green'), (2, 'purple'), (1, 'red'), (7, 'red'), (0, 'purple'), (5, 'red'), (1, 'purple')]",29.5576913356781
37,3,2,4,15,2,11,"[(0, 'blue'), (1, 'green'), (3, 'purple'), (6, 'red'), (7, 'red'), (6, 'blue'), (5, 'green'), (2, 'purple'), (4, 'green'), (5, 'red'), (1, 'purple')]",13.071255207061768
38,3,2,4,92,2,12,"[(0, 'blue'), (1, 'green'), (3, 'purple'), (5, 'red'), (6, 'blue'), (0, 'blue'), (7, 'red'), (6, 'blue'), (4, 'green'), (0, 'purple'), (5, 'red'), (1, 'purple')]",79.55585741996765
39,3,2,4,43,2,17,"[(3, 'blue'), (1, 'blue'), (0, 'blue'), (1, 'green'), (3, 'purple'), (7, 'red'), (5, 'red'), (2, 'blue'), (7, 'red'), (6, 'blue'), (0, 'green'), (4, 'green'), (2, 'purple'), (1, 'purple'), (0, 'purple'), (5, 'red'), (1, 'purple')]",43.42371988296509
40,3,2,4,23,2,14,"[(7, 'purple'), (6, 'red'), (2, 'blue'), (0, 'green'), (1, 'purple'), (7, 'red'), (5, 'red'), (6, 'blue'), (3, 'blue'), (2, 'green'), (4, 'red'), (5, 'red'), (4, 'green'), (6, 'blue')]",22.28576374053955
41,3,2,4,101,2,13,"[(3, 'blue'), (1, 'blue'), (7, 'purple'), (6, 'red'), (2, 'blue'), (0, 'green'), (5, 'purple'), (1, 'purple'), (5, 'red'), (6, 'blue'), (3, 'blue'), (4, 'green'), (6, 'blue')]",43.94522571563721
42,3,2,4,43,2,18,"[(3, 'blue'), (0, 'blue'), (1, 'green'), (3, 'purple'), (7, 'red'), (6, 'blue'), (2, 'blue'), (5, 'green'), (4, 'blue'), (1, 'purple'), (6, 'blue'), (2, 'purple'), (4, 'green'), (1, 'purple'), (0, 'purple'), (3, 'red'), (5, 'red'), (1, 'purple')]",43.73383116722107
43,3,2,4,89,2,14,"[(0, 'blue'), (1, 'green'), (3, 'purple'), (5, 'red'), (6, 'blue'), (0, 'blue'), (7, 'red'), (6, 'blue'), (4, 'green'), (0, 'purple'), (5, 'red'), (3, 'blue'), (6, 'blue'), (1, 'purple')]",76.26980996131897
44,3,2,4,153,2,19,"[(7, 'purple'), (6, 'red'), (0, 'blue'), (2, 'blue'), (4, 'green'), (1, 'purple'), (7, 'purple'), (0, 'green'), (1, 'purple'), (5, 'red'), (7, 'blue'), (2, 'green'), (6, 'green'), (4, 'green'), (0, 'green'), (6, 'blue'), (7, 'blue'), (4, 'green'), (6, 'blue')]",106.70031499862671
45,3,2,4,113,2,14,"[(3, 'blue'), (0, 'blue'), (1, 'green'), (3, 'purple'), (5, 'red'), (6, 'blue'), (2, 'blue'), (7, 'red'), (6, 'blue'), (4, 'green'), (1, 'purple'), (0, 'purple'), (5, 'red'), (1, 'purple')]",86.07040500640869
46,3,2,4,74,2,15,"[(2, 'purple'), (3, 'purple'), (7, 'purple'), (3, 'blue'), (6, 'red'), (2, 'blue'), (0, 'green'), (1, 'purple'), (5, 'red'), (7, 'blue'), (2, 'green'), (4, 'green'), (0, 'purple'), (6, 'blue'), (1, 'purple')]",65.01136016845703
47,3,2,4,240,2,19,"[(3, 'blue'), (0, 'blue'), (1, 'green'), (3, 'purple'), (5, 'red'), (6, 'blue'), (4, 'blue'), (6, 'blue'), (0, 'blue'), (6, 'blue'), (2, 'blue'), (7, 'red'), (6, 'blue'), (4, 'green'), (1, 'purple'), (0, 'purple'), (5, 'red'), (2, 'purple'), (1, 'purple')]",148.90764355659485
48,3,2,4,29,2,13,"[(0, 'blue'), (3, 'green'), (1, 'green'), (3, 'purple'), (6, 'red'), (7, 'red'), (6, 'blue'), (4, 'green'), (0, 'purple'), (2, 'purple'), (5, 'red'), (3, 'purple'), (1, 'purple')]",28.730572938919067
49,3,2,4,136,2,10,"[(2, 'purple'), (7, 'purple'), (6, 'red'), (2, 'blue'), (0, 'green'), (1, 'purple'), (5, 'red'), (7, 'blue'), (4, 'green'), (6, 'blue')]",86.55132842063904
50,3,2,4,41,2,18,"[(0, 'blue'), (1, 'green'), (3, 'purple'), (5, 'red'), (6, 'blue'), (0, 'blue'), (6, 'blue'), (2, 'blue'), (4, 'red'), (7, 'red'), (6, 'blue'), (4, 'green'), (2, 'purple'), (3, 'purple'), (1, 'purple'), (0, 'purple'), (5, 'red'), (1, 'purple')]",41.95868468284607
51,3,2,4,152,2,12,"[(7, 'purple'), (6, 'red'), (2, 'blue'), (4, 'green'), (1, 'purple'), (7, 'purple'), (0, 'green'), (1, 'purple'), (5, 'red'), (7, 'blue'), (4, 'green'), (6, 'blue')]",99.66753435134888
52,3,2,4,28,2,11,"[(3, 'blue'), (0, 'blue'), (1, 'green'), (3, 'purple'), (7, 'red'), (6, 'blue'), (4, 'green'), (1, 'purple'), (2, 'purple'), (5, 'red'), (1, 'purple')]",29.510363817214966
53,3,2,4,36,2,12,"[(0, 'blue'), (1, 'green'), (3, 'purple'), (7, 'red'), (6, 'blue'), (0, 'green'), (5, 'green'), (4, 'green'), (1, 'purple'), (2, 'purple'), (5, 'red'), (1, 'purple')]",36.75373816490173
54,3,2,4,64,2,13,"[(0, 'blue'), (1, 'green'), (3, 'purple'), (5, 'red'), (6, 'blue'), (0, 'blue'), (7, 'red'), (6, 'blue'), (4, 'green'), (1, 'purple'), (2, 'purple'), (5, 'red'), (1, 'purple')]",59.95039200782776
55,3,2,4,99,2,19,"[(2, 'purple'), (7, 'purple'), (6, 'red'), (0, 'blue'), (2, 'blue'), (4, 'green'), (1, 'purple'), (3, 'purple'), (0, 'green'), (7, 'red'), (6, 'red'), (1, 'purple'), (5, 'red'), (6, 'blue'), (2, 'blue'), (3, 'blue'), (4, 'green'), (7, 'blue'), (6, 'blue')]",80.22825789451599
56,3,2,4,149,2,15,"[(3, 'blue'), (0, 'blue'), (1, 'green'), (3, 'purple'), (5, 'red'), (6, 'blue'), (0, 'blue'), (7, 'red'), (6, 'blue'), (4, 'green'), (2, 'purple'), (5, 'red'), (3, 'purple'), (2, 'purple'), (1, 'purple')]",113.14767146110535
57,3,2,4,151,2,18,"[(0, 'blue'), (2, 'purple'), (1, 'green'), (5, 'red'), (6, 'purple'), (3, 'purple'), (6, 'blue'), (2, 'blue'), (6, 'red'), (5, 'green'), (0, 'green'), (1, 'purple'), (5, 'red'), (6, 'blue'), (7, 'blue'), (3, 'blue'), (4, 'green'), (6, 'blue')]",101.14079427719116
58,3,2,4,177,2,12,"[(2, 'purple'), (7, 'purple'), (6, 'red'), (2, 'blue'), (0, 'green'), (1, 'purple'), (5, 'red'), (7, 'red'), (5, 'red'), (3, 'blue'), (4, 'green'), (6, 'blue')]",105.77661275863647
59,3,2,4,89,2,14,"[(7, 'purple'), (6, 'red'), (2, 'blue'), (4, 'green'), (1, 'purple'), (5, 'purple'), (1, 'purple'), (3, 'purple'), (0, 'green'), (1, 'purple'), (5, 'red'), (7, 'blue'), (4, 'green'), (6, 'blue')]",71.62256240844727
60,3,2,4,76,2,16,"[(7, 'purple'), (6, 'red'), (2, 'blue'), (4, 'green'), (1, 'purple'), (3, 'purple'), (0, 'green'), (5, 'purple'), (1, 'purple'), (5, 'red'), (7, 'blue'), (2, 'blue'), (6, 'blue'), (7, 'blue'), (4, 'green'), (6, 'blue')]",70.04584693908691
61,3,2,4,68,2,12,"[(2, 'purple'), (7, 'purple'), (0, 'red'), (2, 'purple'), (6, 'green'), (3, 'blue'), (4, 'red'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",61.43421244621277
62,3,2,4,24,2,9,"[(0, 'blue'), (1, 'green'), (3, 'purple'), (7, 'red'), (6, 'blue'), (4, 'green'), (0, 'purple'), (5, 'red'), (1, 'purple')]",24.987980604171753
63,3,2,4,83,2,14,"[(7, 'purple'), (3, 'blue'), (0, 'red'), (6, 'red'), (4, 'green'), (2, 'blue'), (1, 'purple'), (3, 'purple'), (0, 'green'), (1, 'purple'), (5, 'red'), (3, 'blue'), (4, 'green'), (6, 'blue')]",71.36646270751953
64,3,2,4,192,2,13,"[(7, 'purple'), (6, 'red'), (2, 'blue'), (4, 'green'), (1, 'purple'), (7, 'purple'), (0, 'green'), (1, 'purple'), (5, 'red'), (6, 'blue'), (3, 'blue'), (4, 'green'), (6, 'blue')]",129.68337035179138
65,3,2,4,87,2,14,"[(7, 'purple'), (6, 'red'), (2, 'blue'), (4, 'green'), (1, 'purple'), (3, 'purple'), (0, 'green'), (1, 'purple'), (5, 'red'), (7, 'blue'), (4, 'green'), (6, 'blue'), (0, 'purple'), (1, 'purple')]",72.95023703575134
66,3,2,4,34,2,18,"[(0, 'blue'), (1, 'green'), (3, 'purple'), (5, 'red'), (6, 'blue'), (0, 'blue'), (4, 'red'), (6, 'red'), (7, 'red'), (6, 'blue'), (4, 'green'), (0, 'purple'), (5, 'red'), (2, 'purple'), (3, 'red'), (5, 'red'), (0, 'purple'), (1, 'purple')]",35.33716630935669
67,3,2,4,25,2,14,"[(3, 'purple'), (6, 'purple'), (7, 'purple'), (6, 'red'), (0, 'blue'), (2, 'blue'), (0, 'green'), (1, 'purple'), (5, 'red'), (3, 'blue'), (6, 'blue'), (7, 'blue'), (4, 'green'), (6, 'blue')]",26.057456493377686
68,3,2,4,111,2,17,"[(3, 'purple'), (7, 'purple'), (3, 'blue'), (6, 'red'), (4, 'green'), (2, 'blue'), (1, 'purple'), (5, 'purple'), (7, 'purple'), (0, 'green'), (1, 'purple'), (5, 'red'), (3, 'blue'), (2, 'green'), (0, 'green'), (4, 'green'), (6, 'blue')]",79.94986200332642
69,3,2,4,93,2,14,"[(2, 'purple'), (7, 'purple'), (6, 'red'), (2, 'blue'), (4, 'green'), (1, 'purple'), (5, 'purple'), (7, 'purple'), (0, 'green'), (1, 'purple'), (5, 'red'), (7, 'blue'), (4, 'green'), (6, 'blue')]",65.18789291381836
70,3,2,4,210,2,16,"[(2, 'purple'), (7, 'purple'), (6, 'red'), (2, 'blue'), (4, 'green'), (1, 'purple'), (3, 'purple'), (0, 'green'), (4, 'red'), (1, 'purple'), (5, 'red'), (6, 'blue'), (3, 'blue'), (4, 'green'), (2, 'blue'), (6, 'blue')]",90.99132943153381
71,3,2,4,32,2,13,"[(0, 'blue'), (1, 'green'), (3, 'purple'), (5, 'red'), (6, 'blue'), (0, 'blue'), (7, 'red'), (6, 'blue'), (4, 'green'), (1, 'purple'), (0, 'purple'), (5, 'red'), (1, 'purple')]",31.360640048980713
72,3,2,4,56,2,14,"[(3, 'blue'), (2, 'blue'), (7, 'green'), (5, 'green'), (0, 'blue'), (1, 'green'), (3, 'purple'), (6, 'red'), (7, 'red'), (6, 'blue'), (4, 'green'), (0, 'purple'), (5, 'red'), (1, 'purple')]",48.35035991668701
73,3,2,4,21,2,14,"[(7, 'purple'), (0, 'red'), (6, 'red'), (2, 'blue'), (0, 'green'), (1, 'purple'), (7, 'red'), (5, 'red'), (6, 'blue'), (2, 'blue'), (7, 'blue'), (4, 'green'), (2, 'blue'), (6, 'blue')]",19.07211923599243
74,3,2,4,21,2,13,"[(7, 'purple'), (6, 'red'), (2, 'blue'), (0, 'green'), (1, 'green'), (0, 'green'), (5, 'purple'), (1, 'purple'), (4, 'red'), (5, 'red'), (7, 'blue'), (4, 'green'), (6, 'blue')]",20.599892616271973
75,3,2,4,22,2,11,"[(3, 'blue'), (0, 'blue'), (1, 'green'), (3, 'purple'), (7, 'red'), (6, 'blue'), (4, 'green'), (2, 'purple'), (5, 'red'), (0, 'purple'), (1, 'purple')]",21.257529497146606
76,3,2,4,30,2,22,"[(2, 'purple'), (6, 'purple'), (3, 'purple'), (0, 'red'), (2, 'purple'), (6, 'green'), (7, 'blue'), (5, 'red'), (3, 'purple'), (1, 'red'), (2, 'green'), (4, 'red'), (5, 'red'), (4, 'green'), (1, 'purple'), (0, 'green'), (6, 'blue'), (7, 'blue'), (4, 'green'), (2, 'purple'), (1, 'purple'), (6, 'blue')]",29.850881099700928
77,3,2,4,160,2,12,"[(3, 'blue'), (1, 'blue'), (0, 'blue'), (7, 'green'), (3, 'blue'), (1, 'red'), (0, 'purple'), (4, 'green'), (6, 'blue'), (3, 'red'), (5, 'red'), (1, 'purple')]",101.01236295700073
78,3,2,4,22,2,14,"[(0, 'blue'), (1, 'blue'), (3, 'blue'), (0, 'blue'), (1, 'green'), (3, 'purple'), (7, 'red'), (6, 'blue'), (4, 'green'), (0, 'purple'), (5, 'red'), (7, 'blue'), (1, 'purple'), (6, 'blue')]",21.121612310409546
79,3,2,4,27,2,14,"[(3, 'purple'), (0, 'red'), (4, 'green'), (2, 'purple'), (6, 'purple'), (7, 'purple'), (2, 'purple'), (6, 'green'), (7, 'blue'), (5, 'red'), (1, 'purple'), (2, 'green'), (4, 'green'), (6, 'blue')]",25.03996467590332
80,3,2,4,20,2,11,"[(3, 'blue'), (0, 'blue'), (1, 'green'), (3, 'purple'), (7, 'red'), (6, 'blue'), (4, 'green'), (2, 'purple'), (3, 'red'), (5, 'red'), (1, 'purple')]",17.330246686935425
81,3,2,4,120,2,15,"[(2, 'purple'), (7, 'purple'), (6, 'red'), (2, 'blue'), (0, 'green'), (1, 'purple'), (7, 'red'), (4, 'red'), (7, 'red'), (5, 'red'), (6, 'blue'), (2, 'blue'), (3, 'blue'), (4, 'green'), (6, 'blue')]",79.04977107048035
82,3,2,4,21,2,10,"[(7, 'purple'), (6, 'red'), (2, 'blue'), (1, 'green'), (0, 'green'), (1, 'purple'), (5, 'red'), (3, 'blue'), (4, 'green'), (6, 'blue')]",18.940316200256348
83,3,2,4,43,2,14,"[(3, 'blue'), (0, 'blue'), (1, 'green'), (3, 'purple'), (5, 'red'), (2, 'blue'), (6, 'blue'), (2, 'blue'), (7, 'red'), (6, 'blue'), (4, 'green'), (2, 'purple'), (5, 'red'), (1, 'purple')]",34.46285605430603
84,3,2,4,29,2,12,"[(3, 'blue'), (0, 'blue'), (3, 'green'), (1, 'green'), (7, 'purple'), (3, 'purple'), (7, 'red'), (6, 'blue'), (4, 'green'), (2, 'purple'), (5, 'red'), (1, 'purple')]",25.44904637336731
85,3,2,4,99,2,17,"[(2, 'purple'), (6, 'purple'), (0, 'blue'), (1, 'green'), (3, 'purple'), (5, 'red'), (6, 'blue'), (2, 'blue'), (7, 'red'), (6, 'blue'), (4, 'green'), (1, 'purple'), (0, 'purple'), (3, 'red'), (5, 'red'), (3, 'purple'), (1, 'purple')]",62.09477353096008
86,3,2,4,314,2,18,"[(2, 'purple'), (7, 'purple'), (6, 'red'), (2, 'blue'), (4, 'green'), (1, 'purple'), (3, 'purple'), (1, 'green'), (7, 'red'), (6, 'blue'), (5, 'green'), (4, 'green'), (1, 'purple'), (0, 'purple'), (2, 'purple'), (0, 'purple'), (5, 'red'), (1, 'purple')]",177.12787890434265
87,3,2,4,64,2,15,"[(7, 'purple'), (2, 'red'), (6, 'red'), (2, 'blue'), (4, 'green'), (1, 'purple'), (3, 'purple'), (0, 'green'), (1, 'purple'), (7, 'red'), (5, 'red'), (6, 'blue'), (3, 'blue'), (4, 'green'), (6, 'blue')]",43.033610820770264
88,3,2,4,70,2,14,"[(0, 'blue'), (1, 'green'), (3, 'purple'), (5, 'red'), (6, 'blue'), (2, 'blue'), (7, 'red'), (6, 'blue'), (0, 'green'), (4, 'green'), (1, 'purple'), (0, 'purple'), (5, 'red'), (1, 'purple')]",47.083630084991455
89,3,2,4,19,2,11,"[(3, 'blue'), (0, 'blue'), (1, 'green'), (3, 'purple'), (7, 'red'), (6, 'blue'), (4, 'green'), (0, 'purple'), (5, 'red'), (2, 'purple'), (1, 'purple')]",15.34682297706604
90,3,2,4,68,2,15,"[(0, 'blue'), (3, 'green'), (1, 'green'), (3, 'purple'), (5, 'red'), (6, 'blue'), (2, 'blue'), (7, 'red'), (6, 'blue'), (4, 'green'), (1, 'purple'), (0, 'purple'), (5, 'red'), (3, 'purple'), (1, 'purple')]",46.97766041755676
91,3,2,4,31,2,16,"[(2, 'blue'), (3, 'green'), (5, 'red'), (1, 'red'), (7, 'purple'), (6, 'blue'), (4, 'red'), (0, 'green'), (1, 'purple'), (7, 'blue'), (3, 'blue'), (7, 'red'), (5, 'red'), (4, 'green'), (7, 'blue'), (6, 'blue')]",24.523847103118896
92,3,2,4,135,2,19,"[(0, 'blue'), (2, 'purple'), (1, 'green'), (5, 'red'), (6, 'purple'), (3, 'purple'), (6, 'blue'), (4, 'blue'), (2, 'blue'), (6, 'blue'), (2, 'blue'), (6, 'blue'), (2, 'blue'), (7, 'red'), (6, 'blue'), (4, 'green'), (0, 'purple'), (5, 'red'), (1, 'purple')]",73.29874658584595
