,d,k,l,level,Min,Moves
19,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
20,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
21,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
22,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
23,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
24,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
25,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
26,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
27,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
28,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
29,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
30,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
31,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
32,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
33,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
34,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
35,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
36,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
37,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
38,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
39,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
40,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
41,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
42,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
43,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
44,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
45,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
46,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
47,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
48,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
49,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
50,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
51,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
52,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
53,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
54,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
55,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
56,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
57,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
58,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
59,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
60,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
61,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
62,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
63,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
64,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
65,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
66,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
67,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
68,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
69,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
70,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
71,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
72,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
73,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
74,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
75,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
76,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
77,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
78,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
79,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
80,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
81,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
82,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
83,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
84,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
85,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
86,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
87,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
88,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
89,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
90,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
91,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
92,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
93,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
94,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
95,4,1,11,1,12,"[(15.0, 'red'), (13.0, 'green'), (5.0, 'blue'), (7.0, 'red'), (0.0, 'yellow'), (6.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'green'), (7.0, 'purple'), (13.0, 'green')]"
