,d,k,l,level,Min,Moves,CPU Time
0,3,2,4,0,6,"[(2.0, 'purple'), (7.0, 'blue'), (5.0, 'red'), (1.0, 'purple'), (4.0, 'green'), (6.0, 'blue')]",0.013025999069213867
1,3,2,4,0,6,"[(2.0, 'purple'), (7.0, 'blue'), (5.0, 'red'), (1.0, 'purple'), (4.0, 'green'), (6.0, 'blue')]",0.011099100112915039
2,3,2,4,0,6,"[(2.0, 'purple'), (7.0, 'blue'), (5.0, 'red'), (1.0, 'purple'), (4.0, 'green'), (6.0, 'blue')]",0.011054754257202148
3,3,2,4,0,6,"[(2.0, 'purple'), (7.0, 'blue'), (5.0, 'red'), (1.0, 'purple'), (4.0, 'green'), (6.0, 'blue')]",0.046408891677856445
4,3,2,4,0,6,"[(2.0, 'purple'), (7.0, 'blue'), (5.0, 'red'), (1.0, 'purple'), (4.0, 'green'), (6.0, 'blue')]",0.011179924011230469
5,3,2,4,0,6,"[(2.0, 'purple'), (7.0, 'blue'), (5.0, 'red'), (1.0, 'purple'), (4.0, 'green'), (6.0, 'blue')]",0.011078119277954102
6,3,2,4,0,6,"[(2.0, 'purple'), (7.0, 'blue'), (5.0, 'red'), (1.0, 'purple'), (4.0, 'green'), (6.0, 'blue')]",0.02199077606201172
7,3,2,4,0,6,"[(2.0, 'purple'), (7.0, 'blue'), (5.0, 'red'), (1.0, 'purple'), (4.0, 'green'), (6.0, 'blue')]",0.011132955551147461
8,3,2,4,0,6,"[(2.0, 'purple'), (7.0, 'blue'), (5.0, 'red'), (1.0, 'purple'), (4.0, 'green'), (6.0, 'blue')]",0.011157989501953125
9,3,2,4,0,6,"[(2.0, 'purple'), (7.0, 'blue'), (5.0, 'red'), (1.0, 'purple'), (4.0, 'green'), (6.0, 'blue')]",0.01623082160949707
10,3,2,4,0,6,"[(2.0, 'purple'), (7.0, 'blue'), (5.0, 'red'), (1.0, 'purple'), (4.0, 'green'), (6.0, 'blue')]",0.020367145538330078
11,3,2,4,0,6,"[(2.0, 'purple'), (7.0, 'blue'), (5.0, 'red'), (1.0, 'purple'), (4.0, 'green'), (6.0, 'blue')]",0.01382589340209961
12,3,2,4,0,6,"[(2.0, 'purple'), (7.0, 'blue'), (5.0, 'red'), (1.0, 'purple'), (4.0, 'green'), (6.0, 'blue')]",0.012421846389770508
13,3,2,4,0,6,"[(2.0, 'purple'), (7.0, 'blue'), (5.0, 'red'), (1.0, 'purple'), (4.0, 'green'), (6.0, 'blue')]",0.014559030532836914
14,3,2,4,0,6,"[(2.0, 'purple'), (7.0, 'blue'), (5.0, 'red'), (1.0, 'purple'), (4.0, 'green'), (6.0, 'blue')]",0.013300895690917969
