,d,k,l,t,level,Min,Moves,CPU Time
0,3,1,4,3,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.41986799240112305
1,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.5567586421966553
2,3,1,4,3,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.42273879051208496
3,3,1,4,3,0,8,"[(2, 'green'), (6, 'green'), (7, 'blue'), (0, 'purple'), (5, 'red'), (4, 'green'), (6, 'blue'), (1, 'purple')]",0.4395298957824707
4,3,1,4,5,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.7115752696990967
5,3,1,4,6,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.8508238792419434
6,3,1,4,5,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.7009398937225342
7,3,1,4,3,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.4323916435241699
8,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.5830283164978027
9,3,1,4,6,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.8645527362823486
10,3,1,4,5,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.650592565536499
11,3,1,4,2,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.3341343402862549
12,3,1,4,2,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.2896885871887207
13,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.5747003555297852
14,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.5589582920074463
15,3,1,4,2,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.26018810272216797
16,3,1,4,2,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.38042640686035156
17,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.532573938369751
18,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.5172638893127441
19,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.5144076347351074
20,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.5430381298065186
21,3,1,4,2,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.2602970600128174
22,3,1,4,3,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.44570231437683105
23,3,1,4,5,0,8,"[(7, 'blue'), (0, 'red'), (3, 'purple'), (1, 'red'), (5, 'red'), (4, 'green'), (1, 'purple'), (6, 'blue')]",0.7418856620788574
24,3,1,4,6,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.9749090671539307
25,3,1,4,4,0,6,"[(7, 'blue'), (5, 'red'), (3, 'purple'), (4, 'green'), (1, 'purple'), (6, 'blue')]",0.5323636531829834
26,3,1,4,5,0,6,"[(7, 'blue'), (0, 'purple'), (5, 'red'), (4, 'green'), (1, 'purple'), (6, 'blue')]",0.6597092151641846
27,3,1,4,4,0,6,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue'), (0, 'purple'), (1, 'purple')]",0.5331525802612305
28,3,1,4,5,0,10,"[(7, 'blue'), (0, 'purple'), (2, 'green'), (6, 'blue'), (1, 'purple'), (0, 'green'), (5, 'purple'), (1, 'purple'), (5, 'red'), (4, 'green')]",0.6960086822509766
29,3,1,4,3,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.4304955005645752
30,3,1,4,2,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.28275322914123535
31,3,1,4,2,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.2725207805633545
32,3,1,4,5,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.6729850769042969
33,3,1,4,4,0,6,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue'), (0, 'purple'), (1, 'purple')]",0.6491508483886719
34,3,1,4,3,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.39839649200439453
35,3,1,4,2,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.2853682041168213
36,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.6731994152069092
37,3,1,4,3,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.42908430099487305
38,3,1,4,2,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.2608458995819092
39,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.5324668884277344
40,3,1,4,6,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.7789714336395264
41,3,1,4,5,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.6690073013305664
42,3,1,4,3,0,6,"[(7, 'blue'), (5, 'purple'), (1, 'purple'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.41609883308410645
43,3,1,4,2,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.29639768600463867
44,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.6433432102203369
45,3,1,4,6,0,6,"[(7, 'blue'), (5, 'red'), (4, 'green'), (3, 'purple'), (1, 'purple'), (6, 'blue')]",0.7987606525421143
46,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.5501277446746826
47,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.5526351928710938
48,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.543982982635498
49,3,1,4,3,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.40915966033935547
50,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.6261634826660156
51,3,1,4,3,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.437488317489624
52,3,1,4,2,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.4238858222961426
53,3,1,4,3,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.4213430881500244
54,3,1,4,5,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.6977148056030273
55,3,1,4,3,0,6,"[(7, 'blue'), (5, 'red'), (4, 'green'), (0, 'purple'), (6, 'blue'), (1, 'purple')]",0.8744699954986572
56,3,1,4,2,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.5670647621154785
57,3,1,4,6,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",1.6368978023529053
58,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",1.1041653156280518
59,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.5850586891174316
60,3,1,4,6,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",1.5915048122406006
61,3,1,4,5,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.6951534748077393
62,3,1,4,3,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.40589332580566406
63,3,1,4,2,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.28726935386657715
64,3,1,4,6,0,8,"[(0, 'purple'), (1, 'purple'), (7, 'blue'), (5, 'red'), (3, 'purple'), (4, 'green'), (1, 'purple'), (6, 'blue')]",0.885462760925293
65,3,1,4,5,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.6768033504486084
66,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",1.0654606819152832
67,3,1,4,3,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.792341947555542
68,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.6372575759887695
69,3,1,4,3,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.7559318542480469
70,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.5253791809082031
71,3,1,4,5,0,6,"[(7, 'blue'), (5, 'red'), (0, 'purple'), (4, 'green'), (1, 'purple'), (6, 'blue')]",0.8184070587158203
72,3,1,4,2,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.48967647552490234
73,3,1,4,5,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",1.2224502563476562
74,3,1,4,3,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.7906126976013184
75,3,1,4,2,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.41346192359924316
76,3,1,4,3,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.4321877956390381
77,3,1,4,5,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",1.2752983570098877
78,3,1,4,3,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.5577089786529541
79,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",1.0978212356567383
80,3,1,4,3,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.7977252006530762
81,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",1.0614526271820068
82,3,1,4,3,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.5158891677856445
83,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.8985517024993896
84,3,1,4,2,0,6,"[(7, 'blue'), (3, 'purple'), (5, 'red'), (4, 'green'), (6, 'blue'), (1, 'purple')]",0.5069370269775391
85,3,1,4,2,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.4711441993713379
86,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",1.1236584186553955
87,3,1,4,4,0,6,"[(0, 'red'), (7, 'blue'), (4, 'red'), (5, 'red'), (4, 'green'), (6, 'blue')]",1.1260509490966797
88,3,1,4,6,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",1.86281418800354
89,3,1,4,2,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.5111362934112549
90,3,1,4,3,0,6,"[(7, 'blue'), (0, 'purple'), (5, 'red'), (4, 'green'), (1, 'purple'), (6, 'blue')]",0.7764806747436523
91,3,1,4,3,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.7916440963745117
92,3,1,4,3,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.7407355308532715
93,3,1,4,3,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.8653576374053955
94,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",1.0585262775421143
95,3,1,4,4,0,6,"[(2, 'green'), (7, 'blue'), (6, 'green'), (5, 'red'), (4, 'green'), (6, 'blue')]",1.2186145782470703
96,3,1,4,3,0,6,"[(7, 'blue'), (5, 'purple'), (1, 'purple'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.8009898662567139
97,3,1,4,2,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.26357293128967285
98,3,1,4,6,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",1.112645149230957
99,3,1,4,3,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.8139898777008057
100,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.9381518363952637
101,3,1,4,2,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.5108141899108887
102,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.5531299114227295
103,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.988379716873169
104,3,1,4,4,0,6,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue'), (0, 'green'), (4, 'green')]",0.5871899127960205
105,3,1,4,3,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.4423091411590576
106,3,1,4,3,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.8007493019104004
107,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",1.2950637340545654
108,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.5960605144500732
109,3,1,4,5,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.8342723846435547
110,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.5320377349853516
111,3,1,4,5,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",1.2640161514282227
112,3,1,4,3,0,6,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue'), (7, 'red'), (5, 'red')]",0.5137934684753418
113,3,1,4,5,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.8463690280914307
114,3,1,4,5,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",1.4854047298431396
115,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.8034603595733643
116,3,1,4,4,0,6,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue'), (0, 'green'), (4, 'green')]",0.5523474216461182
117,3,1,4,5,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.748964786529541
118,3,1,4,4,0,6,"[(7, 'blue'), (5, 'red'), (2, 'green'), (0, 'green'), (6, 'blue'), (4, 'green')]",0.9390058517456055
119,3,1,4,4,0,6,"[(7, 'blue'), (3, 'blue'), (5, 'red'), (7, 'blue'), (4, 'green'), (6, 'blue')]",0.959864616394043
120,3,1,4,2,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.5168559551239014
121,3,1,4,5,0,6,"[(2, 'green'), (6, 'green'), (7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.8453617095947266
122,3,1,4,3,0,6,"[(7, 'blue'), (3, 'purple'), (5, 'red'), (4, 'green'), (6, 'blue'), (1, 'purple')]",0.8132491111755371
123,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.8857836723327637
124,3,1,4,5,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",1.3730263710021973
125,3,1,4,2,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.3265814781188965
126,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.827629566192627
127,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",1.3294873237609863
128,3,1,4,5,0,6,"[(7, 'blue'), (5, 'red'), (2, 'green'), (0, 'green'), (4, 'green'), (6, 'blue')]",2.0596513748168945
129,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.5664622783660889
130,3,1,4,3,0,6,"[(7, 'blue'), (0, 'purple'), (1, 'purple'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.42896366119384766
131,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.628291130065918
132,3,1,4,2,0,6,"[(7, 'blue'), (3, 'purple'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",0.42667484283447266
133,3,1,4,2,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.6437039375305176
134,3,1,4,4,0,8,"[(7, 'green'), (6, 'green'), (7, 'blue'), (0, 'purple'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",0.8639814853668213
135,3,1,4,4,0,6,"[(7, 'blue'), (3, 'purple'), (5, 'red'), (4, 'green'), (6, 'blue'), (1, 'purple')]",0.7135579586029053
136,3,1,4,5,0,6,"[(7, 'blue'), (5, 'red'), (4, 'green'), (0, 'purple'), (6, 'blue'), (1, 'purple')]",0.7557024955749512
137,3,1,4,3,0,6,"[(7, 'blue'), (5, 'purple'), (1, 'purple'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.4520721435546875
138,3,1,4,5,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",1.0935325622558594
139,3,1,4,5,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.9743366241455078
140,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.6849634647369385
141,3,1,4,3,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.5635015964508057
142,3,1,4,5,0,6,"[(7, 'blue'), (5, 'red'), (0, 'purple'), (4, 'green'), (6, 'blue'), (1, 'purple')]",1.2282721996307373
143,3,1,4,5,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.9275350570678711
144,3,1,4,3,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.8366236686706543
145,3,1,4,2,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.6024458408355713
146,3,1,4,4,0,6,"[(2, 'green'), (7, 'blue'), (0, 'green'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.9299337863922119
147,3,1,4,2,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",0.44808006286621094
148,3,1,4,6,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",1.41538405418396
149,3,1,4,4,0,4,"[(7, 'blue'), (5, 'red'), (4, 'green'), (6, 'blue')]",1.2195537090301514
