,d,k,l,level,Min,Moves,CPU Time
0,4,2,11,3,13,[],46.83880949020386
1,4,2,11,3,8,[],46.74080181121826
2,4,2,11,3,11,[],28.93120288848877
3,4,2,11,3,9,[],57.00879430770874
4,4,2,11,3,7,[],46.800442695617676
5,4,2,11,3,10,[],50.46848011016846
6,4,2,11,3,9,[],42.49110293388367
7,4,2,11,3,13,[],64.67740511894226
8,4,2,11,3,14,[],39.791043519973755
9,4,2,11,3,12,[],35.99098753929138
10,4,2,11,3,11,[],39.213751554489136
11,4,2,11,3,12,[],46.62680244445801
12,4,2,11,3,9,[],38.240217208862305
13,4,2,11,3,9,[],37.41798996925354
14,4,2,11,3,8,[],27.811604738235474
15,4,2,11,3,11,[],50.62332892417908
16,4,2,11,3,14,[],49.72117018699646
17,4,2,11,3,10,[],42.98404574394226
18,4,2,11,3,15,[],41.66836166381836
19,4,2,11,3,9,[],39.38200068473816
20,4,2,11,3,8,[],45.60727643966675
21,4,2,11,3,12,[],45.936543464660645
22,4,2,11,3,9,[],42.86353588104248
23,4,2,11,3,16,[],49.56216907501221
24,4,2,11,3,9,[],39.28103852272034
25,4,2,11,3,14,[],47.15427494049072
26,4,2,11,3,12,[],33.6129264831543
27,4,2,11,3,11,[],52.21766519546509
28,4,2,11,3,7,[],35.39741587638855
29,4,2,11,3,12,[],38.50151586532593
30,4,2,11,3,13,[],45.958826303482056
31,4,2,11,3,12,[],40.888718366622925
32,4,2,11,3,13,[],37.96261262893677
33,4,2,11,3,8,[],35.1542444229126
34,4,2,11,3,14,[],47.613584995269775
35,4,2,11,3,11,[],35.34215831756592
36,4,2,11,3,10,[],46.26248335838318
37,4,2,11,3,7,[],34.51470422744751
38,4,2,11,3,7,[],47.298539876937866
39,4,2,11,3,9,[],42.802719593048096
40,4,2,11,3,11,[],34.27804660797119
41,4,2,11,3,12,[],56.60634469985962
42,4,2,11,3,14,[],45.49092221260071
43,4,2,11,3,8,[],71.32913279533386
