,d,k,l,level,Min,Moves,CPU Time
0,3,2,4,1,8,[],37.01181364059448
1,3,2,4,1,8,[],37.60292458534241
2,3,2,4,1,7,[],38.10186553001404
3,3,2,4,1,7,[],36.45388412475586
4,3,2,4,1,8,[],37.524378061294556
5,3,2,4,1,8,[],38.22577881813049
6,3,2,4,1,8,[],39.30520248413086
7,3,2,4,1,7,[],34.0776891708374
8,3,2,4,1,7,[],31.487091779708862
9,3,2,4,1,7,[],38.921611309051514
10,3,2,4,1,8,[],39.958497285842896
11,3,2,4,1,8,[],37.03741765022278
12,3,2,4,1,8,[],38.20150542259216
13,3,2,4,1,9,[],39.18577218055725
14,3,2,4,1,7,[],38.22890543937683
15,3,2,4,1,7,[],34.542975664138794
16,3,2,4,1,8,[],34.77606415748596
17,3,2,4,1,8,[],36.54540419578552
18,3,2,4,1,7,[],26.374531030654907
19,3,2,4,1,8,[],38.608649492263794
20,3,2,4,1,7,[],36.95537877082825
21,3,2,4,1,7,[],37.48471450805664
22,3,2,4,1,7,[],22.784966468811035
23,3,2,4,1,8,[],39.01806378364563
24,3,2,4,1,7,[],35.78127574920654
25,3,2,4,1,8,[],41.48814678192139
26,3,2,4,1,8,[],38.29897856712341
27,3,2,4,1,8,[],35.728203773498535
28,3,2,4,1,8,[],38.74490189552307
29,3,2,4,1,7,[],30.206122875213623
30,3,2,4,1,7,[],35.688408613204956
31,3,2,4,1,8,[],39.3158962726593
32,3,2,4,1,8,[],32.273351430892944
33,3,2,4,1,8,[],39.08507180213928
34,3,2,4,1,8,[],39.39535212516785
35,3,2,4,1,8,[],36.590285778045654
36,3,2,4,1,7,[],38.03210401535034
37,3,2,4,1,7,[],37.12290906906128
38,3,2,4,1,7,[],33.56490230560303
39,3,2,4,1,7,[],36.96059799194336
40,3,2,4,1,8,[],38.56497049331665
41,3,2,4,1,7,[],38.064868688583374
42,3,2,4,1,8,[],37.656816482543945
43,3,2,4,1,7,[],36.899919271469116
44,3,2,4,1,8,[],38.75800967216492
45,3,2,4,1,7,[],39.0744833946228
46,3,2,4,1,7,[],36.66858386993408
47,3,2,4,1,8,[],37.956236124038696
48,3,2,4,1,7,[],37.4595513343811
49,3,2,4,1,7,[],38.84551215171814
50,3,2,4,1,7,[],34.26228928565979
51,3,2,4,1,7,[],38.33785104751587
52,3,2,4,1,8,[],34.310909032821655
53,3,2,4,1,8,[],37.01959490776062
54,3,2,4,1,7,[],35.48262143135071
55,3,2,4,1,8,[],33.63337731361389
56,3,2,4,1,8,[],38.173516511917114
57,3,2,4,1,8,[],39.419617891311646
58,3,2,4,1,8,[],39.46664333343506
59,3,2,4,1,8,[],39.63622331619263
60,3,2,4,1,7,[],36.39176416397095
61,3,2,4,1,8,[],38.661720275878906
62,3,2,4,1,7,[],38.064836263656616
63,3,2,4,1,7,[],37.59091830253601
64,3,2,4,1,8,[],36.43230891227722
65,3,2,4,1,8,[],39.06603121757507
66,3,2,4,1,8,[],37.31910586357117
67,3,2,4,1,8,[],37.49008846282959
68,3,2,4,1,7,[],35.83582925796509
69,3,2,4,1,7,[],37.71040153503418
70,3,2,4,1,8,[],36.0290253162384
71,3,2,4,1,8,[],38.25442671775818
72,3,2,4,1,8,[],36.972190856933594
73,3,2,4,1,8,[],37.44821119308472
74,3,2,4,1,8,[],37.461477279663086
75,3,2,4,1,7,[],38.01215863227844
76,3,2,4,1,7,[],35.30632758140564
77,3,2,4,1,7,[],35.8800311088562
78,3,2,4,1,7,[],36.43292474746704
79,3,2,4,1,7,[],37.83332419395447
80,3,2,4,1,7,[],36.513543128967285
81,3,2,4,1,8,[],35.6523380279541
82,3,2,4,1,8,[],29.170270204544067
83,3,2,4,1,7,[],37.61172294616699
84,3,2,4,1,7,[],33.674293756484985
85,3,2,4,1,9,[],38.91895270347595
86,3,2,4,1,7,[],21.856852293014526
87,3,2,4,1,8,[],35.01246643066406
88,3,2,4,1,7,[],33.598475217819214
89,3,2,4,1,8,[],27.26474142074585
90,3,2,4,1,9,[],38.67194390296936
91,3,2,4,1,7,[],36.337536096572876
92,3,2,4,1,8,[],39.22160744667053
93,3,2,4,1,8,[],38.59128713607788
94,3,2,4,1,7,[],37.62332344055176
95,3,2,4,1,7,[],37.63304352760315
96,3,2,4,1,7,[],35.42624497413635
97,3,2,4,1,7,[],33.4671847820282
98,3,2,4,1,8,[],38.8812038898468
99,3,2,4,1,7,[],36.68928408622742
100,3,2,4,1,7,[],34.830347299575806
101,3,2,4,1,8,[],37.11454749107361
102,3,2,4,1,7,[],33.97323751449585
103,3,2,4,1,8,[],38.46605181694031
104,3,2,4,1,7,[],25.410507917404175
105,3,2,4,1,7,[],35.968271017074585
106,3,2,4,1,7,[],36.599830627441406
107,3,2,4,1,8,[],37.53515553474426
108,3,2,4,1,8,[],37.814669132232666
109,3,2,4,1,7,[],34.25002455711365
110,3,2,4,1,8,[],33.89132785797119
