,d,k,l,level,Min,Moves,CPU Time
0,3,1,4,2,10,[],39.29572367668152
1,3,1,4,2,10,[],32.51927089691162
2,3,1,4,2,10,[],33.57327747344971
3,3,1,4,2,10,[],36.38211464881897
4,3,1,4,2,10,[],35.38147568702698
5,3,1,4,2,10,[],37.46415185928345
6,3,1,4,2,10,[],36.87793588638306
7,3,1,4,2,10,[],37.01427102088928
8,3,1,4,2,10,[],37.43556332588196
9,3,1,4,2,10,[],33.36773204803467
10,3,1,4,2,10,[],54.53626489639282
11,3,1,4,2,10,[],37.33548545837402
12,3,1,4,2,10,[],42.85509443283081
13,3,1,4,2,10,[],37.32225465774536
14,3,1,4,2,10,[],36.09415531158447
15,3,1,4,2,10,[],37.065797328948975
16,3,1,4,2,10,[],39.72314476966858
17,3,1,4,2,10,[],36.25932240486145
18,3,1,4,2,10,[],32.616690158843994
19,3,1,4,2,10,[],38.12634539604187
20,3,1,4,2,10,[],44.01672101020813
21,3,1,4,2,10,[],35.41566610336304
22,3,1,4,2,10,[],31.422317028045654
23,3,1,4,2,10,[],49.06650376319885
24,3,1,4,2,10,[],36.613173961639404
25,3,1,4,2,10,[],37.371044635772705
26,3,1,4,2,10,[],41.484577894210815
27,3,1,4,2,10,[],34.79495930671692
28,3,1,4,2,10,[],40.54523825645447
29,3,1,4,2,10,[],44.937379360198975
30,3,1,4,2,10,[],34.31468868255615
31,3,1,4,2,10,[],38.14492464065552
32,3,1,4,2,10,[],36.7317156791687
33,3,1,4,2,10,[],35.289504051208496
34,3,1,4,2,10,[],33.2435576915741
35,3,1,4,2,10,[],36.33701944351196
36,3,1,4,2,10,[],38.81394410133362
37,3,1,4,2,10,[],38.29567289352417
38,3,1,4,2,10,[],35.12836527824402
39,3,1,4,2,10,[],53.01637649536133
40,3,1,4,2,10,[],31.025521278381348
41,3,1,4,2,10,[],38.300116539001465
42,3,1,4,2,10,[],33.9871027469635
43,3,1,4,2,10,[],37.920785427093506
44,3,1,4,2,10,[],33.02170515060425
45,3,1,4,2,10,[],36.357762813568115
46,3,1,4,2,10,[],36.883742332458496
47,3,1,4,2,10,[],37.31380224227905
48,3,1,4,2,10,[],30.821890354156494
49,3,1,4,2,10,[],35.81828999519348
50,3,1,4,2,10,[],34.772483825683594
51,3,1,4,2,10,[],40.955743074417114
52,3,1,4,2,10,[],49.83206081390381
53,3,1,4,2,10,[],63.86272168159485
54,3,1,4,2,10,[],39.94937992095947
55,3,1,4,2,10,[],35.87339162826538
56,3,1,4,2,10,[],35.37568664550781
57,3,1,4,2,10,[],37.1290500164032
58,3,1,4,2,10,[],37.128395080566406
59,3,1,4,2,10,[],36.65129065513611
60,3,1,4,2,10,[],76.81201386451721
61,3,1,4,2,10,[],49.478434801101685
62,3,1,4,2,10,[],47.263434410095215
63,3,1,4,2,10,[],38.60624074935913
64,3,1,4,2,10,[],35.606722831726074
65,3,1,4,2,10,[],29.087995767593384
66,3,1,4,2,10,[],40.267754554748535
67,3,1,4,2,10,[],38.862154722213745
68,3,1,4,2,10,[],33.19131898880005
69,3,1,4,2,10,[],38.81124234199524
70,3,1,4,2,10,[],64.74999237060547
71,3,1,4,2,10,[],54.62455987930298
72,3,1,4,2,10,[],57.330055713653564
73,3,1,4,2,10,[],40.68062663078308
74,3,1,4,2,10,[],68.60880947113037
75,3,1,4,2,10,[],65.52508568763733
76,3,1,4,2,10,[],63.074843883514404
