,d,k,l,level,Min,Moves,CPU Time
0,3,2,4,0,6,[],17.97969698905945
1,3,2,4,0,6,[],11.815515756607056
2,3,2,4,0,7,[],24.166671752929688
3,3,2,4,0,6,[],14.121288299560547
4,3,2,4,0,6,[],14.465972661972046
5,3,2,4,0,6,[],17.979063272476196
6,3,2,4,0,6,[],16.06621551513672
7,3,2,4,0,6,[],13.891662120819092
8,3,2,4,0,6,[],16.038293838500977
9,3,2,4,0,6,[],15.428288221359253
10,3,2,4,0,6,[],15.54784631729126
11,3,2,4,0,7,[],16.39751887321472
12,3,2,4,0,6,[],15.205661296844482
13,3,2,4,0,6,[],18.7465603351593
14,3,2,4,0,6,[],15.204102516174316
15,3,2,4,0,7,[],17.997763633728027
16,3,2,4,0,6,[],22.70258927345276
17,3,2,4,0,6,[],14.599028825759888
18,3,2,4,0,6,[],15.728991270065308
19,3,2,4,0,6,[],18.7456693649292
20,3,2,4,0,6,[],15.922751903533936
21,3,2,4,0,6,[],15.306129693984985
22,3,2,4,0,6,[],19.35733938217163
23,3,2,4,0,6,[],19.073014736175537
24,3,2,4,0,7,[],18.842125177383423
25,3,2,4,0,6,[],16.74647855758667
26,3,2,4,0,7,[],16.85974407196045
27,3,2,4,0,6,[],17.430822610855103
28,3,2,4,0,7,[],20.03077459335327
29,3,2,4,0,6,[],15.522055387496948
30,3,2,4,0,6,[],13.942434549331665
31,3,2,4,0,6,[],16.507370948791504
32,3,2,4,0,6,[],14.034940242767334
33,3,2,4,0,6,[],29.696566581726074
34,3,2,4,0,6,[],16.13459014892578
35,3,2,4,0,6,[],16.25614333152771
36,3,2,4,0,6,[],18.22254204750061
37,3,2,4,0,6,[],17.876875638961792
38,3,2,4,0,6,[],18.52366852760315
39,3,2,4,0,7,[],20.494957447052002
40,3,2,4,0,6,[],15.166141510009766
41,3,2,4,0,6,[],16.556200742721558
42,3,2,4,0,6,[],17.95620608329773
43,3,2,4,0,6,[],14.545458793640137
44,3,2,4,0,6,[],14.660604476928711
45,3,2,4,0,6,[],16.522322416305542
46,3,2,4,0,6,[],18.039772987365723
47,3,2,4,0,6,[],17.861255884170532
48,3,2,4,0,6,[],19.691838026046753
49,3,2,4,0,6,[],13.099530696868896
50,3,2,4,0,7,[],19.871699333190918
51,3,2,4,0,6,[],14.558414936065674
52,3,2,4,0,6,[],16.0088107585907
53,3,2,4,0,6,[],19.85155463218689
54,3,2,4,0,7,[],18.030153274536133
55,3,2,4,0,6,[],16.09281635284424
56,3,2,4,0,7,[],18.672214031219482
57,3,2,4,0,6,[],14.29677700996399
58,3,2,4,0,6,[],18.182045459747314
59,3,2,4,0,7,[],15.328625202178955
60,3,2,4,0,7,[],18.599864959716797
61,3,2,4,0,6,[],17.954771518707275
62,3,2,4,0,6,[],14.806368827819824
63,3,2,4,0,6,[],18.781193494796753
64,3,2,4,0,6,[],18.160756587982178
65,3,2,4,0,6,[],16.959371089935303
66,3,2,4,0,6,[],14.069229125976562
67,3,2,4,0,6,[],21.727423191070557
68,3,2,4,0,6,[],22.686038494110107
69,3,2,4,0,6,[],12.75985312461853
70,3,2,4,0,6,[],17.800293922424316
71,3,2,4,0,6,[],15.063015699386597
72,3,2,4,0,6,[],17.44032073020935
73,3,2,4,0,6,[],15.438995361328125
74,3,2,4,0,6,[],13.932225465774536
75,3,2,4,0,6,[],14.546235084533691
76,3,2,4,0,6,[],15.716840028762817
77,3,2,4,0,6,[],16.178268432617188
78,3,2,4,0,7,[],22.958200454711914
79,3,2,4,0,6,[],15.567868947982788
80,3,2,4,0,7,[],19.325849533081055
81,3,2,4,0,6,[],14.736119747161865
82,3,2,4,0,7,[],21.480043649673462
83,3,2,4,0,6,[],15.432594299316406
84,3,2,4,0,6,[],15.187625408172607
85,3,2,4,0,6,[],15.834003686904907
86,3,2,4,0,6,[],19.457204580307007
87,3,2,4,0,6,[],16.98982524871826
88,3,2,4,0,6,[],25.250780820846558
89,3,2,4,0,6,[],16.30480146408081
90,3,2,4,0,6,[],16.60908317565918
91,3,2,4,0,6,[],16.168155193328857
92,3,2,4,0,7,[],19.400203704833984
93,3,2,4,0,6,[],17.376868963241577
94,3,2,4,0,6,[],17.700015544891357
95,3,2,4,0,6,[],17.0123233795166
96,3,2,4,0,7,[],18.520659923553467
97,3,2,4,0,6,[],12.908183574676514
