,d,k,l,level,Min,Moves
33,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
34,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
35,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
36,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
37,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
38,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
39,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
40,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
41,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
42,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
43,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
44,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
45,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
46,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
47,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
48,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
49,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
50,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
51,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
52,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
53,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
54,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
55,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
56,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
57,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
58,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
59,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
60,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
61,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
62,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
63,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
64,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
65,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
66,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
67,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
68,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
69,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
70,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
71,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
72,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
73,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
74,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
75,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
76,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
77,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
78,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
79,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
80,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
81,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
82,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
83,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
84,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
85,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
86,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
87,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
88,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
89,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
90,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
91,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
92,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
93,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
94,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
95,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
96,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
97,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
98,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
99,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
100,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
101,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
102,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
103,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
104,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
105,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
106,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
107,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
108,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
109,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
110,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
111,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
112,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
113,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
114,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
115,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
116,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
117,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
118,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
119,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
120,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
121,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
122,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
123,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
124,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
125,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
126,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
127,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
128,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
129,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
130,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
131,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
132,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
133,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
134,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
135,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
136,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
137,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
138,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
139,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
140,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
141,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
142,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
143,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
144,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
145,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
146,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
147,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
148,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
149,4,2,11,0,6,"[(12.0, 'green'), (14.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]"
