,d,k,l,t,level,Min,Moves,CPU Time
14,3,2,4,13,0,8,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (3, 'purple'), (0, 'green'), (4, 'green'), (1, 'purple'), (6, 'blue')]",2.3039097785949707
15,3,2,4,10,0,7,"[(3, 'purple'), (2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",2.1471798419952393
16,3,2,4,13,0,10,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (2, 'purple'), (0, 'purple'), (1, 'purple'), (2, 'blue'), (6, 'blue')]",2.157893180847168
17,3,2,4,17,0,9,"[(2, 'purple'), (7, 'blue'), (3, 'purple'), (5, 'red'), (0, 'green'), (4, 'green'), (1, 'purple'), (2, 'blue'), (6, 'blue')]",2.9772543907165527
18,3,2,4,19,0,9,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (3, 'purple'), (1, 'purple'), (4, 'green'), (2, 'green'), (4, 'green'), (6, 'blue')]",3.3719263076782227
19,3,2,4,19,0,8,"[(3, 'purple'), (2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (0, 'green'), (4, 'green'), (6, 'blue')]",3.3132848739624023
20,3,2,4,26,0,12,"[(3, 'purple'), (2, 'purple'), (3, 'blue'), (7, 'blue'), (3, 'purple'), (5, 'red'), (4, 'green'), (1, 'purple'), (6, 'green'), (4, 'green'), (2, 'blue'), (6, 'blue')]",11.57721996307373
21,3,2,4,13,0,9,"[(2, 'purple'), (1, 'blue'), (7, 'blue'), (5, 'red'), (1, 'purple'), (2, 'green'), (4, 'green'), (2, 'blue'), (6, 'blue')]",2.4557669162750244
22,3,2,4,23,0,10,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (0, 'purple'), (6, 'blue'), (3, 'red'), (5, 'red'), (1, 'purple')]",4.88624119758606
23,3,2,4,15,0,8,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (3, 'purple'), (0, 'purple'), (1, 'purple'), (4, 'green'), (6, 'blue')]",4.2513511180877686
24,3,2,4,16,0,9,"[(2, 'purple'), (1, 'blue'), (5, 'blue'), (7, 'blue'), (5, 'red'), (1, 'purple'), (0, 'green'), (4, 'green'), (6, 'blue')]",2.7369391918182373
25,3,2,4,98,0,8,"[(2, 'green'), (6, 'green'), (2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",53.49449396133423
26,3,2,4,62,0,14,"[(2, 'green'), (3, 'green'), (6, 'green'), (2, 'purple'), (1, 'blue'), (7, 'blue'), (5, 'red'), (1, 'purple'), (0, 'green'), (2, 'blue'), (6, 'blue'), (7, 'blue'), (4, 'green'), (6, 'blue')]",53.65588068962097
27,3,2,4,18,0,7,"[(3, 'purple'), (2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",7.840628147125244
28,3,2,4,14,0,9,"[(2, 'purple'), (7, 'blue'), (3, 'purple'), (5, 'red'), (1, 'purple'), (4, 'green'), (0, 'purple'), (1, 'purple'), (6, 'blue')]",5.587441444396973
29,3,2,4,17,0,8,"[(2, 'purple'), (1, 'blue'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (2, 'blue'), (6, 'blue')]",8.569957733154297
30,3,2,4,15,0,7,"[(0, 'purple'), (7, 'blue'), (3, 'purple'), (5, 'red'), (4, 'green'), (1, 'purple'), (6, 'blue')]",6.160127639770508
31,3,2,4,13,0,8,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (0, 'green'), (4, 'green'), (3, 'blue'), (6, 'blue')]",4.4024388790130615
32,3,2,4,12,0,8,"[(2, 'purple'), (7, 'blue'), (3, 'purple'), (5, 'red'), (1, 'purple'), (4, 'green'), (2, 'blue'), (6, 'blue')]",4.569190740585327
33,3,2,4,16,0,9,"[(0, 'purple'), (7, 'blue'), (2, 'purple'), (5, 'red'), (1, 'purple'), (4, 'green'), (0, 'purple'), (6, 'blue'), (1, 'purple')]",7.1617748737335205
34,3,2,4,22,0,7,"[(3, 'purple'), (2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",7.068241596221924
35,3,2,4,16,0,11,"[(2, 'purple'), (3, 'blue'), (5, 'blue'), (0, 'purple'), (1, 'blue'), (7, 'blue'), (3, 'purple'), (5, 'red'), (4, 'green'), (1, 'purple'), (6, 'blue')]",9.3240647315979
36,3,2,4,15,0,10,"[(2, 'purple'), (7, 'blue'), (3, 'purple'), (5, 'red'), (4, 'green'), (1, 'purple'), (2, 'purple'), (1, 'purple'), (3, 'blue'), (6, 'blue')]",5.899959325790405
37,3,2,4,18,0,9,"[(2, 'purple'), (1, 'blue'), (5, 'blue'), (1, 'blue'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",9.124168634414673
38,3,2,4,10,0,10,"[(0, 'purple'), (7, 'blue'), (3, 'purple'), (2, 'purple'), (1, 'red'), (5, 'red'), (1, 'purple'), (2, 'green'), (4, 'green'), (6, 'blue')]",4.359727621078491
39,3,2,4,14,0,7,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (0, 'purple'), (1, 'purple'), (4, 'green'), (6, 'blue')]",2.5291874408721924
40,3,2,4,27,0,13,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (0, 'purple'), (1, 'purple'), (3, 'purple'), (2, 'purple'), (1, 'purple'), (0, 'green'), (6, 'blue'), (3, 'blue'), (4, 'green'), (6, 'blue')]",7.726408958435059
41,3,2,4,15,0,8,"[(0, 'purple'), (2, 'purple'), (7, 'blue'), (3, 'purple'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",8.148664951324463
42,3,2,4,18,0,10,"[(3, 'green'), (2, 'green'), (6, 'green'), (2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (2, 'blue'), (6, 'blue')]",9.95512342453003
43,3,2,4,9,0,9,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (3, 'purple'), (1, 'purple'), (0, 'green'), (3, 'blue'), (4, 'green'), (6, 'blue')]",1.4547793865203857
44,3,2,4,47,0,8,"[(3, 'purple'), (1, 'purple'), (2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",34.180389642715454
45,3,2,4,11,0,8,"[(2, 'purple'), (1, 'blue'), (7, 'blue'), (5, 'red'), (1, 'purple'), (2, 'green'), (4, 'green'), (6, 'blue')]",1.9523870944976807
46,3,2,4,16,0,10,"[(0, 'purple'), (7, 'blue'), (2, 'purple'), (5, 'red'), (1, 'purple'), (2, 'green'), (6, 'green'), (0, 'green'), (4, 'green'), (6, 'blue')]",9.823832988739014
47,3,2,4,30,0,9,"[(3, 'purple'), (2, 'purple'), (3, 'blue'), (7, 'blue'), (3, 'purple'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",14.688705444335938
48,3,2,4,17,0,10,"[(2, 'purple'), (7, 'blue'), (0, 'red'), (5, 'red'), (1, 'purple'), (2, 'green'), (4, 'green'), (2, 'blue'), (3, 'blue'), (6, 'blue')]",9.660525798797607
49,3,2,4,17,0,13,"[(7, 'green'), (0, 'purple'), (2, 'green'), (7, 'blue'), (3, 'blue'), (7, 'red'), (4, 'purple'), (1, 'purple'), (0, 'green'), (5, 'red'), (2, 'green'), (4, 'green'), (6, 'blue')]",11.32193112373352
50,3,2,4,12,0,7,"[(2, 'purple'), (3, 'blue'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",2.1648447513580322
51,3,2,4,12,0,8,"[(3, 'purple'), (2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (0, 'green'), (4, 'green'), (6, 'blue')]",7.181386709213257
52,3,2,4,14,0,11,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (0, 'green'), (6, 'blue'), (7, 'blue'), (4, 'green'), (0, 'purple'), (6, 'blue'), (1, 'purple')]",3.3085920810699463
53,3,2,4,13,0,8,"[(0, 'purple'), (7, 'blue'), (3, 'purple'), (5, 'red'), (1, 'purple'), (2, 'green'), (4, 'green'), (6, 'blue')]",2.25917387008667
54,3,2,4,18,0,10,"[(3, 'purple'), (2, 'purple'), (7, 'blue'), (3, 'purple'), (0, 'red'), (5, 'red'), (4, 'green'), (0, 'purple'), (1, 'purple'), (6, 'blue')]",7.018468379974365
55,3,2,4,15,0,9,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (0, 'purple'), (3, 'purple'), (4, 'green'), (2, 'purple'), (1, 'purple'), (6, 'blue')]",9.22793197631836
56,3,2,4,140,0,12,"[(2, 'green'), (6, 'green'), (2, 'purple'), (7, 'blue'), (5, 'red'), (3, 'purple'), (4, 'green'), (2, 'purple'), (1, 'purple'), (0, 'purple'), (1, 'purple'), (6, 'blue')]",39.925785541534424
57,3,2,4,12,0,8,"[(3, 'purple'), (2, 'purple'), (7, 'blue'), (1, 'red'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",7.432539224624634
58,3,2,4,12,0,9,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (0, 'purple'), (1, 'purple'), (3, 'purple'), (4, 'green'), (1, 'purple'), (6, 'blue')]",2.6219375133514404
59,3,2,4,49,0,14,"[(2, 'green'), (6, 'green'), (0, 'purple'), (2, 'purple'), (7, 'blue'), (1, 'red'), (5, 'red'), (1, 'purple'), (0, 'green'), (4, 'green'), (6, 'blue'), (0, 'purple'), (3, 'purple'), (1, 'purple')]",21.240638732910156
60,3,2,4,10,0,6,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",1.9785544872283936
61,3,2,4,104,0,12,"[(2, 'green'), (3, 'green'), (0, 'red'), (4, 'blue'), (7, 'green'), (2, 'green'), (3, 'purple'), (7, 'blue'), (5, 'red'), (4, 'green'), (1, 'purple'), (6, 'blue')]",32.15246248245239
62,3,2,4,48,0,9,"[(2, 'green'), (6, 'green'), (3, 'purple'), (2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",20.253063440322876
63,3,2,4,12,0,8,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (3, 'purple'), (4, 'green'), (2, 'purple'), (1, 'purple'), (6, 'blue')]",6.133991718292236
64,3,2,4,28,0,11,"[(2, 'purple'), (3, 'blue'), (1, 'blue'), (3, 'blue'), (7, 'blue'), (0, 'red'), (1, 'red'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",13.574752807617188
65,3,2,4,9,0,7,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (2, 'blue'), (6, 'blue')]",2.3085830211639404
66,3,2,4,34,0,10,"[(3, 'purple'), (2, 'purple'), (3, 'blue'), (7, 'blue'), (5, 'red'), (1, 'purple'), (2, 'green'), (4, 'green'), (3, 'blue'), (6, 'blue')]",18.55879282951355
67,3,2,4,40,0,9,"[(3, 'purple'), (2, 'purple'), (7, 'blue'), (0, 'red'), (5, 'red'), (3, 'purple'), (4, 'green'), (1, 'purple'), (6, 'blue')]",25.42730212211609
68,3,2,4,15,0,8,"[(2, 'purple'), (7, 'blue'), (3, 'purple'), (5, 'red'), (4, 'green'), (0, 'purple'), (1, 'purple'), (6, 'blue')]",5.86410927772522
69,3,2,4,7,0,10,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (0, 'green'), (6, 'green'), (4, 'green'), (3, 'blue'), (7, 'blue'), (6, 'blue')]",4.763851165771484
70,3,2,4,13,0,7,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (0, 'purple'), (1, 'purple'), (4, 'green'), (6, 'blue')]",6.212682247161865
71,3,2,4,17,0,11,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (3, 'purple'), (0, 'green'), (4, 'green'), (6, 'green'), (1, 'purple'), (2, 'green'), (4, 'green'), (6, 'blue')]",6.229268789291382
72,3,2,4,12,0,8,"[(2, 'purple'), (7, 'blue'), (3, 'purple'), (5, 'red'), (4, 'green'), (2, 'purple'), (1, 'purple'), (6, 'blue')]",4.975106954574585
73,3,2,4,18,0,6,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",8.00669550895691
74,3,2,4,16,0,9,"[(2, 'purple'), (1, 'blue'), (7, 'blue'), (0, 'red'), (5, 'red'), (1, 'purple'), (4, 'green'), (3, 'blue'), (6, 'blue')]",4.481748342514038
75,3,2,4,15,0,9,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (0, 'purple'), (1, 'purple'), (0, 'green'), (2, 'green'), (4, 'green'), (6, 'blue')]",10.444779872894287
76,3,2,4,50,0,13,"[(3, 'purple'), (1, 'purple'), (2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (0, 'green'), (6, 'blue'), (7, 'blue'), (4, 'green'), (6, 'blue'), (2, 'purple'), (1, 'purple')]",19.992113828659058
77,3,2,4,17,0,9,"[(0, 'purple'), (7, 'blue'), (1, 'purple'), (2, 'purple'), (5, 'red'), (1, 'purple'), (0, 'green'), (4, 'green'), (6, 'blue')]",6.6643524169921875
78,3,2,4,14,0,6,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",6.156116962432861
79,3,2,4,16,0,7,"[(2, 'purple'), (7, 'blue'), (3, 'purple'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",7.0084638595581055
80,3,2,4,9,0,6,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",6.763380289077759
81,3,2,4,18,0,9,"[(2, 'purple'), (3, 'blue'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (2, 'purple'), (1, 'purple'), (6, 'blue')]",16.4162814617157
82,3,2,4,22,0,12,"[(2, 'green'), (6, 'green'), (0, 'purple'), (2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (0, 'green'), (6, 'blue'), (7, 'blue'), (4, 'green'), (6, 'blue')]",15.510464668273926
83,3,2,4,18,0,6,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",9.852921724319458
84,3,2,4,10,0,8,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (0, 'green'), (4, 'green'), (2, 'blue'), (6, 'blue')]",3.8796310424804688
85,3,2,4,15,0,10,"[(3, 'purple'), (0, 'purple'), (7, 'blue'), (3, 'purple'), (5, 'red'), (4, 'green'), (1, 'purple'), (0, 'purple'), (1, 'purple'), (6, 'blue')]",5.024439096450806
86,3,2,4,16,0,10,"[(2, 'green'), (6, 'green'), (2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (2, 'green'), (4, 'green'), (2, 'blue'), (6, 'blue')]",7.208261251449585
87,3,2,4,19,0,7,"[(0, 'purple'), (7, 'blue'), (3, 'purple'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",7.367056369781494
88,3,2,4,11,0,10,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (2, 'green'), (0, 'green'), (4, 'green'), (6, 'blue'), (2, 'purple'), (1, 'purple')]",4.449242830276489
89,3,2,4,11,0,6,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",11.182907819747925
90,3,2,4,46,0,8,"[(3, 'purple'), (2, 'purple'), (7, 'blue'), (5, 'red'), (0, 'purple'), (1, 'purple'), (4, 'green'), (6, 'blue')]",42.62243914604187
91,3,2,4,10,0,7,"[(2, 'purple'), (1, 'blue'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",6.5651280879974365
92,3,2,4,10,0,7,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (2, 'green'), (4, 'green'), (6, 'blue')]",7.7522594928741455
93,3,2,4,14,0,9,"[(3, 'purple'), (2, 'purple'), (7, 'blue'), (5, 'red'), (0, 'red'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",10.17572283744812
94,3,2,4,20,0,8,"[(3, 'purple'), (2, 'purple'), (7, 'blue'), (3, 'purple'), (5, 'red'), (4, 'green'), (1, 'purple'), (6, 'blue')]",21.626635789871216
95,3,2,4,8,0,6,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",4.43720817565918
96,3,2,4,10,0,7,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (0, 'purple'), (1, 'purple'), (4, 'green'), (6, 'blue')]",10.408238410949707
97,3,2,4,15,0,7,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (3, 'purple'), (4, 'green'), (1, 'purple'), (6, 'blue')]",8.192146301269531
98,3,2,4,14,0,8,"[(2, 'purple'), (3, 'purple'), (2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",9.189329385757446
99,3,2,4,15,0,6,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",10.5075843334198
100,3,2,4,17,0,9,"[(2, 'purple'), (1, 'blue'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue'), (2, 'purple'), (1, 'purple')]",16.595059633255005
101,3,2,4,15,0,12,"[(2, 'purple'), (7, 'blue'), (3, 'purple'), (0, 'red'), (5, 'red'), (1, 'purple'), (2, 'green'), (4, 'green'), (3, 'purple'), (0, 'purple'), (6, 'blue'), (1, 'purple')]",11.241337537765503
102,3,2,4,16,0,7,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (3, 'blue'), (6, 'blue')]",14.012465000152588
103,3,2,4,17,0,9,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (3, 'purple'), (0, 'purple'), (1, 'purple'), (2, 'green'), (4, 'green'), (6, 'blue')]",7.551133155822754
104,3,2,4,15,0,8,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (2, 'green'), (4, 'green'), (6, 'blue')]",9.887892007827759
105,3,2,4,14,0,9,"[(3, 'purple'), (2, 'purple'), (7, 'blue'), (5, 'red'), (3, 'purple'), (4, 'green'), (0, 'purple'), (1, 'purple'), (6, 'blue')]",6.178243160247803
106,3,2,4,40,0,20,"[(3, 'green'), (0, 'red'), (6, 'blue'), (4, 'blue'), (7, 'green'), (2, 'green'), (3, 'purple'), (7, 'blue'), (5, 'red'), (1, 'red'), (5, 'red'), (4, 'green'), (0, 'purple'), (6, 'blue'), (2, 'purple'), (7, 'red'), (0, 'purple'), (5, 'red'), (3, 'purple'), (1, 'purple')]",42.62528419494629
107,3,2,4,10,0,8,"[(2, 'purple'), (7, 'blue'), (0, 'red'), (5, 'red'), (1, 'purple'), (2, 'green'), (4, 'green'), (6, 'blue')]",6.966803550720215
108,3,2,4,16,0,9,"[(3, 'purple'), (2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (0, 'green'), (2, 'green'), (4, 'green'), (6, 'blue')]",8.687840938568115
109,3,2,4,14,0,7,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (3, 'purple'), (1, 'purple'), (4, 'green'), (6, 'blue')]",12.077120780944824
110,3,2,4,19,0,9,"[(2, 'purple'), (3, 'purple'), (2, 'purple'), (7, 'blue'), (5, 'red'), (3, 'purple'), (4, 'green'), (1, 'purple'), (6, 'blue')]",16.591848134994507
111,3,2,4,24,0,9,"[(3, 'purple'), (2, 'purple'), (1, 'blue'), (7, 'blue'), (5, 'red'), (1, 'purple'), (0, 'green'), (4, 'green'), (6, 'blue')]",16.027958393096924
112,3,2,4,16,0,9,"[(0, 'purple'), (7, 'blue'), (3, 'purple'), (5, 'red'), (2, 'green'), (4, 'green'), (2, 'purple'), (1, 'purple'), (6, 'blue')]",12.468885660171509
113,3,2,4,16,0,10,"[(3, 'purple'), (1, 'purple'), (2, 'purple'), (1, 'blue'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (2, 'blue'), (6, 'blue')]",10.546399116516113
114,3,2,4,16,0,9,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (3, 'purple'), (1, 'purple'), (4, 'green'), (2, 'purple'), (1, 'purple'), (6, 'blue')]",6.781496524810791
115,3,2,4,15,0,12,"[(0, 'purple'), (7, 'blue'), (2, 'purple'), (5, 'red'), (1, 'purple'), (0, 'green'), (2, 'green'), (4, 'green'), (2, 'purple'), (1, 'purple'), (3, 'blue'), (6, 'blue')]",4.697073221206665
116,3,2,4,13,0,10,"[(0, 'purple'), (2, 'purple'), (7, 'blue'), (3, 'purple'), (5, 'red'), (1, 'purple'), (2, 'green'), (4, 'green'), (3, 'blue'), (6, 'blue')]",4.715429306030273
117,3,2,4,19,0,10,"[(0, 'purple'), (3, 'purple'), (2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (0, 'green'), (4, 'green'), (3, 'blue'), (6, 'blue')]",12.791449546813965
118,3,2,4,23,0,10,"[(2, 'green'), (6, 'green'), (3, 'purple'), (2, 'purple'), (1, 'blue'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",21.57913827896118
119,3,2,4,31,0,13,"[(3, 'green'), (6, 'green'), (2, 'green'), (6, 'green'), (2, 'purple'), (0, 'purple'), (3, 'blue'), (7, 'blue'), (2, 'purple'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",11.257099866867065
120,3,2,4,13,0,7,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (2, 'blue'), (6, 'blue')]",5.4291369915008545
121,3,2,4,45,0,14,"[(2, 'green'), (3, 'green'), (6, 'green'), (2, 'purple'), (7, 'blue'), (5, 'red'), (3, 'purple'), (1, 'purple'), (0, 'green'), (3, 'blue'), (6, 'blue'), (7, 'blue'), (4, 'green'), (6, 'blue')]",38.72862529754639
122,3,2,4,19,0,12,"[(2, 'green'), (6, 'green'), (0, 'purple'), (7, 'blue'), (3, 'purple'), (5, 'red'), (4, 'green'), (1, 'purple'), (3, 'purple'), (0, 'purple'), (1, 'purple'), (6, 'blue')]",13.305745601654053
123,3,2,4,11,0,7,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (2, 'green'), (4, 'green'), (6, 'blue')]",4.727904319763184
124,3,2,4,25,0,11,"[(2, 'green'), (6, 'green'), (2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (0, 'green'), (2, 'blue'), (3, 'blue'), (4, 'green'), (6, 'blue')]",9.68634843826294
125,3,2,4,14,0,8,"[(2, 'purple'), (1, 'blue'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (2, 'blue'), (6, 'blue')]",4.9244606494903564
126,3,2,4,17,0,10,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (2, 'green'), (4, 'green'), (3, 'blue'), (6, 'green'), (4, 'green'), (6, 'blue')]",12.764325380325317
127,3,2,4,14,0,7,"[(2, 'purple'), (7, 'blue'), (1, 'red'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",6.303136825561523
128,3,2,4,13,0,7,"[(2, 'purple'), (3, 'blue'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (6, 'blue')]",3.493049383163452
129,3,2,4,12,0,9,"[(2, 'purple'), (3, 'purple'), (2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (4, 'green'), (2, 'blue'), (6, 'blue')]",5.215113639831543
130,3,2,4,24,0,9,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (0, 'green'), (6, 'blue'), (7, 'blue'), (4, 'green'), (6, 'blue')]",7.868074178695679
131,3,2,4,15,0,11,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'red'), (5, 'red'), (3, 'purple'), (1, 'purple'), (0, 'green'), (2, 'green'), (4, 'green'), (6, 'blue')]",10.637461423873901
132,3,2,4,14,0,7,"[(2, 'purple'), (7, 'blue'), (5, 'red'), (1, 'purple'), (0, 'green'), (4, 'green'), (6, 'blue')]",10.412997961044312
133,3,2,4,14,0,11,"[(0, 'purple'), (2, 'green'), (3, 'blue'), (7, 'red'), (4, 'purple'), (1, 'purple'), (5, 'red'), (6, 'green'), (4, 'green'), (7, 'blue'), (6, 'blue')]",14.329190731048584
134,3,2,4,8,0,8,"[(2, 'purple'), (7, 'blue'), (3, 'purple'), (5, 'red'), (4, 'green'), (0, 'purple'), (6, 'blue'), (1, 'purple')]",3.6005969047546387
