,d,k,l,level,Min,Moves,CPU Time
0,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.68914484977722
1,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",61.018938064575195
2,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.494601011276245
3,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.97379517555237
4,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.41272711753845
5,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.66402292251587
6,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.91474986076355
7,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.181204080581665
8,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",61.1582248210907
9,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.21148490905762
10,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",61.109638929367065
11,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.71794676780701
12,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.314109802246094
13,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.254647970199585
14,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",61.12589430809021
15,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.38213396072388
16,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.55864691734314
17,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",61.34349226951599
18,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.01398301124573
19,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.18201279640198
20,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.53136205673218
21,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.97902512550354
22,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.053550004959106
23,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",61.19860291481018
24,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.76448917388916
25,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",61.13655877113342
26,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",59.816635847091675
27,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.04413294792175
28,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.36113405227661
29,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.00092959403992
30,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.38683009147644
31,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.95682096481323
32,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",61.40113711357117
33,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.84835481643677
34,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.6700496673584
35,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.98987889289856
36,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.812753200531006
37,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.21433067321777
38,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.483433961868286
39,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",61.303898096084595
40,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.53025794029236
41,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.866440773010254
42,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",61.263872146606445
43,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",61.26129198074341
44,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.91499590873718
45,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.829102754592896
46,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.54713296890259
47,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.81223392486572
48,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.59852385520935
49,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",61.74768400192261
50,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",59.6807758808136
51,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",59.9972448348999
52,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.675779819488525
53,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.997536182403564
54,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.68022418022156
55,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.107048988342285
56,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",61.45524287223816
57,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.556848764419556
58,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",61.35572814941406
59,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",61.358474016189575
60,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",61.26590394973755
61,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.667656898498535
62,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",61.841283082962036
63,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",61.19900393486023
64,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.3883421421051
65,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.61805534362793
66,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",61.4160430431366
67,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",61.14915990829468
68,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.81911301612854
69,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.58084678649902
70,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.83878183364868
71,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",61.02080202102661
72,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",61.780757188797
73,4,2,11,1,7,"[(2.0, 'purple'), (15.0, 'red'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green'), (7.0, 'purple')]",60.91391706466675
