,d,k,l,level,Min,Moves,CPU Time
0,4,3,11,2,30,[],390.5542297363281
1,4,3,11,2,34,[],441.1938977241516
2,4,3,11,2,28,[],568.8558127880096
3,4,3,11,2,44,[],906.003853559494
4,4,3,11,2,27,[],841.4779975414276
5,4,3,11,2,38,[],395.39822602272034
6,4,3,11,2,30,[],355.7513566017151
7,4,3,11,2,24,[],499.31628155708313
8,4,3,11,2,37,[],747.2569839954376
9,4,3,11,2,35,[],502.3691098690033
10,4,3,11,2,47,[],748.4171762466431
11,4,3,11,2,29,[],390.9417107105255
12,4,3,11,2,23,[],260.7963287830353
13,4,3,11,2,27,[],362.63354682922363
14,4,3,11,2,31,[],565.4168829917908
15,4,3,11,2,36,[],747.7081172466278
16,4,3,11,2,31,[],392.915358543396
17,4,3,11,2,27,[],442.9855606555939
18,4,3,11,2,31,[],431.3743751049042
19,4,3,11,2,29,[],327.4435520172119
20,4,3,11,2,31,[],534.5203878879547
21,4,3,11,2,27,[],386.96490383148193
22,4,3,11,2,22,[],659.8919324874878
23,4,3,11,2,28,[],642.6094763278961
24,4,3,11,2,42,[],563.9426860809326
25,4,3,11,2,27,[],510.2353723049164
26,4,3,11,2,22,[],538.5782732963562
27,4,3,11,2,34,[],569.8470256328583
28,4,3,11,2,26,[],254.52411651611328
29,4,3,11,2,34,[],651.461930513382
30,4,3,11,2,33,[],394.90870690345764
31,4,3,11,2,28,[],420.96560502052307
32,4,3,11,2,23,[],1129.5839776992798
33,4,3,11,2,27,[],467.8120951652527
34,4,3,11,2,41,[],312.323926448822
35,4,3,11,2,32,[],430.21366596221924
36,4,3,11,2,20,[],219.5395359992981
37,4,3,11,2,26,[],348.0094449520111
38,4,3,11,2,33,[],585.247546672821
39,4,3,11,2,26,[],523.707505941391
40,4,3,11,2,18,[],270.34958267211914
41,4,3,11,2,23,[],225.74693655967712
42,4,3,11,2,30,[],294.63858795166016
43,4,3,11,2,28,[],326.78946900367737
44,4,3,11,2,39,[],482.56976652145386
45,4,3,11,2,18,[],379.64182686805725
46,4,3,11,2,21,[],363.1643331050873
47,4,3,11,2,30,[],660.8909513950348
48,4,3,11,2,25,[],254.438068151474
49,4,3,11,2,28,[],367.6083300113678
50,4,3,11,2,25,[],596.2220277786255
51,4,3,11,2,12,[],689.9186384677887
52,4,3,11,2,28,[],916.604451417923
53,4,3,11,2,26,[],504.5508370399475
54,4,3,11,2,42,[],488.40015387535095
55,4,3,11,2,28,[],427.5037293434143
56,4,3,11,2,16,[],403.1662006378174
57,4,3,11,2,18,[],749.4944274425507
58,4,3,11,2,38,[],762.1857841014862
59,4,3,11,2,27,[],434.43157744407654
60,4,3,11,2,42,[],451.4393768310547
61,4,3,11,2,29,[],631.9131145477295
62,4,3,11,2,22,[],624.8847284317017
63,4,3,11,2,19,[],611.801650762558
64,4,3,11,2,40,[],425.4344627857208
65,4,3,11,2,36,[],291.85344219207764
66,4,3,11,2,44,[],797.2491753101349
67,4,3,11,2,22,[],289.91925263404846
68,4,3,11,2,22,[],447.69439673423767
69,4,3,11,2,29,[],628.1810009479523
70,4,3,11,2,34,[],654.7280540466309
71,4,3,11,2,26,[],362.36130475997925
72,4,3,11,2,37,[],442.3852643966675
73,4,3,11,2,30,[],372.29628896713257
74,4,3,11,2,38,[],747.2866151332855
75,4,3,11,2,33,[],498.79892444610596
76,4,3,11,2,32,[],247.27047681808472
77,4,3,11,2,12,[],269.68187713623047
78,4,3,11,2,41,[],680.2780921459198
79,4,3,11,2,15,[],140.71899914741516
80,4,3,11,2,33,[],645.7833049297333
81,4,3,11,2,18,[],282.58193254470825
82,4,3,11,2,23,[],657.3799486160278
83,4,3,11,2,28,[],540.2584445476532
84,4,3,11,2,28,[],738.1016418933868
85,4,3,11,2,28,[],607.1806099414825
86,4,3,11,2,21,[],411.9660437107086
87,4,3,11,2,30,[],334.8724367618561
88,4,3,11,2,26,[],543.215717792511
89,4,3,11,2,27,[],314.3404002189636
90,4,3,11,2,19,[],666.7976009845734
91,4,3,11,2,49,[],704.6531262397766
92,4,3,11,2,27,[],836.8783679008484
93,4,3,11,2,33,[],578.1879076957703
94,4,3,11,2,17,[],373.52588653564453
95,4,3,11,2,38,[],672.7937428951263
96,4,3,11,2,19,[],598.30348944664
97,4,3,11,2,26,[],603.9927537441254
98,4,3,11,2,19,[],536.4624700546265
99,4,3,11,2,25,[],408.49325037002563
100,4,3,11,2,29,[],741.6183145046234
101,4,3,11,2,23,[],391.025057554245
102,4,3,11,2,29,[],550.415246963501
103,4,3,11,2,30,[],313.40182089805603
104,4,3,11,2,27,[],836.0719521045685
105,4,3,11,2,25,[],706.5881688594818
106,4,3,11,2,35,[],678.985871553421
107,4,3,11,2,27,[],962.0002262592316
