,d,k,l,level,Min,Moves,CPU Time
0,4,1,11,0,4,[],63.91109323501587
1,4,1,11,0,4,[],63.469571113586426
2,4,1,11,0,4,[],52.32060647010803
3,4,1,11,0,4,[],60.81162643432617
4,4,1,11,0,4,[],66.46615529060364
5,4,1,11,0,4,[],56.54464888572693
6,4,1,11,0,4,[],66.14576840400696
7,4,1,11,0,4,[],60.98280930519104
8,4,1,11,0,4,[],66.685720205307
9,4,1,11,0,4,[],30.538904428482056
10,4,1,11,0,4,[],69.85479688644409
11,4,1,11,0,4,[],63.10516142845154
12,4,1,11,0,4,[],70.47138690948486
13,4,1,11,0,4,[],61.1545832157135
14,4,1,11,0,4,[],62.382752895355225
15,4,1,11,0,4,[],65.31580662727356
16,4,1,11,0,4,[],64.4489381313324
17,4,1,11,0,4,[],36.50726294517517
18,4,1,11,0,4,[],64.0657844543457
19,4,1,11,0,4,[],54.606563329696655
20,4,1,11,0,4,[],51.95420837402344
21,4,1,11,0,4,[],62.4999737739563
22,4,1,11,0,4,[],60.96982264518738
23,4,1,11,0,4,[],68.26773738861084
24,4,1,11,0,4,[],53.291605710983276
25,4,1,11,0,4,[],59.769413471221924
26,4,1,11,0,4,[],64.2195041179657
27,4,1,11,0,4,[],66.33865261077881
28,4,1,11,0,4,[],60.25996947288513
29,4,1,11,0,4,[],63.37034726142883
30,4,1,11,0,4,[],64.03758406639099
31,4,1,11,0,4,[],55.358768701553345
32,4,1,11,0,4,[],67.80310106277466
33,4,1,11,0,4,[],53.6943097114563
34,4,1,11,0,4,[],68.43702960014343
35,4,1,11,0,4,[],59.17318367958069
36,4,1,11,0,4,[],65.74731111526489
37,4,1,11,0,4,[],57.99600100517273
38,4,1,11,0,4,[],63.28722071647644
39,4,1,11,0,4,[],66.02999186515808
40,4,1,11,0,4,[],65.18993139266968
41,4,1,11,0,4,[],63.85165333747864
42,4,1,11,0,4,[],65.50967860221863
43,4,1,11,0,4,[],63.24185562133789
44,4,1,11,0,4,[],65.03560304641724
45,4,1,11,0,4,[],60.276156425476074
46,4,1,11,0,4,[],66.82265448570251
47,4,1,11,0,4,[],60.381678342819214
48,4,1,11,0,4,[],70.7753164768219
49,4,1,11,0,4,[],14.132951259613037
50,4,1,11,0,4,[],68.20463514328003
51,4,1,11,0,4,[],64.02802968025208
52,4,1,11,0,4,[],14.008984088897705
53,4,1,11,0,4,[],62.841129779815674
54,4,1,11,0,4,[],14.108794212341309
55,4,1,11,0,4,[],15.304319143295288
56,4,1,11,0,4,[],55.953871726989746
57,4,1,11,0,4,[],62.73982262611389
58,4,1,11,0,4,[],60.85702109336853
59,4,1,11,0,4,[],62.897254943847656
60,4,1,11,0,4,[],53.29865527153015
61,4,1,11,0,4,[],50.01539325714111
62,4,1,11,0,4,[],57.346951961517334
63,4,1,11,0,4,[],65.62242126464844
64,4,1,11,0,4,[],68.95053839683533
65,4,1,11,0,4,[],64.1958818435669
66,4,1,11,0,4,[],64.86650323867798
67,4,1,11,0,4,[],63.44998121261597
68,4,1,11,0,4,[],67.85410666465759
69,4,1,11,0,4,[],60.546517848968506
70,4,1,11,0,4,[],63.633806467056274
71,4,1,11,0,4,[],70.23677349090576
72,4,1,11,0,4,[],66.82772493362427
73,4,1,11,0,4,[],61.029860973358154
74,4,1,11,0,4,[],14.600941181182861
75,4,1,11,0,4,[],60.108150243759155
76,4,1,11,0,4,[],66.53461527824402
77,4,1,11,0,4,[],55.11555290222168
78,4,1,11,0,4,[],15.731537580490112
79,4,1,11,0,4,[],58.81243085861206
80,4,1,11,0,4,[],66.84358406066895
81,4,1,11,0,4,[],57.43461489677429
82,4,1,11,0,4,[],53.08307981491089
83,4,1,11,0,4,[],19.003857374191284
84,4,1,11,0,4,[],61.998515129089355
85,4,1,11,0,4,[],66.51048445701599
86,4,1,11,0,4,[],65.43394613265991
87,4,1,11,0,4,[],61.40826940536499
88,4,1,11,0,4,[],65.72083759307861
89,4,1,11,0,4,[],53.941914319992065
90,4,1,11,0,4,[],60.1093533039093
91,4,1,11,0,4,[],63.542088747024536
92,4,1,11,0,4,[],53.722410440444946
93,4,1,11,0,4,[],58.093791484832764
94,4,1,11,0,4,[],53.786476373672485
95,4,1,11,0,4,[],59.02864980697632
96,4,1,11,0,4,[],61.83799767494202
97,4,1,11,0,4,[],67.97729301452637
98,4,1,11,0,4,[],54.00002431869507
99,4,1,11,0,4,[],64.16147518157959
100,4,1,11,0,4,[],57.635441303253174
101,4,1,11,0,4,[],61.752646923065186
102,4,1,11,0,4,[],67.21258687973022
103,4,1,11,0,4,[],59.618029832839966
104,4,1,11,0,4,[],56.43420124053955
105,4,1,11,0,4,[],64.48443388938904
106,4,1,11,0,4,[],15.173998355865479
107,4,1,11,0,4,[],13.529064893722534
108,4,1,11,0,4,[],62.939308404922485
109,4,1,11,0,4,[],57.59426546096802
110,4,1,11,0,4,[],59.830599784851074
111,4,1,11,0,4,[],60.66537809371948
112,4,1,11,0,4,[],13.315165758132935
113,4,1,11,0,4,[],14.34618592262268
114,4,1,11,0,4,[],61.86984443664551
115,4,1,11,0,4,[],65.54149031639099
116,4,1,11,0,4,[],66.97485828399658
117,4,1,11,0,4,[],57.71937394142151
118,4,1,11,0,4,[],69.5517144203186
119,4,1,11,0,4,[],64.68886399269104
120,4,1,11,0,4,[],61.12025427818298
121,4,1,11,0,4,[],13.856111764907837
122,4,1,11,0,4,[],62.59519672393799
123,4,1,11,0,4,[],61.50607490539551
124,4,1,11,0,4,[],55.707568407058716
125,4,1,11,0,4,[],62.445868730545044
126,4,1,11,0,4,[],64.06237173080444
127,4,1,11,0,4,[],68.37868857383728
128,4,1,11,0,4,[],47.7805871963501
129,4,1,11,0,4,[],64.52331590652466
130,4,1,11,0,4,[],14.617330312728882
