,d,k,l,t,level,Min,Moves,CPU Time
23,4,1,11,15,1,14,"[(15, 'red'), (0, 'purple'), (13, 'green'), (14, 'red'), (2, 'purple'), (3, 'yellow'), (5, 'blue'), (1, 'yellow'), (6, 'red'), (4, 'blue'), (7, 'red'), (3, 'purple'), (5, 'red'), (7, 'purple')]",12.385519742965698
24,4,1,11,48,1,34,"[(12, 'red'), (13, 'green'), (6, 'blue'), (14, 'red'), (3, 'yellow'), (2, 'yellow'), (5, 'purple'), (0, 'yellow'), (1, 'yellow'), (7, 'purple'), (4, 'blue'), (12, 'blue'), (4, 'blue'), (15, 'red'), (14, 'red'), (10, 'red'), (5, 'blue'), (4, 'blue'), (2, 'red'), (3, 'red'), (11, 'red'), (0, 'yellow'), (15, 'purple'), (7, 'purple'), (1, 'yellow'), (15, 'red'), (5, 'blue'), (4, 'blue'), (5, 'purple'), (9, 'green'), (7, 'purple'), (13, 'red'), (5, 'red'), (13, 'green')]",44.93458795547485
25,4,1,11,18,1,10,"[(15, 'red'), (13, 'green'), (12, 'purple'), (6, 'blue'), (4, 'blue'), (14, 'purple'), (7, 'red'), (5, 'red'), (15, 'purple'), (7, 'purple')]",16.697421073913574
26,4,1,11,14,1,12,"[(0, 'purple'), (9, 'red'), (2, 'purple'), (13, 'green'), (5, 'blue'), (15, 'green'), (6, 'purple'), (13, 'red'), (7, 'purple'), (4, 'blue'), (5, 'red'), (13, 'green')]",12.698364973068237
27,4,1,11,21,1,14,"[(6, 'purple'), (4, 'green'), (5, 'blue'), (7, 'purple'), (12, 'green'), (14, 'green'), (15, 'purple'), (7, 'purple'), (12, 'green'), (4, 'blue'), (5, 'red'), (6, 'blue'), (4, 'blue'), (13, 'green')]",21.464557647705078
28,4,1,11,15,1,12,"[(15, 'red'), (13, 'green'), (5, 'yellow'), (3, 'blue'), (7, 'red'), (1, 'yellow'), (2, 'blue'), (6, 'purple'), (5, 'red'), (7, 'purple'), (6, 'blue'), (4, 'blue')]",7.6825854778289795
29,4,1,11,15,1,10,"[(6, 'purple'), (12, 'red'), (13, 'green'), (4, 'red'), (5, 'red'), (3, 'blue'), (7, 'purple'), (2, 'blue'), (6, 'blue'), (4, 'blue')]",13.1893630027771
30,4,1,11,23,1,22,"[(9, 'red'), (13, 'green'), (6, 'blue'), (7, 'blue'), (12, 'green'), (5, 'blue'), (0, 'yellow'), (1, 'red'), (7, 'blue'), (6, 'purple'), (15, 'blue'), (7, 'purple'), (5, 'red'), (13, 'green'), (14, 'blue'), (1, 'yellow'), (12, 'green'), (6, 'blue'), (13, 'green'), (4, 'blue'), (15, 'green'), (13, 'green')]",19.488999366760254
31,4,1,11,14,1,10,"[(3, 'blue'), (6, 'purple'), (2, 'blue'), (7, 'purple'), (4, 'green'), (5, 'red'), (6, 'blue'), (12, 'green'), (4, 'blue'), (13, 'green')]",10.949288606643677
32,4,1,11,19,1,14,"[(15, 'red'), (13, 'green'), (6, 'purple'), (5, 'blue'), (14, 'red'), (4, 'blue'), (7, 'purple'), (15, 'red'), (12, 'green'), (13, 'red'), (5, 'red'), (0, 'blue'), (4, 'blue'), (13, 'green')]",11.459280967712402
33,4,1,11,15,1,12,"[(12, 'red'), (13, 'green'), (5, 'purple'), (6, 'blue'), (9, 'green'), (4, 'blue'), (7, 'purple'), (6, 'blue'), (4, 'red'), (5, 'red'), (13, 'green'), (4, 'blue')]",15.911409139633179
34,4,1,11,24,1,14,"[(12, 'red'), (13, 'green'), (15, 'blue'), (14, 'blue'), (15, 'green'), (13, 'green'), (5, 'purple'), (4, 'red'), (7, 'purple'), (12, 'green'), (13, 'green'), (5, 'red'), (12, 'blue'), (4, 'blue')]",23.155214309692383
35,4,1,11,44,1,34,"[(12, 'red'), (13, 'green'), (8, 'red'), (6, 'blue'), (12, 'red'), (5, 'purple'), (4, 'blue'), (9, 'green'), (7, 'purple'), (14, 'red'), (13, 'green'), (3, 'purple'), (5, 'blue'), (4, 'blue'), (5, 'green'), (7, 'purple'), (12, 'red'), (13, 'green'), (8, 'red'), (6, 'blue'), (12, 'red'), (4, 'blue'), (8, 'red'), (12, 'red'), (5, 'purple'), (0, 'yellow'), (15, 'green'), (13, 'red'), (12, 'blue'), (4, 'blue'), (7, 'purple'), (1, 'yellow'), (5, 'red'), (13, 'green')]",39.79248023033142
36,4,1,11,25,1,12,"[(6, 'purple'), (4, 'green'), (14, 'purple'), (5, 'red'), (3, 'blue'), (15, 'purple'), (7, 'purple'), (2, 'blue'), (12, 'green'), (13, 'green'), (0, 'blue'), (4, 'blue')]",25.01323175430298
37,4,1,11,23,1,16,"[(15, 'red'), (6, 'purple'), (3, 'blue'), (7, 'red'), (13, 'green'), (5, 'red'), (2, 'blue'), (9, 'green'), (7, 'purple'), (11, 'green'), (3, 'yellow'), (6, 'blue'), (15, 'green'), (4, 'blue'), (1, 'yellow'), (13, 'green')]",23.03949999809265
38,4,1,11,20,1,14,"[(15, 'red'), (6, 'blue'), (13, 'green'), (5, 'purple'), (4, 'blue'), (12, 'green'), (7, 'purple'), (13, 'red'), (5, 'red'), (15, 'purple'), (0, 'blue'), (13, 'green'), (7, 'purple'), (4, 'blue')]",19.994001150131226
39,4,1,11,22,1,16,"[(6, 'blue'), (7, 'green'), (12, 'purple'), (4, 'blue'), (5, 'red'), (13, 'purple'), (12, 'purple'), (14, 'purple'), (6, 'green'), (15, 'purple'), (14, 'green'), (11, 'purple'), (12, 'green'), (13, 'green'), (15, 'purple'), (7, 'purple')]",22.79844307899475
40,4,1,11,44,1,24,"[(12, 'red'), (6, 'blue'), (0, 'purple'), (4, 'blue'), (13, 'green'), (8, 'red'), (9, 'red'), (2, 'purple'), (3, 'purple'), (2, 'purple'), (10, 'purple'), (8, 'red'), (2, 'purple'), (3, 'purple'), (2, 'purple'), (3, 'purple'), (7, 'purple'), (9, 'red'), (3, 'yellow'), (1, 'red'), (0, 'red'), (1, 'red'), (5, 'red'), (1, 'yellow')]",41.53594636917114
41,4,1,11,15,1,12,"[(6, 'blue'), (7, 'green'), (3, 'yellow'), (5, 'red'), (15, 'green'), (12, 'purple'), (1, 'yellow'), (4, 'blue'), (14, 'purple'), (13, 'green'), (6, 'purple'), (7, 'purple')]",15.358980655670166
42,4,1,11,18,1,12,"[(15, 'red'), (13, 'green'), (0, 'purple'), (6, 'blue'), (7, 'red'), (4, 'blue'), (2, 'purple'), (6, 'purple'), (5, 'red'), (9, 'green'), (7, 'purple'), (13, 'green')]",17.337074756622314
43,4,1,11,24,1,16,"[(6, 'purple'), (4, 'green'), (5, 'red'), (15, 'blue'), (13, 'blue'), (12, 'green'), (9, 'blue'), (13, 'green'), (8, 'blue'), (7, 'purple'), (12, 'blue'), (4, 'blue'), (12, 'green'), (9, 'yellow'), (13, 'green'), (1, 'yellow')]",23.935219049453735
44,4,1,11,16,1,16,"[(3, 'yellow'), (1, 'green'), (6, 'purple'), (2, 'purple'), (5, 'red'), (10, 'purple'), (6, 'blue'), (9, 'green'), (2, 'purple'), (1, 'yellow'), (4, 'blue'), (3, 'purple'), (13, 'green'), (9, 'yellow'), (1, 'yellow'), (7, 'purple')]",16.093746185302734
45,4,1,11,18,1,12,"[(15, 'red'), (13, 'green'), (5, 'blue'), (6, 'purple'), (4, 'blue'), (7, 'purple'), (9, 'green'), (13, 'red'), (5, 'red'), (6, 'purple'), (7, 'purple'), (13, 'green')]",18.444997310638428
46,4,1,11,22,1,14,"[(12, 'red'), (8, 'red'), (6, 'purple'), (13, 'green'), (15, 'blue'), (7, 'purple'), (5, 'purple'), (12, 'red'), (7, 'purple'), (4, 'red'), (14, 'blue'), (5, 'red'), (12, 'blue'), (4, 'blue')]",21.1270489692688
47,4,1,11,22,1,20,"[(9, 'red'), (13, 'green'), (5, 'blue'), (0, 'purple'), (3, 'yellow'), (1, 'red'), (4, 'blue'), (7, 'yellow'), (5, 'red'), (3, 'yellow'), (2, 'purple'), (1, 'red'), (10, 'purple'), (5, 'red'), (15, 'green'), (1, 'yellow'), (13, 'green'), (14, 'purple'), (6, 'purple'), (7, 'purple')]",13.732354640960693
48,4,1,11,31,1,24,"[(9, 'red'), (12, 'purple'), (14, 'purple'), (6, 'purple'), (0, 'yellow'), (1, 'yellow'), (13, 'green'), (5, 'blue'), (7, 'purple'), (11, 'red'), (10, 'red'), (8, 'red'), (4, 'blue'), (12, 'green'), (0, 'blue'), (4, 'blue'), (9, 'red'), (15, 'purple'), (13, 'red'), (14, 'purple'), (5, 'red'), (13, 'green'), (15, 'purple'), (7, 'purple')]",29.61157202720642
49,4,1,11,26,1,22,"[(6, 'purple'), (3, 'blue'), (4, 'green'), (7, 'purple'), (5, 'red'), (12, 'green'), (2, 'blue'), (13, 'green'), (0, 'blue'), (9, 'yellow'), (4, 'red'), (3, 'purple'), (5, 'red'), (4, 'red'), (7, 'purple'), (5, 'red'), (1, 'yellow'), (15, 'purple'), (9, 'yellow'), (7, 'purple'), (1, 'yellow'), (4, 'blue')]",21.571660041809082
50,4,1,11,16,1,12,"[(15, 'red'), (13, 'green'), (5, 'purple'), (6, 'blue'), (7, 'purple'), (9, 'green'), (13, 'red'), (4, 'blue'), (5, 'red'), (15, 'purple'), (7, 'purple'), (13, 'green')]",13.973044633865356
51,4,1,11,14,1,18,"[(3, 'blue'), (12, 'red'), (6, 'purple'), (8, 'red'), (0, 'yellow'), (7, 'purple'), (13, 'green'), (1, 'yellow'), (0, 'red'), (5, 'green'), (2, 'blue'), (13, 'green'), (4, 'red'), (0, 'blue'), (5, 'red'), (4, 'blue'), (6, 'purple'), (7, 'purple')]",12.00702691078186
52,4,1,11,58,1,34,"[(6, 'purple'), (0, 'yellow'), (9, 'red'), (2, 'purple'), (6, 'blue'), (13, 'green'), (3, 'purple'), (8, 'red'), (7, 'purple'), (5, 'green'), (13, 'green'), (4, 'blue'), (12, 'red'), (1, 'yellow'), (3, 'purple'), (7, 'purple'), (14, 'red'), (15, 'red'), (0, 'yellow'), (1, 'yellow'), (11, 'red'), (9, 'red'), (5, 'blue'), (4, 'blue'), (0, 'yellow'), (1, 'red'), (5, 'red'), (12, 'blue'), (14, 'blue'), (15, 'blue'), (1, 'yellow'), (14, 'blue'), (12, 'blue'), (4, 'blue')]",52.110459327697754
53,4,1,11,19,1,14,"[(0, 'purple'), (15, 'red'), (13, 'green'), (2, 'purple'), (5, 'blue'), (4, 'blue'), (6, 'purple'), (7, 'red'), (2, 'purple'), (6, 'purple'), (2, 'purple'), (5, 'red'), (3, 'purple'), (7, 'purple')]",17.896190881729126
54,4,1,11,22,1,16,"[(12, 'red'), (6, 'purple'), (3, 'blue'), (2, 'blue'), (7, 'purple'), (9, 'yellow'), (10, 'blue'), (1, 'yellow'), (14, 'blue'), (4, 'red'), (13, 'green'), (5, 'red'), (15, 'green'), (6, 'blue'), (13, 'green'), (4, 'blue')]",22.676848888397217
55,4,1,11,18,1,10,"[(3, 'blue'), (15, 'red'), (7, 'red'), (6, 'purple'), (13, 'green'), (5, 'red'), (2, 'blue'), (7, 'purple'), (0, 'blue'), (4, 'blue')]",9.729779720306396
56,4,1,11,23,1,12,"[(12, 'red'), (6, 'purple'), (4, 'red'), (13, 'green'), (5, 'red'), (3, 'blue'), (2, 'blue'), (7, 'purple'), (0, 'blue'), (4, 'blue'), (15, 'purple'), (7, 'purple')]",21.293108701705933
57,4,1,11,20,1,16,"[(9, 'yellow'), (12, 'red'), (13, 'green'), (5, 'purple'), (1, 'yellow'), (15, 'blue'), (9, 'green'), (7, 'purple'), (4, 'red'), (11, 'green'), (5, 'red'), (14, 'blue'), (9, 'green'), (6, 'blue'), (13, 'green'), (4, 'blue')]",20.37119722366333
58,4,1,11,24,1,14,"[(15, 'red'), (13, 'green'), (5, 'blue'), (7, 'red'), (6, 'purple'), (4, 'blue'), (5, 'red'), (2, 'purple'), (3, 'purple'), (9, 'yellow'), (12, 'blue'), (7, 'purple'), (4, 'blue'), (1, 'yellow')]",16.24139928817749
59,4,1,11,23,1,14,"[(15, 'red'), (13, 'green'), (5, 'blue'), (7, 'red'), (6, 'purple'), (4, 'blue'), (14, 'purple'), (5, 'red'), (3, 'yellow'), (6, 'purple'), (9, 'green'), (1, 'yellow'), (13, 'green'), (7, 'purple')]",22.24740171432495
60,4,1,11,26,1,16,"[(6, 'purple'), (4, 'green'), (5, 'red'), (2, 'purple'), (3, 'yellow'), (12, 'green'), (6, 'blue'), (14, 'green'), (15, 'green'), (4, 'blue'), (13, 'green'), (1, 'yellow'), (3, 'purple'), (0, 'blue'), (4, 'blue'), (7, 'purple')]",23.318904161453247
61,4,1,11,17,1,8,"[(12, 'red'), (13, 'green'), (6, 'blue'), (5, 'purple'), (4, 'red'), (7, 'purple'), (5, 'red'), (4, 'blue')]",10.112946510314941
62,4,1,11,19,1,12,"[(6, 'purple'), (3, 'blue'), (12, 'red'), (13, 'green'), (7, 'purple'), (2, 'blue'), (4, 'red'), (6, 'red'), (4, 'red'), (5, 'red'), (0, 'blue'), (4, 'blue')]",11.411787033081055
63,4,1,11,28,1,16,"[(12, 'purple'), (15, 'red'), (13, 'green'), (14, 'purple'), (6, 'blue'), (7, 'red'), (4, 'blue'), (3, 'yellow'), (1, 'yellow'), (6, 'purple'), (2, 'purple'), (5, 'red'), (3, 'purple'), (2, 'purple'), (6, 'purple'), (7, 'purple')]",14.751594066619873
64,4,1,11,13,1,10,"[(6, 'purple'), (15, 'red'), (13, 'green'), (5, 'blue'), (4, 'blue'), (7, 'red'), (2, 'purple'), (5, 'red'), (6, 'purple'), (7, 'purple')]",10.1431303024292
65,4,1,11,20,1,20,"[(6, 'purple'), (9, 'yellow'), (15, 'blue'), (12, 'red'), (14, 'blue'), (4, 'red'), (7, 'purple'), (1, 'yellow'), (13, 'green'), (15, 'green'), (0, 'yellow'), (12, 'blue'), (13, 'green'), (5, 'red'), (14, 'blue'), (1, 'yellow'), (12, 'blue'), (3, 'purple'), (7, 'purple'), (4, 'blue')]",9.430134534835815
66,4,1,11,19,1,14,"[(6, 'blue'), (7, 'green'), (5, 'red'), (14, 'blue'), (0, 'purple'), (2, 'purple'), (15, 'green'), (12, 'blue'), (4, 'blue'), (13, 'green'), (6, 'purple'), (0, 'yellow'), (7, 'purple'), (1, 'yellow')]",13.836076021194458
67,4,1,11,21,1,12,"[(15, 'red'), (6, 'blue'), (13, 'red'), (7, 'green'), (5, 'purple'), (4, 'blue'), (0, 'yellow'), (15, 'green'), (7, 'purple'), (5, 'red'), (13, 'green'), (1, 'yellow')]",19.10122776031494
68,4,1,11,26,1,14,"[(15, 'red'), (13, 'green'), (0, 'purple'), (2, 'purple'), (5, 'blue'), (7, 'red'), (4, 'blue'), (6, 'purple'), (14, 'purple'), (5, 'red'), (15, 'purple'), (14, 'purple'), (15, 'purple'), (7, 'purple')]",18.118677377700806
69,4,1,11,78,1,60,"[(9, 'red'), (6, 'purple'), (13, 'green'), (5, 'blue'), (7, 'purple'), (4, 'blue'), (8, 'red'), (10, 'red'), (14, 'red'), (5, 'green'), (13, 'green'), (10, 'red'), (14, 'red'), (12, 'blue'), (15, 'red'), (4, 'blue'), (0, 'blue'), (5, 'yellow'), (6, 'purple'), (1, 'yellow'), (7, 'purple'), (4, 'blue'), (11, 'red'), (9, 'green'), (13, 'green'), (10, 'red'), (14, 'red'), (5, 'purple'), (7, 'purple'), (6, 'red'), (9, 'yellow'), (1, 'yellow'), (5, 'green'), (13, 'green'), (14, 'red'), (15, 'red'), (11, 'red'), (9, 'red'), (0, 'yellow'), (15, 'purple'), (5, 'blue'), (4, 'blue'), (14, 'purple'), (2, 'yellow'), (1, 'red'), (12, 'green'), (13, 'green'), (3, 'yellow'), (5, 'blue'), (7, 'blue'), (5, 'red'), (9, 'green'), (1, 'yellow'), (15, 'purple'), (13, 'red'), (5, 'red'), (13, 'green'), (6, 'blue'), (7, 'purple'), (4, 'blue')]",32.5598828792572
70,4,1,11,25,1,18,"[(15, 'red'), (13, 'green'), (5, 'blue'), (6, 'purple'), (11, 'red'), (4, 'blue'), (2, 'purple'), (10, 'red'), (6, 'purple'), (14, 'red'), (7, 'purple'), (12, 'red'), (0, 'yellow'), (6, 'blue'), (4, 'red'), (5, 'red'), (4, 'blue'), (1, 'yellow')]",20.20429015159607
71,4,1,11,20,1,16,"[(6, 'blue'), (7, 'green'), (5, 'red'), (12, 'purple'), (4, 'blue'), (13, 'purple'), (15, 'green'), (9, 'purple'), (8, 'purple'), (13, 'green'), (10, 'purple'), (0, 'blue'), (14, 'purple'), (6, 'purple'), (7, 'purple'), (4, 'blue')]",11.055247783660889
72,4,1,11,17,1,22,"[(12, 'red'), (14, 'red'), (13, 'green'), (3, 'blue'), (12, 'red'), (9, 'green'), (6, 'purple'), (5, 'yellow'), (2, 'blue'), (0, 'blue'), (7, 'purple'), (1, 'yellow'), (4, 'red'), (13, 'green'), (3, 'yellow'), (6, 'purple'), (5, 'red'), (4, 'blue'), (1, 'yellow'), (12, 'blue'), (7, 'purple'), (4, 'blue')]",12.525848150253296
73,4,1,11,11,1,10,"[(0, 'purple'), (2, 'purple'), (4, 'green'), (12, 'green'), (6, 'blue'), (5, 'red'), (4, 'blue'), (3, 'purple'), (13, 'green'), (7, 'purple')]",9.646031618118286
74,4,1,11,15,1,12,"[(15, 'red'), (13, 'green'), (5, 'blue'), (6, 'purple'), (7, 'purple'), (4, 'blue'), (9, 'green'), (3, 'purple'), (7, 'red'), (5, 'red'), (13, 'green'), (7, 'purple')]",7.551900148391724
75,4,1,11,15,1,14,"[(15, 'red'), (13, 'green'), (12, 'purple'), (5, 'blue'), (4, 'blue'), (7, 'red'), (14, 'purple'), (6, 'purple'), (9, 'yellow'), (12, 'blue'), (4, 'blue'), (1, 'yellow'), (5, 'red'), (7, 'purple')]",6.994520664215088
76,4,1,11,27,1,18,"[(15, 'red'), (13, 'green'), (0, 'purple'), (5, 'blue'), (11, 'red'), (15, 'red'), (2, 'purple'), (4, 'blue'), (7, 'red'), (12, 'blue'), (4, 'blue'), (3, 'red'), (7, 'red'), (5, 'red'), (7, 'red'), (5, 'red'), (3, 'purple'), (7, 'purple')]",21.486416816711426
77,4,1,11,15,1,16,"[(12, 'red'), (9, 'yellow'), (6, 'purple'), (3, 'blue'), (2, 'blue'), (13, 'green'), (1, 'yellow'), (4, 'red'), (7, 'purple'), (5, 'green'), (13, 'green'), (0, 'blue'), (8, 'blue'), (5, 'red'), (0, 'blue'), (4, 'blue')]",11.526361227035522
78,4,1,11,14,1,8,"[(15, 'red'), (6, 'purple'), (13, 'green'), (5, 'blue'), (7, 'red'), (4, 'blue'), (5, 'red'), (7, 'purple')]",12.812495946884155
79,4,1,11,17,1,14,"[(15, 'red'), (3, 'blue'), (13, 'green'), (0, 'yellow'), (1, 'yellow'), (7, 'red'), (5, 'red'), (12, 'purple'), (14, 'purple'), (2, 'blue'), (15, 'purple'), (7, 'purple'), (6, 'blue'), (4, 'blue')]",12.072816848754883
80,4,1,11,19,1,10,"[(6, 'blue'), (12, 'purple'), (4, 'blue'), (7, 'green'), (5, 'red'), (15, 'green'), (14, 'purple'), (13, 'green'), (15, 'purple'), (7, 'purple')]",13.040722608566284
81,4,1,11,17,1,12,"[(15, 'red'), (13, 'green'), (5, 'blue'), (12, 'green'), (7, 'red'), (13, 'green'), (6, 'purple'), (2, 'purple'), (4, 'blue'), (5, 'red'), (3, 'purple'), (7, 'purple')]",12.736148357391357
82,4,1,11,32,1,22,"[(9, 'red'), (13, 'green'), (6, 'blue'), (5, 'purple'), (7, 'purple'), (8, 'red'), (4, 'blue'), (9, 'yellow'), (1, 'yellow'), (10, 'red'), (2, 'red'), (0, 'red'), (5, 'yellow'), (8, 'red'), (1, 'yellow'), (5, 'green'), (13, 'green'), (12, 'red'), (15, 'green'), (13, 'red'), (5, 'red'), (13, 'green')]",28.48092269897461
83,4,1,11,24,1,16,"[(15, 'red'), (13, 'green'), (5, 'yellow'), (0, 'purple'), (6, 'blue'), (4, 'blue'), (2, 'purple'), (3, 'purple'), (1, 'yellow'), (7, 'red'), (5, 'red'), (2, 'purple'), (6, 'purple'), (12, 'green'), (13, 'green'), (7, 'purple')]",11.51535415649414
84,4,1,11,22,1,22,"[(12, 'red'), (13, 'green'), (15, 'green'), (6, 'purple'), (13, 'green'), (5, 'blue'), (14, 'red'), (7, 'purple'), (4, 'blue'), (12, 'red'), (9, 'green'), (15, 'purple'), (0, 'blue'), (4, 'red'), (13, 'green'), (11, 'purple'), (12, 'green'), (15, 'purple'), (5, 'red'), (7, 'purple'), (13, 'green'), (4, 'blue')]",16.51286482810974
