,d,k,l,level,Min,Moves,CPU Time
0,3,2,4,2,10,[],58.67711400985718
1,3,2,4,2,10,[],58.911657094955444
2,3,2,4,2,9,[],61.55409908294678
3,3,2,4,2,9,[],64.94412755966187
4,3,2,4,2,10,[],58.616328954696655
5,3,2,4,2,9,[],61.586007595062256
6,3,2,4,2,9,[],61.216060400009155
7,3,2,4,2,10,[],61.23757767677307
8,3,2,4,2,10,[],62.32112121582031
9,3,2,4,2,9,[],51.56785321235657
10,3,2,4,2,10,[],60.020612955093384
11,3,2,4,2,10,[],59.57831788063049
12,3,2,4,2,10,[],62.58248233795166
13,3,2,4,2,10,[],60.50533390045166
14,3,2,4,2,9,[],55.135565519332886
15,3,2,4,2,11,[],62.259764671325684
16,3,2,4,2,10,[],60.7404146194458
17,3,2,4,2,9,[],53.58705997467041
18,3,2,4,2,11,[],62.92319130897522
19,3,2,4,2,9,[],60.07002925872803
20,3,2,4,2,10,[],61.61204814910889
21,3,2,4,2,10,[],58.27970337867737
22,3,2,4,2,9,[],53.79513192176819
23,3,2,4,2,9,[],54.49239730834961
24,3,2,4,2,10,[],58.366276025772095
25,3,2,4,2,10,[],58.61537957191467
26,3,2,4,2,9,[],59.135310888290405
27,3,2,4,2,9,[],55.277201414108276
28,3,2,4,2,10,[],61.89361619949341
29,3,2,4,2,11,[],63.798200368881226
30,3,2,4,2,11,[],61.09513878822327
31,3,2,4,2,9,[],57.614686012268066
32,3,2,4,2,10,[],63.349353075027466
33,3,2,4,2,9,[],51.913119316101074
34,3,2,4,2,11,[],64.10679912567139
35,3,2,4,2,9,[],57.566280364990234
36,3,2,4,2,10,[],59.89548921585083
37,3,2,4,2,9,[],57.56259822845459
38,3,2,4,2,9,[],56.46181774139404
39,3,2,4,2,10,[],63.23953413963318
40,3,2,4,2,9,[],54.98467516899109
41,3,2,4,2,9,[],56.94243574142456
42,3,2,4,2,9,[],55.728081464767456
43,3,2,4,2,9,[],58.8132963180542
44,3,2,4,2,9,[],62.09931421279907
45,3,2,4,2,10,[],60.71601462364197
46,3,2,4,2,9,[],58.62098932266235
47,3,2,4,2,10,[],59.43264317512512
48,3,2,4,2,10,[],60.729498624801636
49,3,2,4,2,9,[],58.876047134399414
50,3,2,4,2,10,[],57.82931089401245
51,3,2,4,2,9,[],47.74642515182495
52,3,2,4,2,9,[],54.78273272514343
53,3,2,4,2,10,[],54.77586889266968
54,3,2,4,2,9,[],56.67245268821716
55,3,2,4,2,9,[],56.988969802856445
56,3,2,4,2,10,[],62.71830129623413
57,3,2,4,2,9,[],54.02078938484192
58,3,2,4,2,10,[],60.20257925987244
59,3,2,4,2,10,[],58.139009952545166
60,3,2,4,2,9,[],57.53169107437134
61,3,2,4,2,10,[],57.174044370651245
62,3,2,4,2,10,[],59.670039653778076
63,3,2,4,2,9,[],59.19770884513855
64,3,2,4,2,10,[],60.59763264656067
65,3,2,4,2,9,[],60.87377429008484
66,3,2,4,2,11,[],63.210878133773804
67,3,2,4,2,10,[],60.54777216911316
68,3,2,4,2,10,[],58.82584834098816
69,3,2,4,2,10,[],57.83063983917236
70,3,2,4,2,10,[],56.36071014404297
71,3,2,4,2,9,[],51.93177843093872
72,3,2,4,2,10,[],60.64860677719116
73,3,2,4,2,9,[],52.59419822692871
74,3,2,4,2,10,[],62.780046463012695
75,3,2,4,2,9,[],57.14079284667969
76,3,2,4,2,9,[],52.67016911506653
77,3,2,4,2,10,[],54.41549015045166
78,3,2,4,2,11,[],59.06064438819885
79,3,2,4,2,9,[],55.86740517616272
80,3,2,4,2,9,[],58.049843072891235
